id,name,artist,release-date,release-country,duration,tracks_track_name,tracks_track_duration,tracks_track_position
mbrainz_28451,Unplugged Guitar Moods,"Stewart, Simon",,United States,4374,"['Always Searching', 'Square Wheels', 'Sleepy Ocean', 'Drive On', 'Catch the Breeze', 'Celtic Stomp', 'Reflections', 'Wilderness', 'Boogie Trot', 'The Happy Dreamer', 'Forest Echo', 'Unplugged', 'Go There', 'Roll and Rock', 'Apple Pie', 'My Life', 'A Place in the Sun', 'Always Searching (60 second version)', 'Square Wheels (60 second version)', 'Sleepy Ocean (60 second version)', 'Drive On (60 second version)', 'Catch the Breeze (60 second version)', 'Celtic Stomp (60 second version)', 'Reflections (60 second version)', 'Wilderness (60 second version)', 'Boogie Trot (60 second version)', 'The Happy Dreamer (60 second version)', 'Forest Echo (60 second version)', 'Unplugged (60 second version)', 'Go There (60 second version)', 'Roll and Rock (60 second version)', 'Apple Pie (60 second version)', 'My Life (60 second version)', 'A Place in the Sun (60 second version)', 'Always Searching (30 second version)', 'Square Wheels (30 second version)', 'Sleepy Ocean (30 second version)', 'Drive On (30 second version)', 'Catch the Breeze (30 second version)', 'Celtic Stomp (30 second version)', 'Reflections (30 second version)', 'Wilderness (30 second version)', 'Boogie Trot (30 second version)', 'The Happy Dreamer (30 second version)', 'Forest Echo (30 second version)', 'Unplugged (30 second version)', 'Go There (30 second version)', 'Roll and Rock (30 second version)', 'Apple Pie (30 second version)', 'My Life (30 second version)', 'A Place in the Sun (30 second version)']","['194', '176', '188', '186', '174', '157', '185', '163', '159', '171', '144', '179', '122', '182', '60', '30']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '50', '51']"
mbrainz_28543,Heathen Warrior,StormWarrior,2011-05-27,,2898,"['... Og Hammeren HÃ¦ves Til Slag...', 'Heathen Warrior', 'The Ride of AsgÃ¥rd', 'Heirs to the Fighte', 'Bloode to Bloode', 'Fyre & Ice', 'The Returne', 'Wolven Nights', 'Ravenhearte', 'The Valkyries Call', 'And Northern Steele Remaineth']","['43', '298', '278', '320', '265', '249', '318', '285', '197', '286', '359']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_28566,Sinister Spirit of War,1389 (and others),2008-04-18,Bosnia and Herzegovina,539,"['Sinister Spirit of War', 'Conqering the Jewish Paradise', 'Dethrone the Son of God (HAVOHEJ)']","['172', '259', '108']","['1', '2', '3']"
mbrainz_28581,California Love 2,"Cream, DJ",2003-10-28,France,4410,"['This Is Number 2', 'The Streets (Re-Twist)', 'Connected for Life', ""Il etait une fois dans l'94"", 'Loosing Your Mind', 'Hollywood', ""Game Don't Wait (remix)"", 'We Can Freak It', 'Secoues Ton Boule', 'Beautiful', 'Girls All Pause', 'Ghetto Bird', 'Deeez Nuuuts', 'Regulate', 'Big Pimpin', 'in Between Us', 'Only God Can Judge Me', 'Afro Puffs', 'Always Into Something', 'Hail Mary', ""Outro/Zouz L'intru""]","['160', '231', '169', '238', '233', '118', '184', '156', '239', '287', '210', '211', '226', '222', '230', '247', '259', '196', '266', '306', '22']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21']"
mbrainz_28613,Heritage,Celtic Thunder,2011-02-01,,2812,"['The Dutchman', 'Buachaill Ã“n Eirne', 'Black Is The Color', 'My Love Is Like A Red Red Rose', 'Home From The Sea', 'Just A Song At Twilight', 'The Galway Girl', 'Gold & Silver Days', 'Noreen', 'Kindred Spirits', 'Whiskey In The Jar', 'Red Rose CafÃ©', 'A Place in the Choir']","['257', '215', '216', '187', '235', '173', '230', '241', '228', '238', '188', '169']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_28616,LEMONADE,"BAWDIES, THE",2012-10-31,Japan,548,"['LEMONADE', 'GET IT', 'TOUGH LOVER']","['210', '223', '115']","['1', '2', '3']"
mbrainz_28626,Reveal,Elskavon,2014-08-26,,2833,"['Imprints', 'Letting Go', 'Anda', 'Behind Narrow Eyes', 'Linn', 'April Rain', 'Reverie', 'Wishes', 'Solitude', 'Maxwell Floats']","['258', '331', '334', '145', '399', '439', '318', '186', '343', '80']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_28629,Learning the Game,"Richards, Keith",,,0,"[""(Darling) Say It's Not You"", ""Don't"", 'Blue Monday', 'Oh, What a Feeling', 'Sing Me Back Home', 'Nearness of You I', '999', 'All I Have to do Is Dream', ""Whole Lotta Shakin' Goin' On"", ""Don't Be Cruel"", 'Sleep Tonight', ""That'll Be the Day"", 'Love Is Strange', 'Learning the Game', 'Nearness of You II', ""Cathy's Clown"", ""Let's Spend the Night Together"", 'Somewhere Over the Rainbow', 'Are You Lonely for Me', 'Teddy Bear', 'Connection']",[],"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21']"
mbrainz_28630,Millennium,"Goodall, Medwyn",1999-01-01,United Kingdom,3155,"['Millennium 1', 'Millennium 2', 'Millennium 3', 'Millennium 4', 'Millennium 5', 'Millennium 6']","['398', '650', '750', '414', '452', '491']","['1', '2', '3', '4', '5', '6']"
mbrainz_28635,Broken Land Bell,"Wiyos, The",2009-06-16,United States,2293,"['Roll On Down the Road', 'Promenade', 'Stomp', 'Dontchaletmecatchya', 'All Aboard', 'Angeline', 'Green Bottle #6', ""Don't Spill the Sugar"", 'Drum', 'Redbird', 'Uncork the Whiskey', 'Valentina']","['261', '152', '192', '187', '184', '162', '160', '207', '134', '149', '318']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_28683,Dutronc au Casino,"Dutronc, Jacques",1992-12,France,4272,"[""L'Opportuniste"", ""J'aime les filles"", 'La Fille du PÃ¨re NoÃ«l', 'Qui se soucie de nous', 'Les Roses fanÃ©es', 'Les Cactus', ""J'comprends pas"", ""L'Hymne Ã\xa0 l'amour (moi l'noeud)"", 'Opium', 'Corsica', ""Ã€ la vie, Ã\xa0 l'amour"", ""J'ai dÃ©jÃ\xa0 donnÃ©"", ""Entrez m'sieur dans l'humanitÃ©"", ""L'Ã‚me sÅ“ur"", 'Berceuse', ""Il est cinq heures, Paris s'Ã©veille"", 'La Compapade', 'Merde in France (Cacapoum)', 'Et moi et moi et moi']","['239', '218', '179', '215', '202', '212', '203', '204', '248', '340', '195', '201', '245', '205', '181', '250', '282', '238']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19']"
mbrainz_28690,Don't Give Up the Ship,"Runge, Robin (and others)",1977-01-01,United States,0,"['Fairy Tales', 'The Building of the Ark', 'The Flood', 'Etude', 'Corrente From Sonata II', 'Rare Earth', 'New Direction & The Ship']",[],"['1', '2', '3', '4', '5', '6', '7']"
mbrainz_28695,Vessel,Modern Groove Syndicate,,,3831,"['Exs & Hos', 'Code Brown', 'Jeans Jacket', 'Bojungleles', 'Angel Rust', ""Too Good That It's Gone"", ""Scloop M' Dooby"", ""Chicken's Wings"", 'My Action', 'Fresh 21', 'Gerbils for Pets', 'Sasquatch', 'Mo Time']","['188', '367', '304', '283', '365', '184', '323', '415', '44', '272', '442', '361']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_28702,On Broken Foundations,Postmortem Promises,2010-05-04,United Kingdom,2206,"['Nihilistic', 'Weakness in the Chain', 'On Broken Foundations', 'A Crack in the Spine of the Gallant', 'Self-Righteous', 'On Broken Foundations, Part II', 'The Sickening', 'The Burden of Knowledge', 'Beast of the Black Forest', 'Moments Shall Perish']","['90', '190', '225', '205', '349', '135', '253', '259', '188', '312']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_28750,The Confessions Tour (album),Madonna,2007-01-29,United Kingdom,5082,"['Future Love / I Feel Love', 'Like a Virgin', 'Jump', 'Confessions', 'Isaac', 'Sorry', 'Sorry (remix)', 'I Love New York', 'Let It Will Be', 'Music Inferno', 'Erotica', 'Lucky Star', 'Hung Up', 'Get Together', 'Ray of Light']","['481', '252', '293', '233', '405', '303', '224', '336', '285', '461', '295', '230', '590', '322', '372']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_28768,Pity the Fool,Mr. Len,2001-10-23,United States,4170,"['This Morning', 'Get Loose', 'The Hurt', 'Interlude 1', 'Straight', 'Girl (Got to Give It to Me)', 'Taco Day', 'Force Fed', 'Interlude 2', 'Bring It to Me', 'What the Fuck?!?', 'Interlude 3', 'Love Venom', 'Dummy Smacks', 'Interlude 4', 'Family Matters']","['233', '266', '12', '284', '287', '556', '181', '11', '234', '118', '327', '272', '47', '843']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_28812,The Resurrection E.P.,Medway,1998-09-14,United Kingdom,1198,"['Resurrection', 'Resurrection (Vibrations dub mix)', 'Slow Resurrection']","['510', '438', '250']","['1', '2', '3']"
mbrainz_28820,A Dark Enchanted Crystal Night,Crystallion,2006-12-04,Germany,3528,"['A Dark Enchanted Crystal Night', 'Guardians of the Sunrise', 'Visions', 'Eternia', 'Crystal Clear', 'Tears in the Rain', 'Dragonheart', 'Burning Bridges', 'The Final Revelation']","['55', '315', '485', '403', '374', '420', '500', '406', '570']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_28846,Random Album Title,deadmau5,2008-10-06,United Kingdom,4410,"['Sometimes Things Get, Whatever', 'Complications', 'Slip', 'Some Kind of Blue', 'Brazil (2nd edit)', 'Alone With You (original mix)', 'I Remember', 'Faxing Berlin (piano acoustic version)', 'Faxing Berlin', 'Not Exactly (original)', 'Arguru', 'So There I Was']","['434', '330', '404', '379', '397', '449', '547', '99', '155', '479', '329', '408']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_28858,Frankenstein Girls Will Seem Strangely Sexy (release),Mindless Self Indulgence,,,3525,"['Backmask', 'Bitches', ""Boomin'"", 'Clarissa', 'Cocaine and Toupees', 'Dicks Are for My Friends', 'F', 'Faggot', 'Futures', 'Golden I', 'Harry Truman', 'Holy Shit', 'I Hate Jimmy Page', ""I'm Your Problem Now"", 'J', ""Keepin' Up With the Kids"", 'Kick the Bucket', 'Kill the Rock', 'Last Time I Tried to Rock Your World', 'London Bridge', 'M', 'Masturbates', 'Planet of the Apes', 'Played', 'Ready for Love', 'Royally Fucked', 'Seven-Eleven', 'Step Up, Ghetto Blaster', 'Whipstickagostop', 'Z', '[untitled]']","['181', '162', '81', '115', '110', '73', '11', '164', '84', '125', '97', '103', '214', '114', '22', '122', '105', '109', '12', '167', '130', '137', '124', '91', '141', '156', '202', '57']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']"
mbrainz_28864,Clandestino,Roser,2010-01-01,Spain,0,"['La marca de la guerra', 'La bestia', 'Una lÃ¡grima', 'El sonido de mi gente', 'El secreto', 'No hay mÃ¡s', 'Clandestino', 'Mi cuerpo', 'Oculto poder', 'Suerte de cristal', 'Solo en ti']",[],"['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']"
mbrainz_28868,The Singles 1992â€“2003,No Doubt,2003-11-24,Germany,3593,"['Just a Girl', 'Itâ€™s My Life', 'Hey Baby', 'Bathwater', 'Sunday Morning', 'Hella Good', 'New', 'Underneath It All', 'Excuse Me Mr.', 'Running', 'Spiderwebs', 'Simple Kind of Life', 'Donâ€™t Speak', 'Exâ€?Girlfriend', 'Trapped in a Box']","['209', '226', '207', '242', '272', '264', '303', '185', '241', '268', '256', '263', '212', '203']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15']"
mbrainz_28870,Living Beyond Our Dreams,"Matkin, Rachel",,,2029,"['Living Beyond Our Dreams', 'She Fell in Love With a Cowboy', 'So, So Long', 'Over You Now', 'Waiting for You', ""This Don't Look Like Love"", 'Over the Hardest Part', 'Horseshoe Turn', 'Evangeline', 'Lifeline']","['225', '200', '222', '172', '209', '165', '276', '167', '198', '195']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_28875,Knife Man,AJJ,2011-09-20,United States,2589,"['The Michael Jordan of Drunk Driving', 'Gift of the Magi 2: Return of the Magi', 'American Tune', 'Back Pack', 'Distance', 'Fucc the Devil', 'Hate, Rain on Me', 'If You Have Love in Your Heart', 'No One', 'Sad Songs (Intermission)', 'Zombie by the Cranberries by Andrew Jackson Jihad', ""People II 2: Still Peoplin'"", 'Sorry Bro', 'Skate Park', 'Free Bird', 'Big Bird']","['22', '123', '146', '212', '153', '101', '126', '90', '248', '235', '151', '189', '117', '105', '249', '322']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_28926,Cosmic Experience,Electric Universe,2004-05-07,Germany,4587,"['The Prayer', 'Journey Into the Subconscious', 'Acidance', 'Gaijinrocker', 'See the Light (Blue Beat mix)', 'You Decide', 'Nova 3', 'Morning Star', 'Meteor 2004', 'Return to Source']","['525', '518', '451', '515', '475', '334', '358', '460', '509', '442']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_28928,Troublemaker,"Cruz, Taio",2011-01-01,United Kingdom,1142,"['Troublemaker', 'Troublemaker (DJ Wonder remix)', 'Troublemaker (Vato Gonzalez remix)', 'Troublemaker (JWLS remix)']","['220', '267', '304', '351']","['1', '2', '3', '4']"
mbrainz_28944,The Tired Sounds of Stars of the Lid,Stars of the Lid,2001-10-29,United States,"['3627', '3809']","['Requiem for Dying Mothers, Part 1', 'Requiem for Dying Mothers, Part 2', 'Down 3', 'Austin Texas Mental Hospital, Part 1', 'Austin Texas Mental Hospital, Part 2', 'Austin Texas Mental Hospital, Part 3', 'Broken Harbors, Part 1', 'Broken Harbors, Part 2', 'Broken Harbors, Part 3', 'Mullholland', 'The Lonely People (Are Getting Lonelier)', 'Gasfarming', 'Piano Aquieu', 'FAC 21', 'Ballad of Distances, Part 1', 'Ballad of Distances, Part 2', 'A Lovesong (for Cubs)+, Part 1', 'A Lovesong (for Cubs)+, Part 2', 'A Lovesong (for Cubs)+, Part 3']","['397', '457', '346', '168', '738', '347', '211', '407', '556', '409', '606', '199', '656', '188', '216', '180', '405', '485', '465']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_28953,The Warning,Daysend,2007-05-28,Australia,3263,"['Shoot the Messenger', 'Scars Remain', 'Blacker Days', 'No Regrets', 'V', 'Winter', 'Between the Hammer and the Anvil', 'This Is a Warning', 'Passenger', 'The Eyes of the World', 'The Violence', 'Breathe It In']","['276', '309', '317', '304', '118', '245', '253', '372', '190', '301', '302']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_28981,Mothership,Mothership,2013-01-01,United States,2712,"['Hallucination', 'Cosmic Rain', 'City Nights', 'Angel of Death', 'Win or Lose', 'Elenin', 'Eagke Soars', 'Lunar Master']","['309', '295', '248', '412', '358', '317', '279', '494']","['1', '2', '3', '4', '5', '6', '7', '8']"
mbrainz_28983,Daydreamer,Bassic,2005-01-01,United States,4375,"['On the Horizon', 'The Wind', 'e-world', 'Artificial', 'Tranquility Bass', 'Tranquility Bass II', 'Tranquility Bass III', 'Bassically', 'E.I.', 'Daydreamer', 'Shelleyrae', 'Seduction', 'Precipitation', 'Powder Snow', 'Rain', 'Can You Hear Me?']","['406', '240', '230', '193', '292', '357', '301', '211', '278', '266', '207', '284', '259', '105', '262', '484']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_28988,Hopes and Fears,Art Bears,1992-01-01,United Kingdom,3868,"['On Suicide', 'The Dividing Line', 'Joan', 'Maze', 'In Two Minds', 'Terrain', 'The Tube', 'The Dance', 'Pirate Song', 'Labyrinth', 'Riddle', 'Moeris Dancing', 'Piers', 'All Hail!', 'Collapse', 'Coda to Man and Boy (live)']","['86', '251', '185', '305', '525', '229', '309', '88', '135', '169', '308', '130', '288', '243', '432']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16']"
mbrainz_28995,Spirits of the Wild,Mesa Music Consort,,,2525,"['Cougar Dreams', 'Spirit of the Geese', ""Rattlesnake's Medicine"", ""Grandfather Crow's Joke"", 'Runs With Thunder Meets Two Legs', ""The Ocean's Blessing"", 'Wolf Woman Calls Hawk Spirit', ""Cricket's and Coyote's Desert Ritual"", ""Elk's Sacred Circle"", ""Frog's Healing Chant""]","['253', '231', '286', '254', '273', '274', '222', '225']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10']"
mbrainz_29002,Gemini,Safety Scissors,2014-04-18,Germany,1900,"['Gemini (System of Survival remix)', 'Gemini (Split Secs remix)', 'Gemini (MNDR & Pete Wade remix)', 'Gemini (Tippy Toes remix)', 'The Floor (Tender Buttons remix)']","['374', '509', '312', '346', '359']","['1', '2', '3', '4', '5']"
mbrainz_29009,I Want to Be Loved / My Eyes (Keep Me in Trouble),Muddy Waters,1955-01-01,Spain,343,"['I Want To Be Loved', 'My Eyes (Keep Me In Trouble)']","['150', '193']","['1', '2']"
mbrainz_29030,Rock latino clandestino,Alaska y Dinarama,2009-03-30,Mexico,4241,"['Mi novio es un zombi', 'DescongÃ©late', 'Ni tÃº ni nadie', 'Perlas ensangrentadas', 'Crisis', 'Deseo carnal', 'Carne, huesos y tÃº', 'Un hombre de verdad', 'Horror en el hipermercado', 'Bote de CÃ³lon', 'La funcionaria asesina', 'Entre las llamas', 'No es pecado', 'Vampirela', 'La mosca muerta', 'El diablo anda suelto', 'Godzilla', 'El fin del mundo', 'Alto, prohibido pasar', 'Quiero ser Ã¡cida']","['255', '238', '217', '196', '213', '226', '205', '269', '144', '119', '222', '251', '253', '124', '180', '146', '234', '242', '294']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20']"
mbrainz_29033,East Jesus Nowhere,Green Day,2009-01-01,United States,236,['East Jesus Nowhere'],['236'],['1']
mbrainz_29056,"Selvaggina, Go Back into the Woods",Coil,2004-01-01,United Kingdom,3893,"['The Gimp (Sometimes)', 'Sex With Sun Ra', 'All the Pretty Little Horses', 'Tattooed Man (The Dark Age of Love)', 'Teenage Lightning (10th birthday version)', 'Wraiths and Strays', ""Black Antlers (Where's Your Child?)"", 'Bang Bang', 'Amethyst Deceivers']","['483', '493', '198', '621', '523', '408', '335', '201', '631']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_29088,Muchacho,"Omar, Nelly",1987-03-12,,2187,"['Muchacho', 'Tu vuelta', 'Intima canciÃ³n', 'Zambita para mi vieja', 'Che bandoneÃ³n', 'Misterio', 'Milonga triste', 'Suena guitarra querida', 'VolviÃ³ una noche', 'La canciÃ³n de Amalia', 'Alma en pena', 'CallejÃ³n']","['153', '155', '204', '188', '193', '207', '205', '194', '158', '175', '196', '159']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']"
mbrainz_29104,Heathen Machine,Balance of Power,2003-01-01,United Kingdom,3398,"['The Rising', 'Heathen Machine', 'I Wish You Were Here', 'Chemical Imbalance', 'No Place Like Home', 'The Eyes of All the World', 'Just Before You Leave', 'Wake Up Call', 'Necessary Evil']","['79', '394', '434', '314', '414', '405', '391', '501', '466']","['1', '2', '3', '4', '5', '6', '7', '8', '9']"
mbrainz_29117,In The Spirit of Resilient Optimism,Evil Beaver,2007-01-01,United States,0,"['Honey Pump', 'Handz of Fate', 'Night Dreamer', 'Young Coconut', 'Happy All the Time', 'Cracked']",[],"['1', '2', '3', '4', '5', '6']"
mbrainz_29127,Echoes,Anggun,2011-05-27,Indonesia,3877,"['Buy Me Happiness', 'Hanyalah Cinta', 'Weapons', 'Yang Terlarang', 'Impossible', 'Eternal', 'Rollercoaster', 'My Addiction', 'A Stranger', 'Cold War', 'Year of the Snake', 'Silent Vow', 'Berkilaulah', 'Only Love', 'Count on Me', 'Sorry', 'Always You']","['191', '244', '189', '260', '235', '271', '178', '228', '238', '280', '195', '236', '204', '200', '293']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17']"
mbrainz_29140,18 Carat Garbage,"Martin, Billie Ray",2002-05-27,United Kingdom,4430,"['Captain Drag', 'Where Fools Rush In', ""I've Never Been to Memphis"", 'Crime of Passion', 'Anyone Will Do for a Heartache', 'Eighteen Carat Garbage', 'Hello, Hold On!', 'Bring All the Peace (Interlude)', 'Ten Minutes on a Tuesday Afternoon in Buffalo', 'Systems of Silence', 'Demons of Delirium', 'Legends That Die', 'Taking Out the Garbage (Outro)']","['418', '382', '442', '340', '318', '463', '230', '155', '287', '288', '322', '255', '530']","['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13']"
mbrainz_29147,Weathered,Outcrowd,,,1021,"['Weathered', 'Mr. War', 'Tilt The Scale', 'Ladder']","['170', '268', '233', '350']","['1', '2', '3', '4']"
