fused_id,source_id,source_dataset,source___id,source__Continent,source__Market Value,source__Profits,source__Rank,source__Sales,source__Sector,source__assets,source__city,source__country,source__founded,source__id,source__industry,source__keypeople_name,source__name,fused___id,fused__Continent,fused__Market Value,fused__Profits,fused__Rank,fused__Sales,fused__Sector,fused__assets,fused__city,fused__country,fused__founded,fused__id,fused__industry,fused__keypeople_name,fused__name
fullcontact_1687,fullcontact_1687,fullcontact,,,,,,,,,San Francisco,United States,1849-01-01,fullcontact_1687,,,Boudin,fullcontact_1687,,,,,,,,San Francisco,United States,1849-01-01,fullcontact_1687,,,Boudin
fullcontact_1688,fullcontact_1688,fullcontact,,,,,,,,,,,,fullcontact_1688,,,Fingerhut Ventures,fullcontact_1688,,,,,,,,,,,fullcontact_1688,,,Fingerhut Ventures
fullcontact_1689,fullcontact_1689,fullcontact,,,,,,,,,,,,fullcontact_1689,,,Silver Chain Group,fullcontact_1689,,,,,,,,,,,fullcontact_1689,,,Silver Chain Group
fullcontact_1690,fullcontact_1690,fullcontact,,,,,,,,,,,,fullcontact_1690,,,Royal District Nursing Service,fullcontact_1690,,,,,,,,,,,fullcontact_1690,,,Royal District Nursing Service
fullcontact_1692,fullcontact_1692,fullcontact,,,,,,,,,,,1964-01-01,fullcontact_1692,,,Ronco,fullcontact_1692,,,,,,,,,,1964-01-01,fullcontact_1692,,,Ronco
fullcontact_1693,fullcontact_1693,fullcontact,,,,,,,,,,,1815-01-01,fullcontact_1693,,,Royal Doulton,fullcontact_1693,,,,,,,,,,1815-01-01,fullcontact_1693,,,Royal Doulton
fullcontact_1694,fullcontact_1694,fullcontact,,,,,,,,,,,,fullcontact_1694,,,Augusta Quiney,fullcontact_1694,,,,,,,,,,,fullcontact_1694,,,Augusta Quiney
fullcontact_1695,fullcontact_1695,fullcontact,,,,,,,,,,,,fullcontact_1695,,,Mill Street Brewery,fullcontact_1695,,,,,,,,,,,fullcontact_1695,,,Mill Street Brewery
fullcontact_1696,fullcontact_1696,fullcontact,,,,,,,,,New York,United States,1888-01-01,fullcontact_1696,,,McGraw Hill Financial,fullcontact_1696,,,,,,,,New York,United States,1888-01-01,fullcontact_1696,,,McGraw Hill Financial
fullcontact_1699,fullcontact_1699,fullcontact,,,,,,,,,Kanata,Canada,1969-01-01,fullcontact_1699,,,Mitel Networks Corporation,fullcontact_1699,,,,,,,,Kanata,Canada,1969-01-01,fullcontact_1699,,,Mitel Networks Corporation
fullcontact_1700,fullcontact_1700,fullcontact,,,,,,,,,,Australia,,fullcontact_1700,,,SUNTORY,fullcontact_1700,,,,,,,,,Australia,,fullcontact_1700,,,SUNTORY
fullcontact_1701,fullcontact_1701,fullcontact,,,,,,,,,Moundville,United States,,fullcontact_1701,,,Zildjian Company,fullcontact_1701,,,,,,,,Moundville,United States,,fullcontact_1701,,,Zildjian Company
fullcontact_1702,fullcontact_1702,fullcontact,,,,,,,,,Denver,United States,1981-01-01,fullcontact_1702,,,Quiznos,fullcontact_1702,,,,,,,,Denver,United States,1981-01-01,fullcontact_1702,,,Quiznos
fullcontact_1706,fullcontact_1706,fullcontact,,,,,,,,,Moscow,Russia,,fullcontact_1706,,,льфа-Банк,fullcontact_1706,,,,,,,,Moscow,Russia,,fullcontact_1706,,,льфа-Банк
fullcontact_1709,fullcontact_1709,fullcontact,,,,,,,,,Bury Saint Edmunds,United Kingdom,1799-01-01,fullcontact_1709,,,Greene King,fullcontact_1709,,,,,,,,Bury Saint Edmunds,United Kingdom,1799-01-01,fullcontact_1709,,,Greene King
fullcontact_1710,fullcontact_1710,fullcontact,,,,,,,,,,,,fullcontact_1710,,,Snecma (Safran),fullcontact_1710,,,,,,,,,,,fullcontact_1710,,,Snecma (Safran)
fullcontact_1712,fullcontact_1712,fullcontact,,,,,,,,,Trenton,United States,,fullcontact_1712,,,"Church & Dwight, Co., Inc.",fullcontact_1712,,,,,,,,Trenton,United States,,fullcontact_1712,,,"Church & Dwight, Co., Inc."
fullcontact_1714,fullcontact_1714,fullcontact,,,,,,,,,Hawthorne,United States,2002-01-01,fullcontact_1714,,,SpaceX,fullcontact_1714,,,,,,,,Hawthorne,United States,2002-01-01,fullcontact_1714,,,SpaceX
fullcontact_1715,fullcontact_1715,fullcontact,,,,,,,,,,,,fullcontact_1715,,,Sun Pharma,fullcontact_1715,,,,,,,,,,,fullcontact_1715,,,Sun Pharma
fullcontact_1716,fullcontact_1716,fullcontact,,,,,,,,,,,,fullcontact_1716,,,Hipercor,fullcontact_1716,,,,,,,,,,,fullcontact_1716,,,Hipercor
fullcontact_1717,fullcontact_1717,fullcontact,,,,,,,,,,,,fullcontact_1717,,Fred Seibert,Channel Frederator,fullcontact_1717,,,,,,,,,,,fullcontact_1717,,Fred Seibert,Channel Frederator
fullcontact_1718,fullcontact_1718,fullcontact,,,,,,,,,Big Rapids,United States,1966-01-01,fullcontact_1718,,,NOCTI,fullcontact_1718,,,,,,,,Big Rapids,United States,1966-01-01,fullcontact_1718,,,NOCTI
fullcontact_1719,fullcontact_1719,fullcontact,,,,,,,,,,,,fullcontact_1719,,,Banpresto,fullcontact_1719,,,,,,,,,,,fullcontact_1719,,,Banpresto
fullcontact_1720,fullcontact_1720,fullcontact,,,,,,,,,,Italy,1968-01-01,fullcontact_1720,,,Sergio Rossi,fullcontact_1720,,,,,,,,,Italy,1968-01-01,fullcontact_1720,,,Sergio Rossi
fullcontact_1721,fullcontact_1721,fullcontact,,,,,,,,,Haarlem,Netherlands,1973-01-01,fullcontact_1721,,,Iiyama,fullcontact_1721,,,,,,,,Haarlem,Netherlands,1973-01-01,fullcontact_1721,,,Iiyama
fullcontact_1722,fullcontact_1722,fullcontact,,,,,,,,,Hyderabad,India,,fullcontact_1722,,,Annapurna Studios,fullcontact_1722,,,,,,,,Hyderabad,India,,fullcontact_1722,,,Annapurna Studios
fullcontact_1724,fullcontact_1724,fullcontact,,,,,,,,,,,,fullcontact_1724,,,Silver Wheaton Corp,fullcontact_1724,,,,,,,,,,,fullcontact_1724,,,Silver Wheaton Corp
fullcontact_1725,fullcontact_1725,fullcontact,,,,,,,,,,,,fullcontact_1725,,John Paul DeJoria,John Paul Mitchell Systems,fullcontact_1725,,,,,,,,,,,fullcontact_1725,,John Paul DeJoria,John Paul Mitchell Systems
fullcontact_1727,fullcontact_1727,fullcontact,,,,,,,,,,,1993-01-01,fullcontact_1727,,,Gilat Satellite Networks Ltd.,fullcontact_1727,,,,,,,,,,1993-01-01,fullcontact_1727,,,Gilat Satellite Networks Ltd.
fullcontact_1728,fullcontact_1728,fullcontact,,,,,,,,,Saint Paul,United States,,fullcontact_1728,,,Pearson's Candy Company,fullcontact_1728,,,,,,,,Saint Paul,United States,,fullcontact_1728,,,Pearson's Candy Company
fullcontact_1730,fullcontact_1730,fullcontact,,,,,,,,,,,,fullcontact_1730,,,Maryland Lottery,fullcontact_1730,,,,,,,,,,,fullcontact_1730,,,Maryland Lottery
fullcontact_1731,fullcontact_1731,fullcontact,,,,,,,,,,,1999-01-01,fullcontact_1731,,,Comodo - Security,fullcontact_1731,,,,,,,,,,1999-01-01,fullcontact_1731,,,Comodo - Security
fullcontact_1732,fullcontact_1732,fullcontact,,,,,,,,,Salisbury,United Kingdom,1979-01-01,fullcontact_1732,,,Wessex Archaeology,fullcontact_1732,,,,,,,,Salisbury,United Kingdom,1979-01-01,fullcontact_1732,,,Wessex Archaeology
fullcontact_1733,fullcontact_1733,fullcontact,,,,,,,,,,,2007-01-01,fullcontact_1733,,,Pepephone,fullcontact_1733,,,,,,,,,,2007-01-01,fullcontact_1733,,,Pepephone
fullcontact_1734,fullcontact_1734,fullcontact,,,,,,,,,Kolkata,India,,fullcontact_1734,,,Spencer Gifts Retail Store,fullcontact_1734,,,,,,,,Kolkata,India,,fullcontact_1734,,,Spencer Gifts Retail Store
fullcontact_1735,fullcontact_1735,fullcontact,,,,,,,,,Des Moines,United States,,fullcontact_1735,,,Fidelity & Guaranty Life,fullcontact_1735,,,,,,,,Des Moines,United States,,fullcontact_1735,,,Fidelity & Guaranty Life
fullcontact_1736,fullcontact_1736,fullcontact,,,,,,,,,,,,fullcontact_1736,,,Convertigo,fullcontact_1736,,,,,,,,,,,fullcontact_1736,,,Convertigo
fullcontact_1737,fullcontact_1737,fullcontact,,,,,,,,,Lindon,United States,,fullcontact_1737,,,iArchives,fullcontact_1737,,,,,,,,Lindon,United States,,fullcontact_1737,,,iArchives
fullcontact_1738,fullcontact_1738,fullcontact,,,,,,,,,,,2008-01-01,fullcontact_1738,,,Novadios,fullcontact_1738,,,,,,,,,,2008-01-01,fullcontact_1738,,,Novadios
fullcontact_1739,fullcontact_1739,fullcontact,,,,,,,,,Frisco,United States,,fullcontact_1739,,,Sonny Bryans Smokehouse Inc,fullcontact_1739,,,,,,,,Frisco,United States,,fullcontact_1739,,,Sonny Bryans Smokehouse Inc
fullcontact_1741,fullcontact_1741,fullcontact,,,,,,,,,Toronto,Canada,2001-01-01,fullcontact_1741,,,Ontario Sustainable Energy Association,fullcontact_1741,,,,,,,,Toronto,Canada,2001-01-01,fullcontact_1741,,,Ontario Sustainable Energy Association
fullcontact_1742,fullcontact_1742,fullcontact,,,,,,,,,Beverly Hills,United States,2005-01-01,fullcontact_1742,,,Dsign Music,fullcontact_1742,,,,,,,,Beverly Hills,United States,2005-01-01,fullcontact_1742,,,Dsign Music
fullcontact_1743,fullcontact_1743,fullcontact,,,,,,,,,Chatsworth,United States,,fullcontact_1743,,,International Solar Energy Technology,fullcontact_1743,,,,,,,,Chatsworth,United States,,fullcontact_1743,,,International Solar Energy Technology
fullcontact_1744,fullcontact_1744,fullcontact,,,,,,,,,,,,fullcontact_1744,,,Elron.ee,fullcontact_1744,,,,,,,,,,,fullcontact_1744,,,Elron.ee
fullcontact_1745,fullcontact_1745,fullcontact,,,,,,,,,,,,fullcontact_1745,,,Essential Energy,fullcontact_1745,,,,,,,,,,,fullcontact_1745,,,Essential Energy
fullcontact_1746,fullcontact_1746,fullcontact,,,,,,,,,,,,fullcontact_1746,,,Ayngaran International,fullcontact_1746,,,,,,,,,,,fullcontact_1746,,,Ayngaran International
fullcontact_1748,fullcontact_1748,fullcontact,,,,,,,,,Drummondville,Canada,,fullcontact_1748,,,"Girardin Minibus, Inc.",fullcontact_1748,,,,,,,,Drummondville,Canada,,fullcontact_1748,,,"Girardin Minibus, Inc."
fullcontact_1749,fullcontact_1749,fullcontact,,,,,,,,,,,1974-01-01,fullcontact_1749,,,McTay Marine Services,fullcontact_1749,,,,,,,,,,1974-01-01,fullcontact_1749,,,McTay Marine Services
fullcontact_1750,fullcontact_1750,fullcontact,,,,,,,,,Gateshead,United Kingdom,1987-01-01,fullcontact_1750,,,Eutechnyx,fullcontact_1750,,,,,,,,Gateshead,United Kingdom,1987-01-01,fullcontact_1750,,,Eutechnyx
fullcontact_1751,fullcontact_1751,fullcontact,,,,,,,,,Tel-Aviv,Israel,1973-01-01,fullcontact_1751,,,Visonic,fullcontact_1751,,,,,,,,Tel-Aviv,Israel,1973-01-01,fullcontact_1751,,,Visonic
fullcontact_1752,fullcontact_1752,fullcontact,,,,,,,,,Petah Tiqva,Israel,1985-01-01,fullcontact_1752,,Moshe BenBassat,ClickSoftware,fullcontact_1752,,,,,,,,Petah Tiqva,Israel,1985-01-01,fullcontact_1752,,Moshe BenBassat,ClickSoftware
fullcontact_1754,fullcontact_1754,fullcontact,,,,,,,,,Toronto,Canada,2009-01-01,fullcontact_1754,,Andrew Hutchings,Couch Commerce Inc. (TeamBuy.ca | Dealfind.com),fullcontact_1754,,,,,,,,Toronto,Canada,2009-01-01,fullcontact_1754,,Andrew Hutchings,Couch Commerce Inc. (TeamBuy.ca | Dealfind.com)
fullcontact_1755,fullcontact_1755,fullcontact,,,,,,,,,,,,fullcontact_1755,,,Mole Valley Farmers,fullcontact_1755,,,,,,,,,,,fullcontact_1755,,,Mole Valley Farmers
fullcontact_1756,fullcontact_1756,fullcontact,,,,,,,,,Chicago,United States,1928-01-01,fullcontact_1756,,,Motorola,fullcontact_1756,,,,,,,,Chicago,United States,1928-01-01,fullcontact_1756,,,Motorola
fullcontact_1758,fullcontact_1758,fullcontact,,,,,,,,,Austin,United States,1954-01-01,fullcontact_1758,,,Mood Media,fullcontact_1758,,,,,,,,Austin,United States,1954-01-01,fullcontact_1758,,,Mood Media
fullcontact_1759,fullcontact_1759,fullcontact,,,,,,,,,,,,fullcontact_1759,,,The Broadway Cruise,fullcontact_1759,,,,,,,,,,,fullcontact_1759,,,The Broadway Cruise
fullcontact_1760,fullcontact_1760,fullcontact,,,,,,,,,Fairfax,United States,,fullcontact_1760,,,Rivermine Software,fullcontact_1760,,,,,,,,Fairfax,United States,,fullcontact_1760,,,Rivermine Software
fullcontact_1761,fullcontact_1761,fullcontact,,,,,,,,,Plano,United States,1985-01-01,fullcontact_1761,,,Knight Rifles Inc,fullcontact_1761,,,,,,,,Plano,United States,1985-01-01,fullcontact_1761,,,Knight Rifles Inc
fullcontact_1762,fullcontact_1762,fullcontact,,,,,,,,,,,,fullcontact_1762,,,Erste Banka Srbija,fullcontact_1762,,,,,,,,,,,fullcontact_1762,,,Erste Banka Srbija
fullcontact_1763,fullcontact_1763,fullcontact,,,,,,,,,Lyon Cedex 6,France,1979-01-01,fullcontact_1763,,,XPO Logistics Europe (Formerly Norbert Dentressangle),fullcontact_1763,,,,,,,,Lyon Cedex 6,France,1979-01-01,fullcontact_1763,,,XPO Logistics Europe (Formerly Norbert Dentressangle)
fullcontact_1764,fullcontact_1764,fullcontact,,,,,,,,,,,,fullcontact_1764,,,Mediaset España,fullcontact_1764,,,,,,,,,,,fullcontact_1764,,,Mediaset España
fullcontact_1765,fullcontact_1765,fullcontact,,,,,,,,,,,,fullcontact_1765,,,Money Mart Canada,fullcontact_1765,,,,,,,,,,,fullcontact_1765,,,Money Mart Canada
fullcontact_1768,fullcontact_1768,fullcontact,,,,,,,,,Boiling Springs,United States,2008-01-01,fullcontact_1768,,,Sinopec International (Middle East) FZE,fullcontact_1768,,,,,,,,Boiling Springs,United States,2008-01-01,fullcontact_1768,,,Sinopec International (Middle East) FZE
fullcontact_1769,fullcontact_1769,fullcontact,,,,,,,,,San Diego,United States,1975-01-01,fullcontact_1769,,,King Schools,fullcontact_1769,,,,,,,,San Diego,United States,1975-01-01,fullcontact_1769,,,King Schools
fullcontact_1770,fullcontact_1770,fullcontact,,,,,,,,,San Francisco,United States,,fullcontact_1770,,Bill Moore,TuneIn,fullcontact_1770,,,,,,,,San Francisco,United States,,fullcontact_1770,,Bill Moore,TuneIn
fullcontact_1772,fullcontact_1772,fullcontact,,,,,,,,,Kirkland,United States,2007-01-01,fullcontact_1772,,"['Andrew Boulanov', 'Mike Chtchelkonogov']",Acumatica,fullcontact_1772,,,,,,,,Kirkland,United States,2007-01-01,fullcontact_1772,,"['Andrew Boulanov', 'Mike Chtchelkonogov']",Acumatica
fullcontact_1773,fullcontact_1773,fullcontact,,,,,,,,,,,2006-01-01,fullcontact_1773,,,Biofuels Center of North Carolina,fullcontact_1773,,,,,,,,,,2006-01-01,fullcontact_1773,,,Biofuels Center of North Carolina
fullcontact_1775,fullcontact_1775,fullcontact,,,,,,,,,,,,fullcontact_1775,,,ACD,fullcontact_1775,,,,,,,,,,,fullcontact_1775,,,ACD
fullcontact_1777,fullcontact_1777,fullcontact,,,,,,,,,Bangalore,India,,fullcontact_1777,,,Tejas Networks India,fullcontact_1777,,,,,,,,Bangalore,India,,fullcontact_1777,,,Tejas Networks India
fullcontact_1778,fullcontact_1778,fullcontact,,,,,,,,,Santa Clara,United States,,fullcontact_1778,,,Infortrend Corp,fullcontact_1778,,,,,,,,Santa Clara,United States,,fullcontact_1778,,,Infortrend Corp
fullcontact_1779,fullcontact_1779,fullcontact,,,,,,,,,Emmeloord,Netherlands,2004-01-01,fullcontact_1779,,,IASO Backup Technology,fullcontact_1779,,,,,,,,Emmeloord,Netherlands,2004-01-01,fullcontact_1779,,,IASO Backup Technology
fullcontact_1780,fullcontact_1780,fullcontact,,,,,,,,,,,,fullcontact_1780,,,SRIT,fullcontact_1780,,,,,,,,,,,fullcontact_1780,,,SRIT
fullcontact_1782,fullcontact_1782,fullcontact,,,,,,,,,,Peru,,fullcontact_1782,,,Supermercados Peruanos S.A.,fullcontact_1782,,,,,,,,,Peru,,fullcontact_1782,,,Supermercados Peruanos S.A.
fullcontact_1784,fullcontact_1784,fullcontact,,,,,,,,,,,,fullcontact_1784,,,Streits Matzo,fullcontact_1784,,,,,,,,,,,fullcontact_1784,,,Streits Matzo
fullcontact_1787,fullcontact_1787,fullcontact,,,,,,,,,Monaco-Ville,Monaco,,fullcontact_1787,,,Voxan Motors,fullcontact_1787,,,,,,,,Monaco-Ville,Monaco,,fullcontact_1787,,,Voxan Motors
fullcontact_1789,fullcontact_1789,fullcontact,,,,,,,,,,,2005-01-01,fullcontact_1789,,Gotham Chopra,Liquid Comics,fullcontact_1789,,,,,,,,,,2005-01-01,fullcontact_1789,,Gotham Chopra,Liquid Comics
fullcontact_1792,fullcontact_1792,fullcontact,,,,,,,,,Shanghai,China,,fullcontact_1792,,,ZPMC,fullcontact_1792,,,,,,,,Shanghai,China,,fullcontact_1792,,,ZPMC
fullcontact_1793,fullcontact_1793,fullcontact,,,,,,,,,Burnaston,United Kingdom,1989-01-01,fullcontact_1793,,,Toyota Motor Manufacturing UK,fullcontact_1793,,,,,,,,Burnaston,United Kingdom,1989-01-01,fullcontact_1793,,,Toyota Motor Manufacturing UK
fullcontact_1794,fullcontact_1794,fullcontact,,,,,,,,,Saugus,United States,2005-01-01,fullcontact_1794,,,"IonSense, Inc.",fullcontact_1794,,,,,,,,Saugus,United States,2005-01-01,fullcontact_1794,,,"IonSense, Inc."
fullcontact_1795,fullcontact_1795,fullcontact,,,,,,,,,,,,fullcontact_1795,,,WAM Entertainment,fullcontact_1795,,,,,,,,,,,fullcontact_1795,,,WAM Entertainment
fullcontact_1797,fullcontact_1797,fullcontact,,,,,,,,,Quebec,Canada,,fullcontact_1797,,Laurent Simoneau,Coveo,fullcontact_1797,,,,,,,,Quebec,Canada,,fullcontact_1797,,Laurent Simoneau,Coveo
fullcontact_1799,fullcontact_1799,fullcontact,,,,,,,,,Astoria,United States,1932-01-01,fullcontact_1799,,,Modern Art Foundry,fullcontact_1799,,,,,,,,Astoria,United States,1932-01-01,fullcontact_1799,,,Modern Art Foundry
fullcontact_1800,fullcontact_1800,fullcontact,,,,,,,,,,,,fullcontact_1800,,,Eddie Deighton,fullcontact_1800,,,,,,,,,,,fullcontact_1800,,,Eddie Deighton
fullcontact_1802,fullcontact_1802,fullcontact,,,,,,,,,Los Angeles,United States,2007-01-01,fullcontact_1802,,,Secure Data Recovery Services,fullcontact_1802,,,,,,,,Los Angeles,United States,2007-01-01,fullcontact_1802,,,Secure Data Recovery Services
fullcontact_1803,fullcontact_1803,fullcontact,,,,,,,,,London,United Kingdom,2000-01-01,fullcontact_1803,,,Linguascope,fullcontact_1803,,,,,,,,London,United Kingdom,2000-01-01,fullcontact_1803,,,Linguascope
fullcontact_1804,fullcontact_1804,fullcontact,,,,,,,,,,,,fullcontact_1804,,,Siremar. Compagnia Delle Isole Spa,fullcontact_1804,,,,,,,,,,,fullcontact_1804,,,Siremar. Compagnia Delle Isole Spa
fullcontact_1805,fullcontact_1805,fullcontact,,,,,,,,,Brno,Czech Republic,2008-01-01,fullcontact_1805,,,TrustPort,fullcontact_1805,,,,,,,,Brno,Czech Republic,2008-01-01,fullcontact_1805,,,TrustPort
fullcontact_1806,fullcontact_1806,fullcontact,,,,,,,,,,,,fullcontact_1806,,,Fusion,fullcontact_1806,,,,,,,,,,,fullcontact_1806,,,Fusion
fullcontact_1807,fullcontact_1807,fullcontact,,,,,,,,,,,,fullcontact_1807,,,Guylian Chocolates,fullcontact_1807,,,,,,,,,,,fullcontact_1807,,,Guylian Chocolates
fullcontact_1808,fullcontact_1808,fullcontact,,,,,,,,,Fairfield,United States,1950-01-01,fullcontact_1808,,,Cincinnati Financial Corporation,fullcontact_1808,,,,,,,,Fairfield,United States,1950-01-01,fullcontact_1808,,,Cincinnati Financial Corporation
fullcontact_1809,fullcontact_1809,fullcontact,,,,,,,,,Neubiberg,Germany,2009-01-01,fullcontact_1809,,,Lantiq an Intel Company,fullcontact_1809,,,,,,,,Neubiberg,Germany,2009-01-01,fullcontact_1809,,,Lantiq an Intel Company
fullcontact_1810,fullcontact_1810,fullcontact,,,,,,,,,,,,fullcontact_1810,,,Odersun,fullcontact_1810,,,,,,,,,,,fullcontact_1810,,,Odersun
fullcontact_1811,fullcontact_1811,fullcontact,,,,,,,,,,,,fullcontact_1811,,Justin Eames,Fish in A Bottle,fullcontact_1811,,,,,,,,,,,fullcontact_1811,,Justin Eames,Fish in A Bottle
fullcontact_1813,fullcontact_1813,fullcontact,,,,,,,,,Kenmore,United States,,fullcontact_1813,,,Hill’s Pet Nutrition,fullcontact_1813,,,,,,,,Kenmore,United States,,fullcontact_1813,,,Hill’s Pet Nutrition
fullcontact_1814,fullcontact_1814,fullcontact,,,,,,,,,Los Angeles,United States,,fullcontact_1814,,,The Institute,fullcontact_1814,,,,,,,,Los Angeles,United States,,fullcontact_1814,,,The Institute
fullcontact_1815,fullcontact_1815,fullcontact,,,,,,,,,Fort Lee,United States,1999-01-01,fullcontact_1815,,,Altibase,fullcontact_1815,,,,,,,,Fort Lee,United States,1999-01-01,fullcontact_1815,,,Altibase
fullcontact_1817,fullcontact_1817,fullcontact,,,,,,,,,,,2007-01-01,fullcontact_1817,,,Knowledge Ontario,fullcontact_1817,,,,,,,,,,2007-01-01,fullcontact_1817,,,Knowledge Ontario
fullcontact_1819,fullcontact_1819,fullcontact,,,,,,,,,,,,fullcontact_1819,,,Bahrain Petroleum Company,fullcontact_1819,,,,,,,,,,,fullcontact_1819,,,Bahrain Petroleum Company
fullcontact_1820,fullcontact_1820,fullcontact,,,,,,,,,,,1966-01-01,fullcontact_1820,,,Hiwatt Amplification,fullcontact_1820,,,,,,,,,,1966-01-01,fullcontact_1820,,,Hiwatt Amplification
fullcontact_1821,fullcontact_1821,fullcontact,,,,,,,,,,,,fullcontact_1821,,,Hero Certified Burgers,fullcontact_1821,,,,,,,,,,,fullcontact_1821,,,Hero Certified Burgers
fullcontact_1822,fullcontact_1822,fullcontact,,,,,,,,,,Netherlands,,fullcontact_1822,,,GoldVish,fullcontact_1822,,,,,,,,,Netherlands,,fullcontact_1822,,,GoldVish
fullcontact_1823,fullcontact_1823,fullcontact,,,,,,,,,Parma,United States,,fullcontact_1823,,,GrafTech International Ltd,fullcontact_1823,,,,,,,,Parma,United States,,fullcontact_1823,,,GrafTech International Ltd
fullcontact_1824,fullcontact_1824,fullcontact,,,,,,,,,,,,fullcontact_1824,,,Mercialys - L'Esprit Voisin,fullcontact_1824,,,,,,,,,,,fullcontact_1824,,,Mercialys - L'Esprit Voisin
fullcontact_1825,fullcontact_1825,fullcontact,,,,,,,,,Penticton,Canada,1947-01-01,fullcontact_1825,,,"Valley First, A Division of First West Credit Union",fullcontact_1825,,,,,,,,Penticton,Canada,1947-01-01,fullcontact_1825,,,"Valley First, A Division of First West Credit Union"
fullcontact_1826,fullcontact_1826,fullcontact,,,,,,,,,,,,fullcontact_1826,,,Macerich Company (the),fullcontact_1826,,,,,,,,,,,fullcontact_1826,,,Macerich Company (the)
fullcontact_1828,fullcontact_1828,fullcontact,,,,,,,,,Meredith,United States,1930-01-01,fullcontact_1828,,,Annalee Dolls,fullcontact_1828,,,,,,,,Meredith,United States,1930-01-01,fullcontact_1828,,,Annalee Dolls
fullcontact_1830,fullcontact_1830,fullcontact,,,,,,,,,Oakland,United States,,fullcontact_1830,,,US Federation of Worker Cooperatives,fullcontact_1830,,,,,,,,Oakland,United States,,fullcontact_1830,,,US Federation of Worker Cooperatives
fullcontact_1832,fullcontact_1832,fullcontact,,,,,,,,,,,2006-01-01,fullcontact_1832,,"['David Eraker', 'David Selinger']",Redfin,fullcontact_1832,,,,,,,,,,2006-01-01,fullcontact_1832,,"['David Eraker', 'David Selinger']",Redfin
fullcontact_1833,fullcontact_1833,fullcontact,,,,,,,,,Nashville,United States,,fullcontact_1833,,,MMA Creative,fullcontact_1833,,,,,,,,Nashville,United States,,fullcontact_1833,,,MMA Creative
