id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_224360,al capone does my shirts,gennifer choldenko,2004,Putnam Publishing Group,0399238611
amazon_224366,must the maiden die seneca falls historical mysteries,miriam grace monfredo,1999,Berkley Publishing Group,0425166996
amazon_224370,sisters of cain a seneca falls civil war mystery,miriam grace monfredo,2000,Berkley Publishing Group,042517672X
amazon_224371,familiar flowers of north america eastern region the audubon society pocket guides,william niering,1987,Alfred A. Knopf,0394748433
amazon_224379,familiar mammals north america audubon society pocket guides,john farrand,1988,Alfred A. Knopf,0394757963
amazon_224384,the specialists plunder specialists,chet cunningham,1999,Bantam,055358071X
amazon_224386,chinese cooking the easy wok method,karen lee aland,1984,Trafalgar House Pub,091388006X
amazon_224389,down to a sunless sea,graham,1982,Not Avail,0449245136
amazon_224394,state parks of the south alabama florida georgia kentucky tennessee,blair howard,1994,Hunter Publishing,1556506554
amazon_224397,all color book of mushrooms and fungi,moira savonius,1973,Octopus,0706401921
amazon_224398,the new organic grower a masters manual of tools and techniques for the home and market gardener,eliot coleman,1989,Chelsea Green Pub Co,0930031229
amazon_224402,rodales allnew encyclopedia of organic gardening the indispensable resource for every gardener,fern marshall bradley,1992,Rodale Books,0878579990
amazon_224414,organic plant protection,roger b jr yepsen,1976,St Martins Pr,0878571108
amazon_224439,and quiet flows the don vintage international paperback,mikhail sholokhov,1989,Vintage,0679725210
amazon_224454,what you say is what you get,don gossett,1976,Whitaker House,0883680661
amazon_224456,mindfulness and money the buddhist path to abundance,dominic j houlder,2002,Broadway,0767909143
amazon_224462,the animal family,randall jarrell,1987,Random House Childrens Pub,0394889649
amazon_224468,drift a novel,manuel luis martinez,2003,Picador,0312309953
amazon_224475,daily comforts for caregivers,pat samples,1999,Fairview Press,1577490886
amazon_224476,limbo bluecollar roots whitecollar dreams,alfred lubrano,2003,Wiley,0471263761
amazon_224485,just one fool thing after another a cowfolks guide to romance,texas bix bender,1994,Gibbs Smith Publishers,0879055952
amazon_224486,living water,obery hendricks,2003,HarperSanFrancisco,0060000872
amazon_224487,trails of a wilderness wanderer true stories from the western frontier,andy russell,2000,The Lyons Press,1585741833
amazon_224488,the story of mankind,hendrik willem van loon,1999,Liveright Publishing Corporation,0871401754
amazon_224490,may i kiss you on the lips miss sandra,sandra bernhard,1998,Rob Weisbach Books,0688164714
amazon_224503,me and bogie and other friends and acquaintances from a life in hollywood and beyond,armand deutsch,1991,Putnam Pub Group,0399135952
amazon_224510,april gold grace livingston hill 27,grace livingston hill,1992,Tyndale House Pub,0842300112
amazon_224522,the warren buffett way investment strategies of the worlds greatest investor,robert g hagstrom,1994,Wiley,0471044601
amazon_224530,halloween havoc sabrina the teenage witch 4 sabrina the teenage witch,diana g gallagher,1997,Simon Spotlight Entertainment,0671014366
amazon_224552,at the still point,carol buckley,1996,Simon &amp; Schuster,0684802171
amazon_224554,silver wedding,maeve binchy,1989,Bantam Dell Pub Group,0385298269
amazon_224555,tough cookie,lillian sparks,1981,Bridge Logos Pub,0882705164
amazon_224565,white boys stories,reginald mcknight,1998,Henry Holt &amp; Company,0805048294
amazon_224589,guardian of the trust merlins descendants no 2,irene radford,2001,Daw Books,0886779952
amazon_224603,blur the speed of change in the connected economy,christopher meyer,1998,Perseus Books Group,0201339870
amazon_224615,the y chromosome,leona gom,1993,Sumach Press,0929005163
amazon_224624,smart girls do dumbbells,judith shermanwolin,2004,Riverhead Books,1573223867
amazon_224626,crystal diary a novel,frankie hucklenbroich,1997,Firebrand Books,1563410826
amazon_224631,talk sexy to the one you love and drive each other wild in bed,barbara phd keesling,1996,Harpercollins,0060172118
amazon_224633,geralds game,stephen king,1992,Highbridge Audio,0453008003
amazon_224640,desperation,stephen king,1999,Sagebrush Bound,0613025024
amazon_224645,ordeal of the seventh carrier,peter albano,1992,Zebra Books,0821739328
amazon_224659,welcome to leos,rochelle alers,2000,St. Martin's Paperbacks,0312975880
amazon_224660,escape to the wind,jennifer dimarco,1993,Castillo International,0962862150
amazon_224674,love killers,jackie collins,1982,Not Avail,0446329681
amazon_224688,broken wings,vc andrews,2003,Pocket,0671039989
amazon_224691,adaptation and natural selection,george christopher williams,1996,Princeton University Press,0691026157
amazon_224692,asay doodles goes to town,chuck asay,1995,Pelican Publishing Company,1565541421
amazon_224698,the gangster of love,jessica hagedorn,1997,Penguin Books,0140159703
amazon_224704,titus groan,mervyn laurence peake,1968,Del Rey Books,0345270967
amazon_224729,creatures of the desert world,barbara gibson,1991,National Geographic,0870446878
amazon_224739,scoobydoo and the invisible android scoobydoo,jesse leon mccann,2002,Scholastic,0439317258
amazon_224746,domu,katsuhiro otomo,2001,Dark Horse Comics,1569716110
amazon_224752,the survivor,thomas keneally,1985,Penguin USA,0140032177
amazon_224769,devotions for couples,patrick m morley,1998,Zondervan Publishing Company,0310217652
amazon_224773,insomnia,stephen king,1995,Dutton Books,0451186125
amazon_224775,the apple branch a path to celtic ritual,alexei kondratiev,2003,Citadel Press,0806525029
amazon_224777,the death of an ardent bibliophile a peter mcgarr mystery,bartholomew gill,1995,Harpercollins,0688129099
amazon_224788,sentinels from space,eric russell,1986,Del Rey Books,0345327586
amazon_224794,a flat stomach asap,ellington darden,1998,Pocket,0671014080
amazon_224823,jeet kune do bruce lees commentaries on the martial way the brue lee library vol 3,bruce lee,1997,Tuttle Publishing,0804831327
amazon_224826,the long way westward i can read,joan sandin,1992,HarperCollins Publishers,0064441989
amazon_224830,sandtiquity,malcolm wells,1999,Willow Creek Press,1572230940
amazon_224846,the physics of sunset,jane vandenburgh,1999,Pantheon Books,0679424830
amazon_224879,the other side and back a psychics guide to our world and beyond,sylvia browne,2002,New American Library,0451205731
amazon_224892,move on adventures in the real world,linda ellerbee,1992,Perennial,0060974699
amazon_224915,fear,anatoli rybakov,1993,Dell Publishing Company,0440216095
amazon_224945,faery wicca book 2 the shamanic practices of the cunning arts the ancient oral faery tradition of ireland,kisma k stepanich,1995,Llewellyn Pubns,1567186955
amazon_224949,sister sister,eric jerome dickey,1996,Dutton Adult,0525941266
amazon_224957,abe lincoln grows up,carl sandburg,1985,Harcourt,0152010378
amazon_225009,cats by gross,s gross,1995,Ballantine Books,0345392779
amazon_225010,chiltons repair amp tune up guide chevy s10 gmc s15 pickups 198287 all us and canadian models of chevrolet s10 and gmc s15 pickups gasoline engine di,chilton staff,1987,W G Nichols Pub,0801977657
amazon_225039,planet janet,dyan sheldon,2003,Candlewick Press (MA),0763620483
amazon_225047,medicine war,robert j conley,2001,Signet Book,0451204352
amazon_225063,vengeance of dragons the secret texts book 2,holly lisle,2000,Aspect,0446608858
amazon_225068,tin stars isaac asimovs wonderful world of science fiction no 5,isaac asimov,1986,New Amer Library,0451143957
amazon_225071,red cell rogue warrior promotion,richard marcinko,1998,Pocket,0671019775
amazon_225084,boot an lapd officers rookie year,william c dunn,1996,William Morrow &amp; Company,0688147135
amazon_225095,the leadership engine how winning companies build leaders at every level,noel m tichy,1997,HarperCollins Publishers,0887307930
amazon_225100,rabbit is rich,john updike,1996,Ballantine Books,0449911829
amazon_225127,summer kittens zebra regency romance,janice bennett,1999,Zebra Books,0821762303
amazon_225135,necroscope invaders,brian lumley,1999,St Martins Pr,0312868146
amazon_225147,a womans book of days,beverly wettenstein,1994,Random House Inc,0517597004
amazon_225202,the golden age a novel american chronicle,gore vidal,2001,Vintage Books USA,0375724818
amazon_225214,remfs,richard galli,2002,RGA Publishing,0971575916
amazon_225230,hesiod and theognis penguin classics,dorothea wender,1976,Penguin Books,0140442839
amazon_225231,greece,mikhail i rostovtzeff,1963,Oxford University Press,0195003683
amazon_225271,angel in the whirlwind the triumph of the american revolution,benson bobrick,1998,Penguin Books,0140275002
amazon_225274,the same river twice a memoir,chris offutt,1993,Simon &amp; Schuster,0671787349
amazon_225291,caught in the act,gayle g roper,1998,Zondervan Publishing Company,0310219094
amazon_225305,the mad reader mad reader,harvey kurtzman,2002,I Books,0743434919
amazon_225311,the chinese new year mystery nancy drew notebooks,carolyn keene,2000,Aladdin,0671787527
amazon_225322,tales of the old up a second northwoods reader,gage,1981,Avery Color Studios,0932212239
amazon_225346,fuzzy bears potty book,bentley dawn,2002,Intervisual Books Inc,1581171617
amazon_225350,puppy parenting everything you need to know about your puppys first year,jan greye,2002,Regan Books,0060012609
amazon_225363,close to the machine technophilia and its discontents,ellen ullman,1997,City Lights Publishers,0872863328
amazon_225370,the south florida book of the dead,robert merkin,1982,Harpercollins,0688009883
amazon_225412,the blinkards african writers series no 136,kobina sekyi,1974,Heinemann,0435901362
amazon_225413,necrom,mick farren,1991,Del Rey Books,0345361857
amazon_225425,harlequin omibus betty neels sister peters in amsterdam nurse in holland blow hot blow cold,betty neels,1989,Harlequin,0373703422
amazon_225430,the oxford history of the biblical world,michael david coogan,1998,Oxford University Press,0195087070
amazon_225435,alices adventures underground,lewis carroll,1965,Dover Publications,0486214826
amazon_225437,training a tiger a fathers guide to raising a winner in both golf and life,earl woods,1999,HarperResource,0062720716
amazon_225440,the boomerang clue,agatha christie,1985,Berkley Publishing Group,0425088022
amazon_225441,estao carandiru,drauzio varella,1999,Companhia das Letras,8571648972
amazon_225445,signing speakhands,elaine phd costello,1983,Bantam,0553346121
amazon_225455,a journey through your childhood a writein guide for reliving your past clarifying your present and charting your future,christopher biffle,1989,Putnam Pub Group,0874774993
amazon_225459,the dragon tarot,terry donaldson,1996,U.S. Games Systems,0880791810
amazon_225479,liebst du mich ich liebe dich geschichten zum vorlesen,thomas rosenlcher,2002,"Insel, Frankfurt",3458192360
amazon_225497,attitude is everything 10 lifechanging steps to turning attitude into action,keith harrell,2002,HarperBusiness,0060954906
amazon_225533,passionate presence experiencing the seven qualities of awakened awareness,catherine ingram,2003,Gotham,1592400027
amazon_225540,emerald city of oz wonderful oz books,l frank baum,1985,Del Rey,0345334647
amazon_225560,pygmalion,george bernard shaw,1991,Longman Publishing Group,058206015X
amazon_225573,mendels dwarf,simon mawer,1998,Harmony,0609601067
amazon_225626,black spring,henry miller,1989,Grove Press,0802131824
amazon_225633,blue skies and blood the battle of the coral sea,edwin p hoyt,2003,I Books,0743458354
amazon_225654,if youre afraid of the dark remember the night rainbow,cooper edens,2002,Chronicle Books,0811835111
amazon_225664,cooking for mr latte a food lovers courtship with recipes,amanda hesser,2003,W.W. Norton &amp; Company,039305196X
amazon_225665,drive me crazy movie tie in,todd strasser,1999,Simon Pulse,0689831153
amazon_225668,twenty years at hullhouse with autobiographical notes signet classics paperback,jane addams,1999,Signet Classics,0451527399
amazon_225669,the bandit queen of india an indian womans amazing journey from peasant to international legend,phoolan devi,2003,The Lyons Press,1592280382
amazon_225670,missing,cathy mcphail,1989,Bloomsbury Publishing Plc,0747548730
amazon_225733,principles of american nuclear chemistry a novel phoenix fiction,thomas a mcmahon,2003,University of Chicago Press,0226561100
amazon_225735,the letters of john cheever,benjamin cheever,1988,Daedalus Books,0671628739
amazon_225749,fruits,shoichi aoki,2001,Phaidon Press,0714840831
amazon_225754,the wildcats of exeter volume viii of the domesday books marston edward domesday books v 8,edward marston,2001,Thomas Dunne Books,0312253559
amazon_225761,the plymouth cloak the second tale of roger the chapman chapman mysteries,kate sedley,1994,Harper Mass Market Paperbacks (Mm),0061043206
amazon_225811,armageddon 2419 ad the seminal buck rogers novel,philip francis nowlan,1978,Penguin Putnam~mass,0441029396
