id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_70465,the mammoth book of best new horror 11,stephen jones,2000,Carroll &amp; Graf Publishers,0786707925
amazon_36052,the countess delacroix claire bride quest,claire delacroix,2000,Dell Publishing Company,0440236347
amazon_174722,big as life three tales for spring,maureen howard,2001,Viking Books,067089978X
amazon_31317,the empty pot an owlet book,demi,1996,Henry Holt and Co. (BYR),0805049002
amazon_231363,sinister paradise nancy drew files paperback,carolyn keene,1988,Pocket Books,0671642294
amazon_156777,cats and cat lovers matter of fact series,ann hornaday,1988,Borders Press,0681406968
amazon_223758,fifty key contemporary thinkers from structuralism to postmodernity,john lechte,1994,Routledge,0415074088
amazon_6221,vi ace science fiction,don debrandt,2000,Ace Books,0441007163
amazon_265829,behind the mountains,oliver la farge,1994,Charles Publishing Company,0912880074
amazon_243633,the vicar of sorrows,a n wilson,1994,W W Norton &amp; Co Inc,0393036103
amazon_124312,murdered heiress living witness,petti dr wagner,1984,Huntington House Publishers,0910311099
amazon_190892,its a guy thing more than 300 tics traits and tendencies that uniquely define men,tomima edmark,2001,Towlehouse Publishing Company,0966877454
amazon_4806,birds of america,lorrie moore,0,Faber Faber Inc,0571197272
amazon_71769,never mind nirvana,mark lindquist,2001,Villard Books,0375757554
amazon_44154,in search of melancholy baby,vasilii pavlovich aksenov,1989,Vintage Books USA,0394759923
amazon_63997,gnsehaut 17 der schrecken der aus der tiefe kam ab 10 j,r l stine,1998,"Bertelsmann, MÃ?Â¼nchen",3570204170
amazon_98717,sea gypsy escape to destiny mira audio,fern michaels,2000,DH Audio,1552042197
amazon_203873,bonded,chrissa mills,1998,Judy Piatkus Publishers Ltd,0749904569
amazon_107297,wounded knee 1973 a personal account modern scandinavian literature in transl,stanley david lyman,1993,University of Nebraska Press,0803279337
amazon_187655,strengthening the malaysian economy policy changes amp reforms,ramon v navaratnam,1998,Pelanduk Publications,9679786420
amazon_155438,annales de la compagnie noire 1 la compagnie noire,glen cook,1998,L'Atalante,2841720748
amazon_186144,neptunes daughter harlequin romance no 2940,anne weale,1988,Harlequin,0373029403
amazon_83288,immaculate deception a new look at women and childbirth in america,suzanne arms,1977,Bantam Books,0553022571
amazon_181210,passingbells,phillip rock,1979,Putnam Pub Group,0872235181
amazon_176788,the animal attraction humans and their animal companions,jonica dr newby,1999,ABC Books,0733308244
amazon_120051,katharine hepburn,barbara leaming,1997,Random House Value Pub,0517175126
amazon_256304,the paper crane,molly bang,1985,Greenwillow,0688041086
amazon_102217,seals in action,kevin dockery,1991,Avon,0380758865
amazon_119283,weather first discovery book,pascale de bourgoing,1991,Scholastic,0590452347
amazon_250931,karen browns california country hotels amp itineraries karen browns country inn,clare brown,1994,Globe Pequot Pr,0930328086
amazon_156674,sphinx,robin cook,1993,Buccaneer Books Inc,1568494904
amazon_94900,women girls and psychotherapy reframing resistance women amp therapy series,carol gilligan,1991,Harrington Park Press,1560230126
amazon_76278,a vancouver boyhood reflections on growing up in vancouver 19251945,robin williams,1997,Robinswood Books,0968310702
amazon_235348,courage on mirror mountain white horse ser,wynnette fraser,1989,Cook Communications Ministries (J),1555130399
amazon_23867,pick up sticks,unknown,1982,Pocket,0671456393
amazon_84539,george and martha round and round,james marshall,1991,Houghton Mifflin,0395584108
amazon_35295,morning girl,michael dorris,1999,Scholastic Inc.,0439140609
amazon_244775,close encounters with the religious right journeys into the twilight zone of religion and politics,rob boston,2000,Prometheus Books,157392797X
amazon_205911,new lowfat favorites,ruth spear,1998,"Little, Brown",0316806862
amazon_219599,drop the pink elephant,bill mcfarlan,2003,Capstone Publishing Ltd,1841124796
amazon_72757,starlight,debbie macomber,1995,Mira,1551660210
amazon_57306,cowboy cupid 4 brides for 4 brothers harlequin american romance no 649,judy christenberry,1996,Harlequin,0373166494
amazon_9728,the lion the witch and the wardrobe the chronicles of narnia book 2,c s lewis,1994,HarperCollins,0064471047
amazon_47938,book of shadows,james killus,1983,Ace Books,0441070698
amazon_203319,blaze of noon bantam air amp space series no 13,ernest k gann,1991,Bantam Books,0553290371
amazon_183764,whitney cousins heather whitney cousins,jean thesman,1990,Avon Books,0380758695
amazon_22133,doktorspiele gestndnisse eines hochstaplers,gert postel,2001,Eichborn,3821839171
amazon_185823,les pilleurs de sarcophages,odile weulersse,2001,Hachette Jeunesse,2013219156
amazon_62005,bridge to yesterday harlequin superromance no 468,muriel jensen,1991,Harlequin,0373704682
amazon_235806,the end what jesus really said about the last things,a j conyers,1995,Intervarsity Pr,0830816178
amazon_50047,misguided missiles canada the cruise and star wars canadian issue series,simon rosenblum,1985,Lorimer,0888626983
amazon_118062,vampires and other creatures of the night,rita golden gelman,1992,Scholastic,059044302X
amazon_191400,the art of software testing,glenford j myers,1979,Wiley,0471043281
amazon_13065,ich ein tag sprechen hbsch,david sedaris,2002,Heyne,3453210719
amazon_41880,education of the senses the bourgeois experience victoria to freud vol 1,peter gay,1985,Oxford University Press,0195037286
amazon_257181,anatomy of a scandal an investigation into the campaign to undermine the clinton presidency,james d retter,1998,General Publishing Group,1575440636
amazon_19329,nursing home murder,ngaio marsh,1984,Jove Books,0515078514
amazon_174275,jesus as they saw him new testament interpretations of jesus,william barclay,1978,Wm. B. Eerdmans Publishing Company,0802817750
amazon_123973,the 40minute war,janet morris,1985,Baen,0671559869
amazon_161788,guardians of the whales the quest to study whales in the wild,bruce obee,1992,Alaska Northwest Books,0882404288
amazon_52274,cast a cold eye,alan ryan,1984,Tor Books,0812525434
amazon_140536,three bedtime stories,garth williams,1986,Golden Books,0307103846
amazon_187368,mythology of the babylonian people,donald a mackenzie,1996,Merchant Book Company Limited,0091851459
amazon_70690,blind date bride silhouette romance no 1526,myrna mackenzie,2001,Silhouette,0373195265
amazon_160556,global two thousand eye of the eagle,gloria v basile,1983,Pinnacle Books,0523419600
amazon_206096,the orchard thieves,elizabeth jolley,1995,Viking,0670865508
amazon_24859,your first puppy your first series,marcel carpentier,1991,TFH Publications,086622064X
amazon_182103,the egoscue method of health through motion revolutionary program that lets you rediscover the bodys power to rejuvenate it,pete egoscue,1993,Perennial,0060924306
amazon_210700,love and garbage,ivan klima,1993,Vintage,0679737553
amazon_85405,hello mrs pigglewiggle,b macdonald,1955,Harpercollins Juvenile Books,0397303645
amazon_84998,joe cocker with a little help from my friends the authorised biography by j p bean,j bean,1992,Music Sales Corporation,0711923604
amazon_25567,mujer en guerra bolsillo,maruja torres,2001,Suma de Letras,8495501171
amazon_207977,shallow graves a location scout mystery,william jefferies,1992,Harper Mass Market Paperbacks (Mm),0380766698
amazon_255284,unlikely bodyguard desire no 1132,amy j fetzer,1998,Silhouette,0373761325
amazon_155897,the kill riff,david j schow,1989,Tor Books,0812525868
amazon_159888,readers digest great biographies readers digest great biographies,readers digest,1987,Reader's Digest Association,0895772604
amazon_251850,hardenberg der reformkanzler,ingo hermann,2003,Siedler Verlag,3886807290
amazon_110355,henry james selected works daisy miller a studythe portrait of a ladythe aspern papersthe turn of the screw gramercy classics,henry james,1994,Random House Value Pub,051711903X
amazon_215018,a mystery bred in buckhead,patricia sprinkle,1994,Bantam Books,0553568973
amazon_103308,the rain child the horse catchers trilogy book three horse catchers trilogy 3,amanda cockrell,2001,Avon,0380795515
amazon_60834,robert e lee,keith brandt,1985,Troll Communications Llc,0816702780
amazon_143687,anne the princess royal,brian hoey,1990,HarperCollins Publishers,0586207902
amazon_20817,simple path,mother teresa,0,Trafalgar Square,0712674527
amazon_202261,how to get going when you can barely get out of bed,linda j bailey,1984,Simon &amp; Schuster,0134073126
amazon_119613,its friday but sundays comin contemporary classics,anthony campolo,2002,W Publishing Group,0849917700
amazon_173228,the fields of praise new and selected poems,marilyn nelson waniek,1997,Louisiana State University Press,0807121746
amazon_69403,die schattenfrau,ake edwardson,2003,Ullstein Tb,3548256090
amazon_184802,aus okeanos tiefen star trek,victor milan,1997,Heyne,3453126521
amazon_127326,burning garbo a nina zero novel nina zero novels,robert eversz,2003,Simon &amp; Schuster,0743250133
amazon_201846,the gladys society,sandi toksvig,2002,Little Brown,0316860972
amazon_66813,the bastard,john jakes,1974,Jove Books,051504184X
amazon_55339,mitsou,colette,2000,"Fischer (Tb.), Frankfurt",3596143217
amazon_106633,true crime the novelcassettes,andrew klavan,1995,Random House Trade,0679444556
amazon_44894,ball four,jim bouton,1990,John Wiley &amp; Sons,0020306652
amazon_185454,loving gamble,flora kidd,1989,Harlequin,0373111541
amazon_196248,la quimera del oro,jack london,1984,Lectorum Pubns (J),8475250041
amazon_242316,spacer dreams,larry segriff,1995,Baen,0671876961
amazon_85218,learning to drive,william norwich,1996,Pub Group West,0871136317
amazon_124499,the romeo flag,carolyn hougan,1989,Simon &amp; Schuster,0671612182
amazon_166222,sonata de primavera,ramon maria del valle inclan,1997,Alianza,8420647071
amazon_100409,miteinander reden 2,friedemann schulz von thun,1989,Rowohlt Tb.,3499184966
amazon_180045,the gingerbread boy puffin easytoread level 2,harriet ziefert,1995,Puffin Books,0140378189
amazon_74588,in this mountain,jan karon,2002,Random House Large Print Publishing,0375431667
amazon_116066,say it with confidence overcome the mental blocks that keep you from making great presentations and speeches,margo t krasne,1997,Warner Books,0446672882
amazon_207513,1001 perfectly legal ways to get exactly what you want when you want it every time,fcampa,2000,Natl Book Network,0915099535
amazon_143421,awaken the giant within how to take immediate control of your mental emotional physical amp financial destiny,anthony robbins,1991,Simon &amp; Schuster,0671727346
amazon_169829,we dont die george andersons conversations with the other side,joel martin,1988,Putnam Pub Group,0399133232
amazon_265358,the book of pasta,lesley mackley,1988,HP Books,0895866412
amazon_76813,knowing where to look the ultimate guide to research,lois horowitz,1984,Writer's Digest Books,0898791596
amazon_194785,house that jack built,david cutts,1979,Troll Communications,0893751057
amazon_160615,sweet revenge,jean simon,1991,Zebra Books,0821735365
amazon_212097,pants for any body,pati palmer,1982,Palmer/Pletsch Publishing,0935278087
amazon_232436,understanding hrt and the menopause which consumer guides,robert cd wilson,1992,Penguin Books Australia Ltd.,0340564822
amazon_199308,the tangled wing biological constraints on the human spirit,melvin konner,1982,"Holt, Rinehart, and Winston",003057062X
amazon_99409,little magic harlequin temptation no 188,rita clay estrada,1987,Harlequin,0373252889
amazon_265827,herb cookery and other recipes,alan hooker,1971,101 Productions,0912238100
amazon_66023,heavier than heaven a biography of kurt cobain,charles cross,2002,Hyperion,0786884029
amazon_157471,risk,dick francis,1982,Pocket,0671450743
amazon_137723,attack of the killer ants bc 9 bone chillers,betsy haynes,1996,HarperTorch,0061063215
amazon_196099,angry young spaceman,jim munroe,2001,Four Walls Eight Windows,1568582080
amazon_259174,a splendid indiscretion,elizabeth mansfield,1987,Jove Books,0515092630
amazon_169833,to hear the angels sing,dorothy maclean,1983,Lorian Press,0936878010
amazon_84427,how to keep your volkswagen alive 19 ed a manual of stepbystep procedures for the compleat idiot,john muir,2001,Avalon Travel Publishing,1566913101
amazon_263968,inner journeys a guide to personal and social transformation based on the work of jean houston,jay earley,1990,Red Wheel/Weiser,087728704X
amazon_214193,common ground reading and writing about americas cultures reading and writing about americas cultures,laurie g kirszner,1993,St. Martin's Press,0312075863
amazon_132733,death of a revolutionary che guevaras last mission revised edition,richard harris,2000,W.W. Norton &amp; Company,0393320324
amazon_17420,chicken soup for the couples soul chicken soup for the soul,jack canfield,1999,HCI,1558746463
amazon_9577,bizarre murderers ii from the files of true detective magazine,rose g mandelsberg,1993,Pinnacle Books,1558177604
amazon_201247,the georgians,cynthia van hazinga,1978,Dell Publishing,0440042712
amazon_191360,new ways to enjoy chicken nitty gritty cookbooks,stanley wolf,1983,Bristol Pub Enterprises,0911954767
amazon_212938,starting sociology,jack levin,1979,Harper &amp; Row,0060439947
amazon_113391,la prisonniere,marcel proust,2000,Gallimard Jeunesse,2070381773
amazon_139012,the black tulip worlds classics,alexandre dumas,1993,Oxford University Press,0192830791
amazon_79522,the barker street regulars a dog lovers mystery dog lovers mysteries,susan conant,1999,Bantam,0553576550
amazon_23936,hold the fat sugar and salt,jacqueline williams,1984,Berkley Pub Group,0399510737
amazon_158289,waiting for the end of the world contemporary american fiction,madison smartt bell,1986,Penguin USA,0140093303
