label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,yelp_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df3,0.5076708164100492,low,geo,55.1,0.32432432432432434,0.0,kaggle380k-354525,yelp-70997,,,kaggle_380k,yelp,La Riv Kitchen & Bar,Seoul Garden Temple,la riv kitchen bar,seoul garden temple,,,W Adams Ave,Honeysuckle Dr,7410,7349,Temple,Temple,TX,TX,76502,76502,31.1192933,31.119463496100565,-97.4204951,-97.41995096120448,['Italian restaurant' 'Bar' 'Steak house'],['japanese'],,,,
,df1_vs_df3,0.47801176407506785,low,geo,61.4,0.2564102564102564,0.0,kaggle380k-227899,yelp-70484,,,kaggle_380k,yelp,Bonefish Grill,Popeyes Louisiana Kitchen,bonefish grill,popeyes louisiana kitchen,,,172nd St NE,172nd St NE,2537,2543,Marysville,Marysville,WA,WA,98271,98271,48.1525077,48.153059680842986,-122.196083,-122.19609156949538,"['Seafood restaurant' 'American restaurant' 'Bar & grill'
 'Brunch restaurant' 'Californian restaurant' 'Caterer'
 'Gluten-free restaurant' 'Takeout restaurant' 'Restaurant' 'Wine bar']",['nan'],,,,
,df1_vs_df3,0.44344166382502376,low,geo,65.3,0.17391304347826086,0.0,kaggle380k-358850,yelp-07682,,,kaggle_380k,yelp,Pho Phu Linh,Sarra Grill,pho phu linh,sarra grill,,,Main St,Skokie Blvd,4741,8335,Skokie,Skokie,IL,IL,60076,60077,42.0332495,42.032752,-87.7465507,-87.746971,"['Vietnamese restaurant' 'Chinese restaurant' 'Japanese restaurant'
 'Pho restaurant' 'Sushi restaurant']",['mediterranean'],,,,
,df1_vs_df3,0.1945945945945946,low,phone,1790604.6,0.4864864864864865,0.0,kaggle380k-290436,yelp-91393,,,kaggle_380k,yelp,East Coast Wings + Grill,C C's Bar & Grill,east coast wings grill,c c s bar grill,,,E Stone Dr,50th St,2637,1605,Kingsport,Lubbock,TN,TX,37660,79412,36.5497496,33.5486251,-82.4915689,-101.8533434,"['Chicken wings restaurant' 'American restaurant' 'Bar & grill'
 'Chicken restaurant' 'Chicken shop' 'Family restaurant'
 'Hamburger restaurant' 'Restaurant']",['nan'],+14237659000,+18067659000,,
,df1_vs_df3,0.4259569203661284,low,geo,84.4,0.14925373134328357,0.0,kaggle380k-333445,yelp-17953,,,kaggle_380k,yelp,HASHTAG INDIA - IRVING (Best Indian Street Food Restaurant),Simply South,hashtag india irving best indian street food restaurant,simply south,,,W Lyndon B Johnson Fwy,Macarthur Park Dr,1102,1001,Irving,Irving,TX,TX,75063,75063,32.9150697,32.914859,-96.9634832,-96.962615,['Indian restaurant' 'Bar & grill' 'Buffet restaurant' 'Family restaurant'],['vegetarian'],,,,
,df1_vs_df3,0.1032258064516129,low,phone,2523808.4,0.25806451612903225,0.0,kaggle380k-277964,yelp-35198,,,kaggle_380k,yelp,Marietta Pizza Co,Bucket O' Crawfish,marietta pizza,bucket o crawfish,,,Whitlock Ave SW,W 3500th S,3,1980,Marietta,West Valley City,GA,UT,30064,84119,33.952105,40.69685,-84.550415,-111.944122,['Pizza restaurant' 'Caterer' 'Italian restaurant'],['seafood'],+17704190900,+18014190900,,
,df1_vs_df3,0.16666666666666669,low,phone,1385396.1,0.4166666666666667,0.0,kaggle380k-338829,yelp-65941,,,kaggle_380k,yelp,The Spot Cafe,Jet's Pizza,the spot cafe,jet s pizza,,,Buddington Rd,Long Hollow Pike,11,130,Groton,Goodlettsville,CT,TN,06340,37072,41.3469904,36.323012,-72.043775,-86.710126,['American restaurant' 'Bar & grill' 'Family restaurant'],['pizza'],+18604486276,+16154486276,,
,df1_vs_df3,0.11851851851851852,low,phone,2572918.2,0.2962962962962963,0.0,kaggle380k-330339,yelp-08630,,,kaggle_380k,yelp,Fancy's Fish House,Z's Place,fancy s fish house,z s place,,,King Jr. Avenue,S Soto St,1,3805,Memphis,Vernon,TN,CA,38103,90058,35.1398551,34.007817,-90.0580495,-118.2198791,['Restaurant'],['nan'],+19015893474,+13235893474,,
,df1_vs_df3,0.47584177542039074,low,geo,50.4,0.24,0.0,kaggle380k-209272,yelp-90906,,,kaggle_380k,yelp,Kork Wine Bar,District Six,kork wine bar,district six,,,S Main St,W 9th St,815,105,Georgetown,Georgetown,TX,TX,78626,78626,30.6360308,30.63599,-97.6768344,-97.677359,['Wine bar' 'Restaurant'],['breakfast'],,,,
,df1_vs_df3,0.46285277868791463,low,geo,59.1,0.21621621621621623,0.0,kaggle380k-137062,yelp-37526,,,kaggle_380k,yelp,Federal Taphouse & Kitchen,Capri Seafood,federal taphouse kitchen,capri seafood,,,Atwells Ave,De Pasquale Ave,279,58,Providence,Providence,RI,RI,02903,02903,41.8237824,41.82414,-71.4272925,-71.4267651,['New American restaurant' 'Bar' 'Hamburger restaurant' 'Taco restaurant'],['seafood'],,,,
,df1_vs_df3,0.2153846153846154,low,phone,681876.1,0.5384615384615384,0.0,kaggle380k-131728,yelp-72867,,,kaggle_380k,yelp,Papa Johns Pizza,Viva Pizza,papa johns pizza,viva pizza,,,Brookside Village Way,Upton Dr,466,2227,Gatlinburg,Virginia Beach,TN,VA,37738,23454,35.7158137,36.75526574855793,-83.50231,-76.0075394,['Pizza restaurant'],['italian' 'pizza'],+18654307777,+17574307777,,
,df1_vs_df3,0.5167484303060884,low,geo,71.8,0.36363636363636365,0.0,kaggle380k-327722,yelp-12150,,,kaggle_380k,yelp,Thai Spices,Happy Bao's,thai spices,happy bao s,,,S Dobson Rd,S Dobson Rd,66,66,Mesa,Mesa,AZ,AZ,85202,85202,33.4125047,33.41315,-111.8757564,-111.87577,"['Thai restaurant' 'Asian restaurant' 'Bar' 'Cocktail bar'
 'Southeast Asian restaurant']",['chinese'],,,,
,df1_vs_df3,0.04000000000000001,low,phone,1023988.1,0.1,0.0,kaggle380k-021487,yelp-26450,,,kaggle_380k,yelp,Market Cocina,Feeney's Restaurant and Bar,market cocina,feeney s restaurant and bar,,,Newell Ave,N 12th St,1333,6314,Walnut Creek,Phoenix,CA,AZ,94596,85014,37.892668,33.52997,-122.0552461,-112.05673,['Mexican restaurant' 'Fast food restaurant' 'Taco restaurant'],['nan'],+19252749700,+16022749700,,
,df1_vs_df3,0.5034897265133087,low,geo,74.6,0.3333333333333333,0.0,kaggle380k-187425,yelp-70452,,,kaggle_380k,yelp,Boston's Restaurant & Sports Bar,Hot Iron Mongolian Grill,boston s restaurant sports bar,hot iron mongolian grill,,,Twin Lakes Ave,Twin Lakes Ave,16918,16822,Marysville,Marysville,WA,WA,98271,98271,48.1501809,48.1495132446289,-122.1896584,-122.189758300781,"['Restaurant' 'Caterer' 'Delivery service' 'Takeout restaurant'
 'Pizza restaurant' 'Sports bar']",['nan'],,,,
,df1_vs_df3,0.44287001339156495,low,addr_zip_or_citystate,52.8,0.16,0.0,kaggle380k-093219,yelp-64399,,,kaggle_380k,yelp,Nantucket Grill,Dulce Cafe,nantucket grill,dulce cafe,,,,,,,Durham,Durham,NC,NC,27713,27713,35.9205113,35.9208846680091,-78.9298481,-78.9294853806496,"['Bar & grill' 'American restaurant' 'Bakery' 'Caterer' 'Restaurant'
 'Seafood restaurant']",['sandwiches'],,,,
,df1_vs_df3,0.5126567437795643,low,geo,51.7,0.3333333333333333,0.0,kaggle380k-081372,yelp-35517,,,kaggle_380k,yelp,Tori,Pajarito,tori,pajarito,,,7th St W,7th St W,603,605,St Paul,Saint Paul,MN,MN,55102,55102,44.9354164,44.935295,-93.1157341,-93.116368,['Ramen restaurant'],['mexican'],,,,
,df1_vs_df3,0.4342167107782651,low,geo,54.0,0.13953488372093023,0.0,kaggle380k-071740,yelp-09364,,,kaggle_380k,yelp,Cornucopia Foods,Zuru Zuru Ramen And Donburi,cornucopia foods,zuru zuru ramen and donburi,,,Pleasant St,Pleasant St,61,74,Malden,Malden,MA,MA,02148,02148,42.4270268,42.426797,-71.0687425,-71.069322,"['Fast food restaurant' 'Breakfast restaurant' 'Cafe' 'Caterer'
 'Lunch restaurant']",['nan'],,,,
,df1_vs_df3,0.46173861628632573,low,geo,61.9,0.21621621621621623,0.0,kaggle380k-346377,yelp-06638,,,kaggle_380k,yelp,Sushi 818 Kare Don co,The Great White Hut,sushi 818 kare don,the great white hut,,,W California Ave,W California Ave,112,121,Glendale,Glendale,CA,CA,91203,91203,34.14982,34.15001729014143,-118.2556772,-118.25630585214888,['Japanese restaurant'],['breakfast' 'burgers' 'mexican'],,,,
,df1_vs_df3,0.13333333333333333,low,phone,498566.5,0.3333333333333333,0.0,kaggle380k-058864,yelp-83431,,,kaggle_380k,yelp,Gibbs Butcher and Brews,Ted's Bulletin Noma,gibbs butcher and brews,ted s bulletin noma,,,Columbia Rd,First St NE,8154,1005,Olmsted Falls,"Washington, DC",OH,DC,44138,20002,41.3736689,38.90345025393109,-81.9020043,-77.00557095032961,['American restaurant' 'Bar' 'Live music bar'],['breakfast'],+14407936700,+12027936700,,
,df1_vs_df3,0.41143861525489195,low,geo,62.3,0.09090909090909091,0.0,kaggle380k-250526,yelp-86487,,,kaggle_380k,yelp,Southern Classic Daiquiri Factory,King Buffet,southern classic daiquiri factory,king buffet,,,Hwy N 75,US Hwy North 75,2916,2916,Sherman,Sherman,TX,TX,75090,75090,33.6687528,33.66879534213826,-96.6115849,-96.61225629447952,['Cajun restaurant'],['chinese'],,,,
,df1_vs_df3,0.14222222222222222,low,addr_zip_or_citystate,1123.0,0.35555555555555557,0.0,kaggle380k-333392,yelp-04935,,,kaggle_380k,yelp,Teriyaki Experience,Sweet Georgia's Juke Joint,teriyaki experience,sweet georgia s juke joint,,,,,,,,,,,30320,30337,33.6405934,33.642833497752,-84.4445289,-84.43270037055792,['Asian restaurant' 'Fast food restaurant'],['nan'],,,,
,df1_vs_df3,0.48471050937875015,low,addr_zip_or_citystate,95.9,0.3076923076923077,0.0,kaggle380k-282325,yelp-89176,,,kaggle_380k,yelp,Sushi and Roll,Naju Myeonok,sushi and roll,naju myeonok,,,,,,,Carrollton,Carrollton,TX,TX,75007,75007,32.9850962,32.98592235836596,-96.9122867,-96.91258241534976,['Sushi restaurant'],['seafood'],,,,
,df1_vs_df3,0.48719490668402693,low,addr_zip_or_citystate,63.3,0.28125,0.0,kaggle380k-134340,yelp-87334,,,kaggle_380k,yelp,Sheesh Kitchen Shawarma & Gyro Mckinney,Ernesto's Fine Mexican Food,sheesh kitchen shawarma gyro mckinney,ernesto s fine mexican food,,,,,,,McKinney,McKinney,TX,TX,75071,75071,33.2150226,33.2144927978516,-96.7351035,-96.7348556518555,['Mediterranean restaurant'],['mexican'],,,,
,df1_vs_df3,0.04000000000000001,low,phone,477121.8,0.1,0.0,kaggle380k-099083,yelp-95546,,,kaggle_380k,yelp,Tony Da Caneca,Subway,tony da caneca,subway,,,Elm Rd,Turkeysag Trl,72,264,Newark,Palmyra,NJ,VA,07105,22963,40.7210435,37.905150179144506,-74.1560856,-78.34234444453082,['Portuguese restaurant' 'Restaurant'],['sandwiches'],+19735896882,+14345896882,,
,df1_vs_df3,0.13714285714285715,low,phone,3162767.1,0.34285714285714286,0.0,kaggle380k-287103,yelp-34227,,,kaggle_380k,yelp,Time Space Restaurant,Northstar Café,time space restaurant,northstar cafe,,,San Gabriel Blvd,N High St,2101,951,Rosemead,Columbus,CA,OH,91770,43201,34.052094,39.98157093965506,-118.0908011,-83.00459300019632,['Chinese restaurant'],['vegetarian'],+18582989999,+16142989999,,
,df1_vs_df3,0.48724248600223813,low,addr_zip_or_citystate,97.7,0.3157894736842105,0.0,kaggle380k-326227,yelp-89153,,,kaggle_380k,yelp,Dansungsa Karaoke Bar Korean Food Happy Hour,DAQ Korean Style Cuisine & Chicken,dansungsa karaoke bar korean food happy hour,daq korean style cuisine chicken,,,,,,,Carrollton,Carrollton,TX,TX,75006,75006,32.9818314,32.9819189,-96.9088312,-96.9077891490738,"['Bar' 'Asian fusion restaurant' 'Asian restaurant' 'Karaoke'
 'Karaoke bar' 'Korean restaurant' 'Lounge']",['nan'],,,,
,df1_vs_df3,0.12903225806451613,low,phone,8607213.8,0.3225806451612903,0.0,kaggle380k-045781,yelp-43436,,,kaggle_380k,yelp,La Forge,Millcreek Café & Eggworks,la forge,millcreek cafe eggworks,,,,E 3300th S,,3084,Saint-Maurice,Salt Lake City,Switzerland,UT,,84109,46.2203727,40.6995943665129,7.004264,-111.8056435,['Restaurant' 'Pizza restaurant'],['breakfast'],+41244851134,+18014851134,,
,df1_vs_df3,0.3827762258895537,low,addr_zip_or_citystate,168.1,0.125,0.0,kaggle380k-094781,yelp-27552,,,kaggle_380k,yelp,Chipotle Mexican Grill,Seasons 52,chipotle mexican grill,seasons 52,,,,,,,Garden City,Garden City,NY,NY,11530,11530,40.7389163,40.740276,-73.614318,-73.615189,['Mexican restaurant' 'Caterer' 'Fast food restaurant'],['seafood'],,,,
,df1_vs_df3,0.49055521775183286,low,geo,73.6,0.3,0.0,kaggle380k-318640,yelp-87648,,,kaggle_380k,yelp,Atomic Ale Brewpub & Eatery,Chapala Express,atomic ale brewpub eatery,chapala express,,,Lee Blvd,Lee Blvd,1015,1028,Richland,Richland,WA,WA,99352,99352,46.274558,46.27522,-119.2773655,-119.27737,['Brewpub'],['mexican'],,,,
,df1_vs_df3,0.4275571658180142,low,geo,79.3,0.14814814814814814,0.0,kaggle380k-161053,yelp-04066,,,kaggle_380k,yelp,Gyu-Kaku Japanese BBQ,Ahumar,gyu kaku japanese bbq,ahumar,,,SW 13th St,S Miami Ave,34,1300,Miami,Miami,FL,FL,33130,33130,25.7614295,25.76138258987452,-80.194364,-80.1935743,['Japanese restaurant' 'Bar'],['italian' 'seafood'],,,,
,df1_vs_df3,0.40661282660429093,low,geo,50.1,0.06666666666666667,0.0,kaggle380k-294929,yelp-93310,,,kaggle_380k,yelp,O'Doherty's Irish Grille,Mizuna,o doherty s irish grille,mizuna,,,W Spokane Falls Blvd,N Howard St,525,214,Spokane,Spokane,WA,WA,99201,99201,47.6599691,47.65954,-117.4205745,-117.42078,['Irish pub' 'Banquet hall' 'Irish restaurant'],['vegan'],,,,
,df1_vs_df3,0.24727272727272728,low,phone,22099.7,0.6181818181818182,0.0,kaggle380k-013149,yelp-08685,,,kaggle_380k,yelp,Grilled Fraiche (Long Beach),Grilled Fraiche - South Central,grilled fraiche long beach,grilled fraiche south central,,,N Bellflower Blvd,E Manchester Ave,2210,853,Long Beach,Los Angeles,CA,CA,90815,90001,33.7966266,33.960329905405,-118.1231017,-118.258849941194,"['Caribbean restaurant' 'Caterer' 'Central American restaurant'
 'Family restaurant' 'Halal restaurant' 'Health food restaurant'
 'Latin American restaurant' 'Soul food restaurant' 'Vegan restaurant'
 'Vegetarian restaurant']",['nan'],+15624312499,+15624312499,,
,df1_vs_df3,0.4348370689433337,low,geo,55.8,0.14285714285714285,0.0,kaggle380k-073269,yelp-03491,,,kaggle_380k,yelp,Dryft,Fine Line,dryft,fine line,,,Ocean Ave,Ocean Ave,500,500,Revere,Revere,MA,MA,02151,02151,42.4135213,42.41364119843041,-70.9905746,-70.991234170279,['Restaurant'],['pizza'],,,,
,df1_vs_df3,0.44791708224444526,low,geo,62.0,0.18181818181818182,0.0,kaggle380k-049974,yelp-53892,,,kaggle_380k,yelp,Lalibela Restaurant,Jon Smith Subs,lalibela restaurant,jon smith subs,,,S Hamilton Rd,S Hamilton Rd,1111,1119,Columbus,Columbus,OH,OH,43227,43227,39.9534234,39.95294,-82.8779831,-82.87762,['Ethiopian restaurant' 'African restaurant' 'East African restaurant'],['burgers'],,,,
,df1_vs_df3,0.47676953713713977,low,geo,58.1,0.25,0.0,kaggle380k-015769,yelp-21550,,,kaggle_380k,yelp,Mi Piace,Mama Lu’s Dumpling House,mi piace,mama lu s dumpling house,,,E Colorado Blvd,E Colorado Blvd,25,2,Pasadena,Pasadena,CA,CA,91105,91105,34.1459547,34.1455,-118.1499395,-118.15025,"['Italian restaurant' 'Bakery' 'Brunch restaurant' 'Lounge'
 'Pizza restaurant']",['chinese'],,,,
,df1_vs_df3,0.5107423760646064,low,geo,76.1,0.35294117647058826,0.0,kaggle380k-008511,yelp-21226,,,kaggle_380k,yelp,Hashi Gawa,Bacogai,hashi gawa,bacogai,,,Blanding Ave E,Blanding Ave,2661,2651,Alameda,Alameda,CA,CA,94501,94501,37.7685335,37.76897,-122.2316444,-122.232311,['Japanese restaurant'],['nan'],,,,
,df1_vs_df3,0.4528761566723578,low,geo,84.0,0.21621621621621623,0.0,kaggle380k-138176,yelp-18751,,,kaggle_380k,yelp,Pizza Hut,Mama Shers Caribbean Cuisine,pizza hut,mama shers caribbean cuisine,,,Stuyvesant Ave.,Stuyvesant Ave,1434,1406C,Union,Union,NJ,NJ,07083,07083,40.7052304,40.70478,-74.2616196,-74.26242,"['Pizza delivery' 'Chicken wings restaurant' 'Pizza restaurant'
 'Pizza takeaway']",['nan'],,,,
,df1_vs_df3,0.47720849307372704,low,geo,70.1,0.2631578947368421,0.0,kaggle380k-139433,yelp-79501,,,kaggle_380k,yelp,Dirty Dan Harris Steakhouse,J's Kitchen,dirty dan harris steakhouse,j s kitchen,,,11th St,11th St,1211,1307,Bellingham,Bellingham,WA,WA,98225,98225,48.7204227,48.71979349741172,-122.5032117,-122.50327869918516,['Steak house' 'Restaurant'],['sandwiches'],,,,
,df1_vs_df3,0.45444379108384136,low,geo,57.4,0.1935483870967742,0.0,kaggle380k-188723,yelp-45282,,,kaggle_380k,yelp,Panda Express,Mattone Ristorante,panda express,mattone ristorante,,,Folsom Blvd,Folsom Blvd,5801,5723,Sacramento,Sacramento,CA,CA,95819,95819,38.5577901,38.55807,-121.4357648,-121.43632,"['Chinese restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Restaurant']",['italian'],,,,
,df1_vs_df3,0.1103448275862069,low,phone,457754.7,0.27586206896551724,0.0,kaggle380k-261559,yelp-97874,,,kaggle_380k,yelp,Red Door Restaurant,Fuji Japan,red door restaurant,fuji japan,,,Montauk Hwy Building CW,Layhill Rd,352,14314,Wainscott,Silver Spring,NY,MD,11975,20906,40.9484454,39.09069,-72.2467624,-77.045,"['Asian restaurant' 'Chinese restaurant' 'Delivery Chinese restaurant'
 'Restaurant' 'Sushi restaurant']",['japanese'],+16316589898,+12406589898,,
,df1_vs_df3,0.4654141838315816,low,geo,67.2,0.23076923076923078,0.0,kaggle380k-130390,yelp-75866,,,kaggle_380k,yelp,Barley & Board,Graffiti Pasta,barley board,graffiti pasta,,,W Oak St,W Oak St,100,118,Denton,Denton,TX,TX,76201,76201,33.2158685,33.21569999723573,-97.1326146,-97.1333087,['Gastropub' 'Brewpub' 'Restaurant'],['italian'],,,,
,df1_vs_df3,0.4311947207234279,low,addr_zip_or_citystate,84.2,0.16216216216216217,0.0,kaggle380k-158443,yelp-89166,,,kaggle_380k,yelp,Thai Noodle Wave Carrollton,Fat Ni BBQ,thai noodle wave carrollton,fat ni bbq,,,,,,,Carrollton,Carrollton,TX,TX,75006,75006,32.9798804,32.98014,-96.9087077,-96.90786,['Thai restaurant'],['bbq' 'chinese'],,,,
,df1_vs_df3,0.07058823529411766,low,phone,982621.4,0.17647058823529413,0.0,kaggle380k-295618,yelp-64379,,,kaggle_380k,yelp,Chili's Grill & Bar,Soul Forking Good,chili s grill bar,soul forking good,,,Daniel Webster Hwy,,285,,Nashua,Durham,NH,NC,03060,27703,42.704957,35.98581,-71.441995,-78.87895,"['Restaurant' 'American restaurant' 'Bar' 'Bar & grill'
 'Family restaurant' 'Hamburger restaurant' 'Mexican restaurant'
 'Tex-Mex restaurant']",['nan'],+16038883200,+19848883200,,
,df1_vs_df3,0.33776397317586787,low,addr_zip_or_citystate,295.1,0.13953488372093023,0.0,kaggle380k-270897,yelp-01990,,,kaggle_380k,yelp,Dave & Buster's Arcadia - Santa Anita,Tokyo Soul,dave buster s arcadia santa anita,tokyo soul,,,,,,,Arcadia,Arcadia,CA,CA,91007,91007,34.135854,34.1348280852038,-118.049445,-118.05240233010775,"['Restaurant' 'Amusement center' 'Bar & grill' 'Family restaurant'
 'Video arcade']",['nan'],,,,
,df1_vs_df3,0.4566715490503528,low,geo,53.4,0.1951219512195122,0.0,kaggle380k-257892,yelp-13606,,,kaggle_380k,yelp,The Neighborhood Restaurant,Kuya’s Cooking,the neighborhood restaurant,kuya s cooking,,,Bow St,,25,,Somerville,Somerville,MA,MA,02143,02143,42.3814955,42.38139274601384,-71.0973497,-71.09671408509904,"['Portuguese restaurant' 'American restaurant' 'Bakery'
 'Breakfast restaurant' 'Restaurant']",['nan'],,,,
,df1_vs_df3,0.4184922093073375,low,geo,64.9,0.1111111111111111,0.0,kaggle380k-008458,yelp-21222,,,kaggle_380k,yelp,Yojimbo,Wild Ginger,yojimbo,wild ginger,,,Park St,Park St,1221,1239,Alameda,Alameda,CA,CA,94501,94501,37.7615107,37.76201,-122.2452919,-122.24491,"['Japanese restaurant' 'Asian restaurant' 'Ramen restaurant' 'Restaurant'
 'Sushi restaurant']",['burgers' 'chinese'],,,,
,df1_vs_df3,0.49411265435626944,low,geo,50.4,0.2857142857142857,0.0,kaggle380k-066942,yelp-74723,,,kaggle_380k,yelp,BurgerFi,Kusshi,burgerfi,kusshi,,,Fenton St,Fenton St,8504,8512,Silver Spring,Silver Spring,MD,MD,20910,20910,38.9957295,38.996165,-77.024865,-77.025028,"['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'
 'Hot dog restaurant' 'Lunch restaurant' 'Takeout restaurant' 'Restaurant']",['japanese'],,,,
,df1_vs_df3,0.3849748525129165,low,geo,100.1,0.0625,0.0,kaggle380k-260993,yelp-82341,,,kaggle_380k,yelp,SeâˆšÂ±or Ramon Taqueria,Romano's,seâˆšâ or ramon taqueria,romano s,,,Davis Dr,Shepard Dr,22455,1333,Sterling,Sterling,VA,VA,20164,20164,38.9944734,38.993576,-77.42291,-77.422996,['Mexican restaurant'],['pizza' 'sandwiches'],,,,
,df1_vs_df3,0.4623047295295788,low,geo,79.5,0.23529411764705882,0.0,kaggle380k-350549,yelp-35574,,,kaggle_380k,yelp,Ruby Tuesday,DQ / Orange Julius Kiosk,ruby tuesday,dq orange julius kiosk,,,Kamehameha Hwy,Kamehameha Hwy,46-056,46-056,Kaneohe,Kaneohe,HI,HI,96744,96744,21.4202778,21.420338211099665,-157.8047222,-157.8054877753654,['American restaurant' 'Bar' 'European restaurant' 'Restaurant'],['burgers'],,,,
,df1_vs_df3,0.4624229589265042,low,addr_zip_or_citystate,162.1,0.3181818181818182,0.0,kaggle380k-185060,yelp-25854,,,kaggle_380k,yelp,Qin West Noodle,Marketplace Café at Nordstrom,qin west noodle,marketplace cafe at nordstrom,,,,,,,Arcadia,Arcadia,CA,CA,91007,91007,34.1339154,34.135369784106395,-118.0524096,-118.05228531360626,['Fast food restaurant' 'Chinese restaurant'],['cafe'],,,,
,df1_vs_df3,0.46729325233056035,low,geo,74.2,0.24242424242424243,0.0,kaggle380k-340145,yelp-42825,,,kaggle_380k,yelp,JJ Jasmine Thai Cuisine,The Empire,jj jasmine thai cuisine,the empire,,,Walnut St,4th Street,400,223,Des Moines,Des Moines,,IA,,50309,41.5862538,41.58577,-93.6223343,-93.62172,['nan'],['sandwiches'],,,,
,df1_vs_df3,0.4574333339811566,low,geo,78.6,0.2222222222222222,0.0,kaggle380k-222619,yelp-33454,,,kaggle_380k,yelp,Just Salad,Superica,just salad,superica,,,S Orlando Ave,S Orlando Ave,415,415,Winter Park,Winter Park,FL,FL,32789,32789,28.5945435,28.59524638344753,-81.3652349,-81.36532391553712,['Restaurant'],['breakfast'],,,,
,df1_vs_df3,0.43283680877298014,low,geo,71.8,0.15384615384615385,0.0,kaggle380k-000917,yelp-23468,,,kaggle_380k,yelp,Sidechick,Parker's On Ponce,sidechick,parker s on ponce,,,Clairemont Ave,E Ponce De Leon Ave,125,116,Decatur,Decatur,GA,GA,30030,30030,33.7764512,33.775807,-84.2959594,-84.2959141,['American restaurant'],['seafood'],,,,
,df1_vs_df3,0.47855301108590054,low,addr_zip_or_citystate,193.9,0.3902439024390244,0.0,kaggle380k-039562,yelp-32310,,,kaggle_380k,yelp,The Sand Wedge,Jolene's By The Bay - Kaneohe,the sand wedge,jolene s by the bay kaneohe,,,,,,,Kaneohe,Kaneohe,HI,HI,96744,96744,21.4060923,21.4078,-157.7894372,-157.78906,['Takeout restaurant'],['sandwiches'],,,,
,df1_vs_df3,0.4547802613188119,low,geo,95.6,0.23255813953488372,0.0,kaggle380k-260845,yelp-03475,,,kaggle_380k,yelp,La Gladys Restaurant II,443 Taco El Mexicano,la gladys restaurant ii,443 taco el mexicano,,,Mamaroneck Ave,Mamaroneck Ave,360,443,Mamaroneck,Mamaroneck,NY,NY,10543,10543,40.9515476,40.95234,-73.7358681,-73.73631,['Restaurant'],['mexican'],,,,
