id,source,name,name_norm,address_line1,address_line2,street,house_number,city,state,postal_code,country,latitude,longitude,categories,rating,rating_count
uber_eats-09818,uber_eats,Js Asian Flaming Grill,js asian flaming grill,2632 W,,W,2632,Kennewick,WA,99336,US,46.2097437,-119.1575096,"['Asian Fusion', 'Asian', 'Korean']",4.5,26.0
uber_eats-09819,uber_eats,The Rock Wood Fired Pizza (Kennewick),the rock wood fired pizza kennewick,4862 Hildebrand Blvd,,Hildebrand Blvd,4862,Kennewick,WA,99337,US,46.1783124,-119.1862443,"['Bar Food', 'Pizza', 'Family Friendly']",4.4,73.0
uber_eats-09820,uber_eats,Masala Indian Cuisine,masala indian cuisine,3321 W,,W,3321,Kennewick,WA,99336,US,46.2091774,-119.1671114,"['Indian', 'Family Friendly']",4.7,105.0
uber_eats-09821,uber_eats,Idk,idk,335 W Columbia Dr,,W Columbia Dr,335,Kennewick,WA,99336,US,46.2135072,-119.1219962,"['American', 'Chicken', 'Salads', 'Healthy', 'Family Friendly']",4.5,78.0
uber_eats-09822,uber_eats,Arby's (6351),arby s 6351,1051 George Washington Way,,George Washington Way,1051,Richland,WA,99352,US,46.2819103,-119.2743563,"['American', 'Sandwich', 'Fast Food', 'Kids Friendly']",4.8,65.0
uber_eats-09823,uber_eats,KFC (2750 Duportail Street),kfc 2750 duportail street,2750 Duportail Street,,Duportail Street,2750,Richland,WA,99352,US,46.2593835,-119.30838,"['American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly']",4.2,85.0
uber_eats-09824,uber_eats,Taqueria El Sazon (Kennewick),taqueria el sazon kennewick,4115 W Clearwater Ave,,W Clearwater Ave,4115,Kennewick,WA,99336,US,46.21214,-119.17672,"['Mexican', 'Latin American', 'New Mexican', 'Family Friendly']",4.7,156.0
uber_eats-09825,uber_eats,Hacienda Del Sol,hacienda del sol,5024 Road N 68,,Road N 68,5024,Pasco,WA,99301,US,46.2727359,-119.1856561,"['Mexican', 'Bar Food', 'Seafood', 'Family Friendly']",4.4,70.0
uber_eats-09826,uber_eats,Sawadee Thai,sawadee thai,5109 Rd N 68,,Rd N 68,5109,"suit b, Pasco",WA,99301,US,46.2735709,-119.182433,"['Thai', 'Family Friendly']",,
uber_eats-09827,uber_eats,Rice and Noodles,rice and noodles,3315 W Court St,,W Court St,3315,Pasco,WA,99301,US,46.2427151,-119.134568,"['Korean', 'Noodles', 'Chinese', 'Family Friendly']",4.5,80.0
uber_eats-09828,uber_eats,Five Guys WA-1596 2671 Queensgate Dr,five guys wa 1596 2671 queensgate dr,2671 Queensgate Dr,,Queensgate Dr,2671,Richland,WA,99352,US,46.2585687,-119.3107321,"['American', 'Burgers', 'Group Friendly']",4.7,139.0
uber_eats-09829,uber_eats,Green Papaya Thai Restaurant,green papaya thai restaurant,5601 W Clearwater Ave,,W Clearwater Ave,5601,Kennewick,WA,99336,US,46.2120167,-119.1954043,"['Black-owned', 'Thai', 'Asian', 'Noodles', 'Family Friendly']",4.7,82.0
uber_eats-09830,uber_eats,Seoul Fusion,seoul fusion,5011 W Clearwater Ave,,W Clearwater Ave,5011,Kennewick,WA,99336,US,46.2120853,-119.1886934,"['Korean', 'Asian Fusion', 'Family Friendly']",4.6,48.0
uber_eats-09831,uber_eats,Twigs Bistro and Martini Bar(1321 N. Columbia Center Blvd),twigs bistro and martini bar 1321 n columbia center blvd,1321 N. Columbia Center Blvd.,,N. Columbia Center Blvd.,1321,Kennewick,WA,99336,US,46.226736,-119.2261624,"['Sandwiches', 'American', 'Healthy', 'Gluten Free', 'Gluten Free Friendly', 'Pizza', 'Pasta', 'Family Friendly']",4.7,124.0
uber_eats-09832,uber_eats,MOD Pizza (Richland),mod pizza richland,2671 Queensgate Dr,,Queensgate Dr,2671,Richland,WA,99352,US,46.256620417400775,-119.31347390140492,"['Pizza', 'Desserts', 'Salads', 'American', 'Healthy', 'Vegetarian Friendly', 'Kids Friendly']",4.7,123.0
uber_eats-09833,uber_eats,"Costa Vida (3015 Duportail St. suite A, Richland)",costa vida 3015 duportail st suite a richland,3015 Duportail St.,suite A,Duportail St.,3015,Richland,WA,99352,US,46.25515,-119.31503,"['Mexican', 'Kids Friendly', 'Salads', 'Healthy']",4.5,85.0
uber_eats-09834,uber_eats,Zullee (Kabob House - Richland),zullee kabob house richland,2762 Duportail St,,Duportail St,2762,Richland,WA,99352,US,46.2591861,-119.3088616,"['Mediterranean', 'Greek', 'Family Friendly']",4.8,70.0
uber_eats-09835,uber_eats,Baan Khun Ya Thai Restaurant,baan khun ya thai restaurant,94 Lee Blvd,,Lee Blvd,94,Richland,WA,99352,US,46.2749948,-119.2734731,"['Thai', 'Family Friendly']",4.7,47.0
uber_eats-09836,uber_eats,J's Asian Flaming Grill-Richland,j s asian flaming grill richland,1257 Guyer Ave,,Guyer Ave,1257,Richland,WA,99352,US,46.2852092,-119.2758733,"['Asian', 'Asian Fusion', 'Korean']",4.7,55.0
uber_eats-09837,uber_eats,Subway (4033 W Van Giesen),subway 4033 w van giesen,4033 W Van Giesen,,W Van Giesen,4033,West Richland,WA,99353,US,46.297,-119.34017,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-09838,uber_eats,Pita Pit Pasco,pita pit pasco,4525 Rd N 68,,Rd N 68,4525,Pasco,WA,99301,US,46.2690104,-119.1821847,"['Mediterranean', 'Fast Food', 'Allergy Friendly']",4.6,26.0
uber_eats-09839,uber_eats,Teahaus,teahaus,530 Swift Blvd,,Swift Blvd,530,Richland,WA,99352,US,46.28062,-119.27474,"['Bubble Tea', 'Juice and Smoothies']",4.6,29.0
uber_eats-09840,uber_eats,Starbucks (59 Columbia Pt Drive),starbucks 59 columbia pt drive,59 Columbia Point Drive,,Columbia Point Drive,59,Richland,WA,99352,US,46.26308,-119.26622,"['Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp', 'Tea']",4.9,86.0
uber_eats-09841,uber_eats,Taco city,taco city,6600 Burden Blvd,,Burden Blvd,6600,Pasco,WA,99301,US,46.2696862,-119.1759356,"['Mexican', 'Latin American', 'New Mexican', 'Exclusive to Eats']",,
uber_eats-09842,uber_eats,Metro Mart 3,metro mart 3,520 East Columbia Drive,,East Columbia Drive,520,Kennewick,WA,99336,US,46.211686,-119.107662,"['Grocery', 'Convenience', 'Everyday Essentials', 'Snacks']",,
uber_eats-09843,uber_eats,Honey Baked Ham (731 N Columbia Center Blvd. #122),honey baked ham 731 n columbia center blvd 122,731 N Columbia Center Blvd,,N Columbia Center Blvd,731,Kennewick,WA,99336,US,46.21614,-119.22651,"['Sandwich', 'Desserts', 'Comfort Food']",,
uber_eats-09844,uber_eats,Sbarro (1321 N Columbia Center Blvd Room 433),sbarro 1321 n columbia center blvd room 433,1321 N Columbia Center Blvd,Room 433,N Columbia Center Blvd,1321,Kennewick,WA,99336,US,46.2259945,-119.22834,"['Italian', 'pasta', 'pizza']",,
uber_eats-09845,uber_eats,Salsitas Tacos Grill,salsitas tacos grill,529 W Columbia Dr,,W Columbia Dr,529,Kennewick,WA,99336-3651,US,46.21613,-119.12531,"['Mexican', 'Tacos']",4.4,19.0
uber_eats-09846,uber_eats,"The Wild Taco (74 S Ely Street, Kennewick, WA 99336)",the wild taco 74 s ely street kennewick wa 99336,74 S Ely Street,,S Ely Street,74,Richland,,99352-4111,US,46.21019,-119.15859,"['Tacos', 'Mexican', 'Latin American']",,
uber_eats-09847,uber_eats,Southern Belles Espresso,southern belles espresso,412 Riverstone Dr,,Riverstone Dr,412,Richland,WA,99352,US,46.2674479,-119.3034398,['Coffee and Tea'],4.8,16.0
uber_eats-09848,uber_eats,Burger King (2407 West Court Street),burger king 2407 west court street,2407 West Court Street,,West Court Street,2407,Pasco,WA,99301,US,46.2418639,-119.1236795,"['American', 'burger', 'Fast Food', 'Family Meals']",4.6,35.0
uber_eats-09849,uber_eats,Starbucks (Court St &amp; 24th - Pasco),starbucks court st amp 24th pasco,2411 W Court St,,W Court St,2411,Pasco,WA,99301,US,46.24182,-119.1241,"['Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp', 'Tea']",4.7,26.0
uber_eats-09850,uber_eats,"Bed Bath &amp; Beyond (1220 N. Columbia Center Blvd.,Suite J)",bed bath amp beyond 1220 n columbia center blvd suite j,1220 N. Columbia Center Blvd.,,N. Columbia Center Blvd.,1220,Kennewick,WA,99336,US,46.22411,-119.22144,"['Retail', 'Gift Store', 'Beauty Supply']",,
uber_eats-09851,uber_eats,Metro Mart,metro mart,1015 West Lewis Street,,West Lewis Street,1015,Pasco,WA,99301,US,46.22865,-119.10116,"['Grocery', 'Convenience', 'Everyday Essentials', 'Snacks']",,
uber_eats-09852,uber_eats,"Baskin-Robbins (140 Gage Blvd, Ste 205)",baskin robbins 140 gage blvd ste 205,140 Gage Blvd,Ste 205,Gage Blvd,140,Richland,WA,99352,US,46.2275626,-119.2505653,"['Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food']",4.8,37.0
uber_eats-09853,uber_eats,Rite Aid (1549 GEORGE WASHINGTON WAY),rite aid 1549 george washington way,1549 George Washington Way,,George Washington Way,1549,Richland,WA,99354,US,46.29398,-119.275,"['Everyday Essentials', 'Convenience', 'Home &amp', 'Personal Care', 'Snacks']",,
uber_eats-09854,uber_eats,Monarca Ice Cream,monarca ice cream,1830 W Court St,,W Court St,1830,Pasco,WA,99301-3446,US,46.24137,-119.11658,"['Ice Cream &amp', 'Frozen Yogurt', 'Desserts', 'Juice and Smoothies', 'Exclusive to Eats']",,
uber_eats-09855,uber_eats,The Emerald of Siam Thai Restaurant and Lounge,the emerald of siam thai restaurant and lounge,1314 Jadwin Ave,,Jadwin Ave,1314,Richland,WA,99354,US,46.2870043,-119.2762414,"['Thai', 'South East Asian', 'Family Friendly', 'Allergy Friendly']",4.6,56.0
uber_eats-09856,uber_eats,Pizza Hut (1900 George Washington Way),pizza hut 1900 george washington way,1900 George Washington Way,,George Washington Way,1900,Richland,WA,98275,US,46.30038,-119.27416,"['Fast Food', 'Italian', 'pizza', 'wings']",,
uber_eats-09857,uber_eats,Ara sushi and grill,ara sushi and grill,430 George Washington Way,Ste. 201,George Washington Way,430,Richland,WA,99352,US,46.271267,-119.270904,"['Japanese', 'Sushi', 'Asian']",4.8,112.0
uber_eats-09858,uber_eats,Dickey's Barbecue Pit (WA-1969) 2530 Queensgate Dr,dickey s barbecue pit wa 1969 2530 queensgate dr,2530 Queensgate Dr,,Queensgate Dr,2530,Richland,WA,99352,US,46.2585491,-119.306393,"['BBQ', 'American', 'Chicken']",4.2,73.0
uber_eats-09859,uber_eats,Woo's Teriyaki,woo s teriyaki,1379 George Washington Way,,George Washington Way,1379,Richland,WA,99354,US,46.28888,-119.27551,"['Korean', 'Healthy', 'Comfort Food']",4.8,141.0
uber_eats-09860,uber_eats,Sterling's Restaurant - Queensgate,sterling s restaurant queensgate,2500 Queensgate Drive,,Queensgate Drive,2500,Richland,WA,99352,US,46.25763,-119.30608,"['Steak', 'American', 'Fast Food']",4.6,54.0
uber_eats-09861,uber_eats,Taco Bell (2485 Queensgate Dr.),taco bell 2485 queensgate dr,2485 Queensgate Dr.,,Queensgate Dr.,2485,Richland,WA,99352,US,46.2569,-119.30631,"['Burritos', 'Fast Food', 'Mexican']",4.7,88.0
uber_eats-09862,uber_eats,Walgreens (1601 George Washington Way),walgreens 1601 george washington way,1601 George Washington Way,,George Washington Way,1601,Richland,WA,99354,US,46.29463883082377,-119.27498549143516,"['Pharmacy', 'Convenience', 'Everyday Essentials', 'Baby']",,
uber_eats-09863,uber_eats,7-Eleven (415 Wright Av),7 eleven 415 wright av,415 Wright Av,,Wright Av,415,Richland,WA,99352,US,46.2709,-119.29732,"['Convenience', 'Everyday Essentials', 'Grocery', 'Snacks', 'Home &amp', 'Personal Care']",4.8,72.0
uber_eats-09864,uber_eats,Safeway Express (1803 George Washington Way),safeway express 1803 george washington way,1803 George Washington Way,,George Washington Way,1803,Richland,WA,99354,US,46.29877,-119.27565,"['Grocery', 'Convenience', 'Everyday Essentials']",4.9,14.0
uber_eats-09865,uber_eats,Kennewick Nutrition,kennewick nutrition,155 North Ely Street,,North Ely Street,155,Kennewick,WA,99336,US,46.211817,-119.159155,"['Cafe', 'Coffee and Tea', 'Juice and Smoothies']",,
uber_eats-09866,uber_eats,Subway (7504 W Clearwater Ave),subway 7504 w clearwater ave,7504 W Clearwater Ave,,W Clearwater Ave,7504,Kennewick,WA,99336,US,46.21032,-119.22254,"['Fast Food', 'Sandwich', 'American']",4.8,12.0
uber_eats-09867,uber_eats,Chipotle Mexican Grill (2673 Queensgate Dr),chipotle mexican grill 2673 queensgate dr,2673 Queensgate Dr,,Queensgate Dr,2673,Richland,WA,99352,US,46.2584087,-119.3098812,"['Healthy', 'Mexican']",4.5,15.0
uber_eats-09868,uber_eats,Zullee (Kabob House - Pasco),zullee kabob house pasco,5802 Rd N 68,,Rd N 68,5802,Pasco,WA,99301,US,46.2797194,-119.1875831,"['Mediterranean', 'Greek', 'Sandwich', 'Family Friendly']",4.8,39.0
uber_eats-09869,uber_eats,MOD Pizza (Kennewick),mod pizza kennewick,1659 N Columbia Center Blvd,,N Columbia Center Blvd,1659,Kennewick,WA,99336,US,46.2276,-119.22461,"['Pizza', 'Desserts', 'Salads', 'American', 'Healthy', 'Vegetarian Friendly', 'Kids Friendly']",4.6,114.0
uber_eats-09870,uber_eats,Taqueria 3 Pueblos,taqueria 3 pueblos,1212 N 4th Ave,,N 4th Ave,1212,Pasco,WA,99301,US,46.2387474,-119.0955541,"['Mexican', 'Sandwich', 'Exclusive to Eats']",,
uber_eats-09871,uber_eats,Chipotle Mexican Grill (1102 N Columbia Center Blvd Ste C),chipotle mexican grill 1102 n columbia center blvd ste c,1102 N Columbia Center Blvd,Ste C,N Columbia Center Blvd,1102,Kennewick,WA,99336,US,46.2212209,-119.2231418,"['Healthy', 'Mexican']",4.3,76.0
uber_eats-09872,uber_eats,Black Rock WA Kennewick Edison,black rock wa kennewick edison,5215 West Okanogan Avenue,,West Okanogan Avenue,5215,Kennewick,WA,99336,US,46.22024,-119.20279,['Coffee and Tea'],,
uber_eats-09873,uber_eats,La Hacienda Meat Market,la hacienda meat market,4242 W Van Giesen St,,W Van Giesen St,4242,West Richland,WA,99353,US,46.298906,-119.34236,"['Grocery', 'Everyday Essentials', 'Snacks', 'Drinks', 'Home &amp', 'Decor', 'Convenience']",,
uber_eats-09874,uber_eats,"Curry Consortium (8524 W Gage Blvd A4,)",curry consortium 8524 w gage blvd a4,8524 W Gage Blvd,A4,W Gage Blvd,8524,Kennewick,WA,99336,US,46.2281,-119.23732,"['Indian', 'Pakistani', 'Vegetarian']",,
uber_eats-09875,uber_eats,Chapala Express 2,chapala express 2,7704 W Clearwater Ave,,W Clearwater Ave,7704,Kennewick,WA,99336,US,46.2101744,-119.2262048,"['Mexican', 'Tex Mex']",4.8,137.0
uber_eats-09876,uber_eats,Rite Aid (1329 LEE BOULEVARD),rite aid 1329 lee boulevard,1329 LEE BOULEVARD,,LEE BOULEVARD,1329,RICHLAND,WA,993524141,US,46.2744,-119.28249,"['Everyday Essentials', 'Convenience', 'Home &amp', 'Personal Care', 'Snacks']",,
uber_eats-09877,uber_eats,IHOP (5015 Road 68),ihop 5015 road 68,5015 Road 68,,Road 68,5015,Pasco,WA,99301,US,46.27285,-119.18405,"['American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals', 'Family Friendly']",4.5,57.0
uber_eats-09878,uber_eats,Carl's Jr. (2804 W Kennewick Ave),carl s jr 2804 w kennewick ave,2804 W,,W,2804,Kennewick,WA,99336,US,46.2098248,-119.1595409,"['American', 'Burgers', 'Fast Food']",4.7,74.0
uber_eats-09879,uber_eats,Costa Vida Fresh Mexican Grill - 95 GAGE BLVD,costa vida fresh mexican grill 95 gage blvd,95 Gage Blvd,,Gage Blvd,95,Richland,WA,99352,US,46.2268126,-119.2467774,"['Mexican', 'Kids Friendly', 'Salads', 'Healthy', 'Family Friendly']",4.6,60.0
uber_eats-09880,uber_eats,Fresh Juice Me,fresh juice me,1825 Leslie Rd,,Leslie Rd,1825,Richland,WA,99352,US,46.227693,-119.2652295,"['Juice and Smoothies', 'Healthy']",4.7,14.0
uber_eats-09881,uber_eats,Papa Murphy's (2624 West Kennewick Avenue),papa murphy s 2624 west kennewick avenue,2624 West,,West,2624,Kennewick,WA,99336,US,46.2098807,-119.1568955,"['Pizza', 'Desserts', 'Salads', 'Healthy']",5.0,24.0
uber_eats-09882,uber_eats,Taco Bell (1825 George Washington Way),taco bell 1825 george washington way,1825 George Washington Way,,George Washington Way,1825,Richland,WA,99354,US,46.299938,-119.274708,"['Burritos', 'Fast Food', 'Mexican']",4.3,90.0
uber_eats-09883,uber_eats,Panda Express (5104 Road 68),panda express 5104 road 68,5104 Road 68,,Road 68,5104,Pasco,WA,99301,US,46.2731358,-119.1852805,"['Asian', 'Chinese', 'Family Meals']",4.7,105.0
uber_eats-09884,uber_eats,Burger King (4501 North Road 68),burger king 4501 north road 68,4501 Rd N 68,,Rd N 68,4501,Pasco,WA,99301,US,46.26818,-119.18221,"['American', 'burger', 'Fast Food', 'Family Meals']",4.5,22.0
uber_eats-09885,uber_eats,Dairy Queen Grill &amp; Chill (6715 Burden Blvd),dairy queen grill amp chill 6715 burden blvd,6715 Burden Blvd,,Burden Blvd,6715,Pasco,WA,99301,US,46.2709539,-119.178869,"['Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American']",4.6,130.0
uber_eats-09886,uber_eats,Costa Vida- Kennewick,costa vida kennewick,4309 W. 27th ave.,suite 102,W. 27th ave.,4309,Kennewick,WA,99338,US,46.18598,-119.1798,"['Mexican', 'Salads', 'Kids Friendly', 'Healthy']",4.7,51.0
uber_eats-09887,uber_eats,Subway (2604 South Tweedt Court),subway 2604 south tweedt court,2604 South Tweedt Court,,South Tweedt Court,2604,Kennewick,WA,99338,US,46.18514,-119.1786055,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-09888,uber_eats,"Papa Johns (2909 South Quillan Street, Ste 122)",papa johns 2909 south quillan street ste 122,2909 S Quillan St,,S Quillan St,2909,Kennewick,WA,99337,US,46.1818029,-119.1731912,"['Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food']",4.5,26.0
uber_eats-09889,uber_eats,Dickey's Barbecue Pit (WA-2082) 122 South Ely St,dickey s barbecue pit wa 2082 122 south ely st,122 South Ely Street,,South Ely Street,122,Kennewick,WA,99336,US,46.20827,-119.15904,"['BBQ', 'American', 'Chicken']",4.3,106.0
uber_eats-09890,uber_eats,Panda Express (401 North Ely Street),panda express 401 north ely street,401 North Ely Street,,North Ely Street,401,Kennewick,WA,99336,US,46.2133195,-119.1593883,"['Asian', 'Chinese', 'Family Meals']",4.5,200.0
uber_eats-09891,uber_eats,7-Eleven (4313 W Court St),7 eleven 4313 w court st,4313 W Court St,,W Court St,4313,Pasco,WA,99301,US,46.24175,-119.14833,"['Convenience', 'Everyday Essentials', 'Grocery', 'Snacks', 'Home &amp', 'Personal Care']",4.6,59.0
uber_eats-09892,uber_eats,ProFlowers (1803 GEORGE WASHINGTON WAY),proflowers 1803 george washington way,1803 George Washington Way,,George Washington Way,1803,Richland,WA,99354,US,46.2986,-119.27565,"['Flowers', 'Plant Based']",,
uber_eats-09893,uber_eats,Dairy Queen Grill &amp; Chill (835 N Miller St),dairy queen grill amp chill 835 n miller st,835 N Miller St,,N Miller St,835,Wenatchee,WA,98801,US,47.43332,-120.32433,"['Ice Cream &amp', 'Frozen Yogurt', 'Burgers', 'Sandwiches']",,
uber_eats-09894,uber_eats,Subway (147 Easy Way),subway 147 easy way,147 Easy Way,,Easy Way,147,Wenatchee,WA,98801,US,47.46788,-120.33369,"['Sandwich', 'Fast Food', 'American']",,
uber_eats-09895,uber_eats,Arby's (135 Easy Street),arby s 135 easy street,135 Easy Street,,Easy Street,135,Wenatchee,WA,98801,US,47.4665563,-120.3350933,"['American', 'Sandwich', 'Chicken', 'Fast Food', 'Kids Friendly']",,
uber_eats-09896,uber_eats,Ay Caramba Tres Amigos,ay caramba tres amigos,1516 N,,N,1516,Wenatchee,WA,98801,US,47.4452233,-120.3288676,"['Black-owned', 'Mexican', 'Latin American', 'New American']",,
uber_eats-09897,uber_eats,Subway (2000 N Wenatchee Ave),subway 2000 n wenatchee ave,2000 N,,N,2000,Wenatchee,WA,98801,US,47.4541,-120.33921,"['Fast Food', 'Sandwich', 'American']",,
uber_eats-09898,uber_eats,India House Authentic Cuisine,india house authentic cuisine,105 S,,S,105,Wenatchee,WA,98801,US,47.4232429,-120.3100305,"['Indian', 'Indian Curry']",4.8,43.0
uber_eats-09899,uber_eats,Panda Express (1920 N Wenatchee Ave),panda express 1920 n wenatchee ave,1920 N,,N,1920,Wenatchee,WA,98801,US,47.4519964,-120.3343498,"['Asian', 'Chinese', 'Family Meals']",4.4,111.0
uber_eats-09900,uber_eats,Inna's Cuisine,inna s cuisine,26 N,,N,26,Wenatchee,WA,98801,US,47.4253829,-120.312536,"['Modern European', 'European', 'Vegetarian', 'Desserts', 'Healthy', 'Exclusive to Eats']",4.7,15.0
uber_eats-09901,uber_eats,Blue Spoon Yogurt,blue spoon yogurt,305 Valley Mall Pkwy,,Valley Mall Pkwy,305,Wenatchee,WA,98802,US,47.40885,-120.28868,"['Ice Cream &amp', 'Frozen Yogurt', 'Comfort Food', 'Desserts']",,
uber_eats-09902,uber_eats,Sure To Rise Bakery (Wenatchee),sure to rise bakery wenatchee,759 Riverside Dr,,Riverside Dr,759,Wenatchee,WA,98801,US,47.43422,-120.3143,"['Specialty Foods', 'Coffee and Tea', 'Bakery', 'Gift Store']",,
uber_eats-09903,uber_eats,Taco Bell (410 Valley Mall Pkwy),taco bell 410 valley mall pkwy,410 Valley Mall Pkwy,,Valley Mall Pkwy,410,East Wenatchee,WA,98802,US,47.4097727,-120.2900791,"['American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly']",4.4,41.0
uber_eats-09904,uber_eats,Munchie Magic #095 - Tony's Market,munchie magic 095 tony s market,1688 Grant Road,,Grant Road,1688,East Wenatchee,WA,98802,US,47.40557,-120.26072,"['Convenience', 'Snacks', 'Everyday Essentials']",,
uber_eats-09905,uber_eats,Sumo Japanese Restaurant,sumo japanese restaurant,1210 N,,N,1210,Wenatchee,WA,98801,US,47.43888,-120.32363,"['Asian', 'Japanese', 'Ramen']",4.4,97.0
