id,title,author,rating,numratings,language,genres,bookformat,edition,page_count,publisher,publish_year,price,isbn_clean
goodreads_45296,Blaze of Memory,"Nalini Singh (Goodreads Author), Angela Dawe",3.98,21061,English,"Paranormal Romance, Paranormal, Romance, Fantasy, Urban Fantasy, Shapeshifters, Adult, Science Fiction, Fiction, Supernatural",Mass Market Paperback,nan,373,Berkley,2009,3.430000066757202,0425231119
goodreads_23303,Zenn Diagram,Wendy Brant (Goodreads Author),3.8,2732,English,"Young Adult, Romance, Contemporary, Fantasy, Fiction, Paranormal, Young Adult Contemporary, Magical Realism, Mathematics, Young Adult Romance",Hardcover,nan,328,Kids Can Press,2017,5.920000076293945,1771387920
goodreads_29300,The Cove,Catherine Coulter (Goodreads Author),3.85,23183,English,"Mystery, Romance, Thriller, Suspense, Romantic Suspense, Fiction, Mystery Thriller, Crime, Contemporary, Adult",Hardcover,nan,327,G. P. Putnam's Sons,2003,4.690000057220459,0399150862
goodreads_16815,Ombria in Shadow,Patricia A. McKillip,3.99,4522,English,"Fantasy, Fiction, High Fantasy, Young Adult, Science Fiction Fantasy, Magic, Adult, Epic Fantasy, Fairy Tales, Speculative Fiction",Paperback,nan,298,Ace,2003,5.449999809265137,0441010164
goodreads_1467,Dead in the Family,Charlaine Harris (Goodreads Author),3.89,150263,English,"Fantasy, Vampires, Paranormal, Urban Fantasy, Romance, Fiction, Mystery, Paranormal Romance, Supernatural, Werewolves",Hardcover,1st Edition,311,Ace Books,2010,1.6399999856948853,0441018645
goodreads_25284,Obsessed,Ted Dekker (Goodreads Author),3.91,7855,English,"Christian Fiction, Fiction, Thriller, Christian, Suspense, Mystery, Mystery Thriller, Horror, Historical Fiction, Fantasy",Paperback,nan,512,Thomas Nelson,2006,2.7799999713897705,1595543112
goodreads_37975,Winters Heat,Cristin Harber (Goodreads Author),4.02,8428,English,"Romance, Romantic Suspense, Military Fiction, Suspense, Contemporary Romance, Contemporary, Military Romance, Adult, Audiobook, Fiction",Paperback,nan,278,Mill Creek Press,2013,5.71999979019165,0989776018
goodreads_387,The Martian Chronicles,Ray Bradbury,4.14,210234,English,"Science Fiction, Fiction, Classics, Short Stories, Fantasy, Science Fiction Fantasy, American, Audiobook, Literature, Space",Paperback,Grand Master Edition,182,Bantam/Spectra,1984,3.630000114440918,0553278223
goodreads_36954,For the Love of Autumn,Patricia Polacco,4.1,655,English,"Picture Books, Childrens, Cats, Animals, Realistic Fiction, Romance, Fiction, School, Love, Teachers",Hardcover,nan,40,Philomel Books,2008,9.199999809265137,0399245413
goodreads_48735,Culture Jam: How To Reverse America's Suicidal Consumer Binge - And Why We Must,Kalle Lasn,3.61,1761,English,"Nonfiction, Politics, Sociology, Economics, Philosophy, Cultural, Cultural Studies, Business, Pop Culture, Counter Culture",Paperback,nan,272,William Morrow Paperbacks,2000,2.9000000953674316,0688178057
goodreads_44459,The Chasing Diaries,Pamela Ann (Goodreads Author),3.91,982,English,"Romance, New Adult, Contemporary, Erotica, Contemporary Romance, Novella, Short Stories, Realistic Fiction, Chick Lit, Amazon",Paperback,nan,39,CreateSpace Independent Publishing Platform,2013,,1489545743
goodreads_9551,"Justine, or The Misfortunes of Virtue",Marquis de Sade,3.41,11929,Spanish,"Classics, Fiction, Erotica, France, Philosophy, French Literature, 18th Century, Literature, Novels, BDSM",Paperback,nan,264,AC,2003,199.0,950877035X
goodreads_17356,The New World,Winston S. Churchill,4.2,1024,nan,"History, Nonfiction, European History, British Literature, Historical, American History, World History, Audiobook, War, Politics",Hardcover,nan,344,Not Avail,2002,19.469999313354492,0304363901
goodreads_41527,From Ashes to Honor,Loree Lough (Goodreads Author),3.58,652,English,"Christian Fiction, Christian, Fiction, Romance, Contemporary, Christian Romance, Historical Fiction, Historical, Amazon, Relationships",Paperback,nan,335,Abingdon Press,2011,13.069999694824219,142670769X
goodreads_21379,Passion of Michel Foucault,James Miller,3.91,301,English,"Biography, Philosophy, France, Nonfiction, History, Theory, Biography Memoir, 20th Century, Cultural Studies, Autobiography",Paperback,nan,492,Harvard University Press,2000,6.699999809265137,0674001575
goodreads_36814,Im Frühling sterben,Ralf Rothmann,3.78,1489,German,"Historical Fiction, Fiction, War, Germany, German Literature, World War II, Historical, Novels, Adult, Literature",Hardcover,nan,234,Suhrkamp Verlag,2015,5.909999847412109,3518424750
goodreads_13075,Unwritten Rules,M.A. Stacie (Goodreads Author),3.66,2840,English,"Romance, Contemporary Romance, Contemporary, New Adult, Adult, Music, Erotica, Chick Lit, Young Adult, Erotic Romance",Paperback,First Edition ,256,TWCS Publishing House,2011,13.390000343322754,1612130224
goodreads_37683,Starship Titanic,"Terry Jones, Marie-Catherine Caillava (Translator)",3.61,11453,French,"Science Fiction, Fiction, Humor, Fantasy, Comedy, Science Fiction Fantasy, Space, Adventure, Novels, Aliens",Paperback,nan,189,J'ai Lu,2001,5.789999961853027,2290053651
goodreads_25506,"Frances Hardinge Collection 5 Books Set (Gullstruck Island, Verdigris Deep, Cuckoo Song, The Lie Tree, Fly By Night)","Frances Hardinge, Gullstruck Island Frances Hardinge (Contributor), Verdigris Deep Frances Hardinge (Contributor), Cuckoo Song Frances Hardinge (Contributor), The Lie Tree Frances Hardinge (Contributor), Fly By Night Frances Hardinge (Contributor)",4.5,2,nan,,Paperback,nan,,Macmillan Children's Books,,,9123881569
goodreads_47160,The Fairy's Return and Other Princess Tales,Gail Carson Levine (Goodreads Author),4.06,4990,English,"Fantasy, Fairy Tales, Young Adult, Middle Grade, Romance, Childrens, Short Stories, Retellings, Fiction, Fairy Tale Retellings",Hardcover,nan,400,HarperCollins,2006,3.130000114440918,0061130613
goodreads_47280,Miller's Valley,Anna Quindlen,3.87,22495,English,"Fiction, Historical Fiction, Coming Of Age, Literary Fiction, Adult Fiction, Contemporary, Family, Novels, Adult, Audiobook",Hardcover,nan,257,Random House,2016,1.7400000095367432,0812996089
goodreads_14879,Fading,E.K. Blair (Goodreads Author),4.1,11185,English,"New Adult, Romance, Abuse, Dark, Contemporary, College, Contemporary Romance, Adult, Drama, Fiction",Paperback,nan,451,E K Blair LLC,2013,5.21999979019165,0578125439
goodreads_41546,Professor Unrat,Heinrich Mann,3.68,2434,German,"German Literature, Fiction, Classics, Germany, Literature, 20th Century, Novels, Literary Fiction, School, Romance",Paperback,nan,240,Rororo,1996,2.309999942779541,3499100355
goodreads_49092,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,3.92,6731,English,"LGBT, Young Adult, Contemporary, Fiction, Queer, Realistic Fiction, Transgender, Music, Teen, Coming Of Age",Paperback,nan,262,Flux,2012,3.2899999618530273,0738732516
goodreads_21450,Knockemstiff,Donald Ray Pollock,3.99,7682,English,"Fiction, Short Stories, Southern Gothic, Contemporary, Literature, Literary Fiction, Crime, American, Gothic, Noir",Hardcover,nan,206,Doubleday,2008,20.59000015258789,0385523823
goodreads_1797,Batman: The Killing Joke,"Alan Moore (Goodreads Author), Brian Bolland (Illustrator), Tim Sale (Introduction)",4.37,169565,English,"Comics, Graphic Novels, Batman, Fiction, Graphic Novels Comics, Comic Book, Dc Comics, Superheroes, Crime, Fantasy",Paperback,nan,50,DC Comics,1995,11.329999923706055,0930289455
goodreads_32162,Horrid Henry Meets the Queen,Francesca Simon,3.98,641,nan,"Childrens, Fiction, Humor",Paperback,nan,96,Orion Publishing Group,2004,5.289999961853027,075286680X
goodreads_30039,Ay Hırsızı,Sunay Akın,3.98,609,Turkish,"Turkish, Turkish Literature, History, Nonfiction",Paperback,nan,235,İş Bankası Kültür Yayınları,2009,15.569999694824219,9944887528
goodreads_24206,The Wailing,M.R. Graham (Goodreads Author),4.3,50,English,"Fantasy, Paranormal, Horror, Historical Fiction, Historical",Paperback,nan,102,Createspace Independent Publishing Platform,2012,9.210000038146973,1480138770
goodreads_47022,Forty Thousand in Gehenna,C.J. Cherryh (Goodreads Author),3.77,1929,English,"Science Fiction, Fiction, Space Opera, Science Fiction Fantasy, Fantasy, Aliens, Space, Speculative Fiction, Book Club, Own",Mass Market Paperback,nan,445,DAW,1984,3.240000009536743,0879979526
goodreads_28849,I've Been Looking for You,Jennifer Dean (Goodreads Author),3.88,40,English,"Young Adult, LGBT, Contemporary",Kindle Edition,nan,278,nan,2017,,1939665396
goodreads_10110,Unseen,Karin Slaughter (Goodreads Author),4.19,27566,English,"Mystery, Thriller, Crime, Fiction, Mystery Thriller, Suspense, Audiobook, Detective, Adult, Adult Fiction",Hardcover,nan,379,Delacorte Press,2013,3.890000104904175,0345539478
goodreads_24779,Grog Wars,Anne Sweazy-Kulju (Goodreads Author),4.47,15,nan,Historical Fiction,Mass Market Paperback,nan,322,Tate Publishing,2014,6.139999866485596,1633065308
goodreads_46556,Wonderland,Barbara O'Connor (Goodreads Author),4.13,676,nan,"Middle Grade, Realistic Fiction, Dogs, Childrens, Animals, Juvenile, Fiction, Contemporary, Family, Novels",Hardcover,nan,288,"Farrar, Straus and Giroux (Byr)",2018,4.059999942779541,0374310602
goodreads_8723,Aliss,Patrick Senécal,4.29,3278,French,"Horror, France, Fiction, Fantasy, Thriller, Roman, Canada, Retellings, Novels, Adult",Paperback,nan,521,Alire,2000,6.96999979019165,2922145441
goodreads_39082,On Revolution,Hannah Arendt,4.05,1938,English,"Philosophy, Politics, History, Nonfiction, Political Science, Theory, Sociology, Essays, Classics, Psychology",Paperback,nan,336,Penguin Classics,2006,14.699999809265137,0143039903
goodreads_34601,Batwoman: Elegy,"Greg Rucka, J.H. Williams III (Illustrator), Rachel Maddow (Introduction)",4.16,13108,English,"Comics, Graphic Novels, Superheroes, Dc Comics, LGBT, Graphic Novels Comics, Fiction, Batman, Comic Book, Queer",Hardcover,Deluxe Edition,192,DC Comics,2010,5.199999809265137,1401226922
goodreads_51746,The Eyes of Innocence,Tika Newman (Goodreads Author),4.0,12,English,,paperback,nan,352,Thistlewood Publishing,2008,7.320000171661377,0982150709
goodreads_30131,A Faerie's Secret,Rachel Morgan (Goodreads Author),4.38,1879,English,"Fantasy, Young Adult, Romance, Paranormal, Fae, Magic, Urban Fantasy, Fiction, Fairies, Young Adult Fantasy",ebook,nan,350,Smashwords Edition,2015,,0994667949
goodreads_5150,Good Wives,Louisa May Alcott,3.95,25036,English,"Classics, Fiction, Romance, Young Adult, Historical Fiction, Childrens, Historical, 19th Century, American, Classic Literature",Paperback,nan,248,Kessinger,2004,,1419122126
goodreads_33357,Fifth Seal,Bodie Thoene (Goodreads Author),4.42,1210,English,"Christian Fiction, Historical Fiction, Christian, Fiction, Biblical Fiction, Historical, Adult, Inspirational, Christian Romance, Biblical",Kindle Edition,nan,368,nan,,5.199999809265137,084237518X
goodreads_46816,The Wild Swans,Peg Kerr,3.7,413,English,"Fantasy, Fairy Tales, Fiction, Historical Fiction, Romance, LGBT, Retellings, Historical, Fairy Tale Retellings, Magical Realism",Paperback,nan,464,Aspect,2001,5.599999904632568,0446608475
goodreads_40897,Spirit of Place,"Lawrence Durrell, Alan G. Thomas (Editor)",4.14,105,English,"Travel, Nonfiction, Essays, Memoir",Paperback,nan,430,Da Capo Press,1997,8.539999961853027,1569247226
goodreads_19471,Pulse,Patrick Carman (Goodreads Author),3.63,5152,English,"Young Adult, Dystopia, Science Fiction, Fantasy, Paranormal, Romance, Teen, Supernatural, Fiction, Post Apocalyptic",Hardcover,nan,371,Katherine Tegen Books,2013,3.4700000286102295,006208576X
goodreads_42294,The Seven Natural Wonders Of The EARTH (My First Travel Books #2),Anna Othitis (Goodreads Author),4.7,185,English,"Childrens, Adventure, Inspirational, Family, Education",Paperback,nan,23,LionheART Publishing House,2014,10.270000457763672,149919028X
goodreads_4117,Message from Nam,Danielle Steel,4.07,10340,English,"Romance, Fiction, Historical Fiction, War, Chick Lit, Historical, Historical Romance, Drama, Contemporary, Adult Fiction",Paperback,nan,417,Dell,1991,2.799999952316284,0440209412
goodreads_6613,City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls,Cassandra Clare (Goodreads Author),4.58,14022,English,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Fiction, Supernatural, Vampires, Short Stories, Young Adult Fantasy",Hardcover,nan,2496,Margaret K. McElderry Books,2012,7.989999771118164,1442472057
goodreads_8018,A Letter of Mary,Laurie R. King (Goodreads Author),3.99,17331,English,"Mystery, Fiction, Historical Fiction, Historical, Historical Mystery, Crime, British Literature, Detective, Audiobook, Mystery Thriller",Paperback,nan,339,HarperCollins,2001,5.010000228881836,000651085X
goodreads_46684,Mama Makes Up Her Mind and Other Dangers of Southern Living,Bailey White,3.95,4267,English,"Humor, Nonfiction, Memoir, Short Stories, Southern, Essays, Biography, Chick Lit, Biography Memoir, 20th Century",Trade Paperback,nan,229,Vintage,1994,1.6299999952316284,0679751602
goodreads_1778,Vampire Princess Rising,Jami Brumfield (Goodreads Author),4.31,231,English,"Vampires, Witches, Angels, Werewolves, Paranormal, Magic, Paranormal Romance, Supernatural, Shapeshifters, Demons",Paperback,nan,326,Beau Coup Publishing llc,2014,,1499227299
goodreads_21343,Beginnings,Carol Lynn Pearson,4.22,183,English,"Poetry, Lds, Nonfiction, Religion, Womens",Hardcover,nan,64,Doubleday Books,1975,6.079999923706055,0385079044
goodreads_34096,Journey to the Well,Diana Wallis Taylor,4.23,2233,English,"Christian Fiction, Biblical Fiction, Historical Fiction, Christian, Fiction, Historical, Biblical, Christian Historical Fiction, Religion, Inspirational",Paperback,nan,329,Fleming H. Revell Company,2009,4.650000095367432,0800733096
goodreads_50689,Scared Stiff: Tales of Sex and Death,Ramsey Campbell,3.58,313,English,"Horror, Short Stories, Fiction, Erotica, Anthologies, Fantasy, Weird Fiction, Erotic Horror, Collections",Hardcover,nan,240,Tor Books,2002,7.5,0765300044
goodreads_25012,The Winter Guest,Pam Jenoff (Goodreads Author),3.85,3505,English,"Historical Fiction, World War II, Fiction, Romance, Historical, War, Holocaust, Historical Romance, 20th Century, Poland",Paperback,nan,352,Harlequin MIRA,2014,14.970000267028809,0778315967
goodreads_17454,Tex,"S.E. Hinton (Goodreads Author), Miguel Martinez-Lage",3.84,10478,English,"Young Adult, Fiction, Classics, Realistic Fiction, Coming Of Age, Teen, Contemporary, Childrens, Drama, Novels",Paperback,nan,224,Alfaguara,1995,5.949999809265137,842043924X
goodreads_5904,My Best Friend's Girl,Dorothy Koomson (Goodreads Author),4.04,20157,English,"Chick Lit, Fiction, Romance, Contemporary, Drama, Adult, Family, Womens Fiction, Adult Fiction, Novels",Paperback,nan,480,Bantam Discovery,2008,2.859999895095825,0385341326
goodreads_24373,Error Control Coding,"Shu Lin, Daniel J. Costello Jr.",4.05,20,English,Computer Science,Hardcover,Second Edition,1272,Pearson,2004,34.91999816894531,0130426725
goodreads_10445,Shades of Gray,Brooke McKinley,4.04,5793,English,"M M Romance, Romance, Contemporary, Crime, LGBT, Mystery, Gay, Suspense, Gay For You, Romantic Suspense",ebook,nan,246,Dreamspinner Press,2009,,1615810803
goodreads_27472,Irena Sendler and the Children of the Warsaw Ghetto,"Susan Goldman Rubin, Bill Farnsworth (Illustrator)",4.24,482,English,"Picture Books, Nonfiction, Biography, Holocaust, History, World War II, Childrens, Historical, War, Poland",Hardcover,nan,40,Holiday House,2011,6.519999980926514,0823422518
goodreads_17496,Hotel,Arthur Hailey,3.99,12655,English,"Fiction, Thriller, Mystery, Classics, Drama, Novels, American, Suspense, Contemporary, Mystery Thriller",Paperback,nan,480,Berkley,2000,6.940000057220459,0425176363
goodreads_52047,To Die in Chicago: Confederate Prisoners at Camp Douglas 1862-65,George Levy,4.17,36,English,"Civil War, History, American History, 19th Century, American Civil War, War, Historical",Hardcover,nan,448,Pelican,1999,19.440000534057617,1565543319
goodreads_13773,Something like Normal,Trish Doller (Goodreads Author),3.81,16409,English,"Young Adult, Romance, New Adult, Contemporary, Military Fiction, Realistic Fiction, Contemporary Romance, Fiction, War, Young Adult Contemporary",Hardcover,nan,224,Bloomsbury USA Childrens,2012,3.690000057220459,1599908441
goodreads_15406,Metro Girl,Janet Evanovich (Goodreads Author),3.63,31591,English,"Mystery, Romance, Fiction, Chick Lit, Humor, Contemporary, Comedy, Crime, Audiobook, Mystery Thriller",Mass Market Paperback,nan,374,HarperTorch,2005,3.299999952316284,0060584025
goodreads_10953,The Vow,"Kim Carpenter, Krickitt Carpenter, John R. Perry",3.83,27180,English,"Nonfiction, Romance, Christian, Biography, Memoir, Chick Lit, Biography Memoir, Inspirational, Media Tie In, Adult",Hardcover,nan,240,B&H Publishing Group,2000,3.1500000953674316,0805421300
goodreads_40355,"Real Ghosts, Restless Spirits, and Haunted Places",Brad Steiger,4.03,1011,English,"Paranormal, Nonfiction, Ghosts, Horror, Supernatural, Ghost Stories, Reference, Halloween, Mystery, Occult",Paperback,nan,615,Visible Ink Press,2003,3.319999933242798,1578591465
