id,title,author,rating,numratings,language,genres,publisher,page_count,price,publish_year,isbn_clean
metabooks_266764,Texas Chronicles,Leon Hale,4.2,7,English,"History, Americas",Winedale Pub,240.0,6.95,,0940672502
metabooks_483869,One Night in Doom House (Mostly Ghostly),R. L. Stine,4.6,17,English,"Children's Books, Growing Up, Facts of Life",Delacorte Books For Young Readers,144.0,44.0,,0385746652
metabooks_81248,Whoopi,Whoopi Goldberg,4.5,119,English,"Biographies, Memoirs, Community, Culture",Random House Audio,0.0,15.35,,0553455761
metabooks_178277,Charlotte's Web,Garth Williams,4.8,28030,English,"Children's Books, Animals",Listening Library,,54.99,,0553470485
metabooks_260817,Fantastic Folds: Origami Projects,Andrew Stoker,4.5,3,English,"Crafts, Hobbies, Home, Crafts, Hobbies",St. Martin'S Griffin,112.0,12.93,1997.0,0312170955
metabooks_72865,City Of Illusions,Ursula K. Le Guin,4.4,471,English,"Science Fiction, Fantasy",Ace,,10.29,1984.0,0441107087
metabooks_523038,Boxing: The Complete Guide to Training and Fitness,Danna Scott,4.3,43,English,"Sports, Outdoors, Individual Sports",Tarcherperigee,128.0,18.59,2000.0,0399526013
metabooks_452279,The Blacksmith (3) (Reforging),Barbara Howe,4.4,4,English,"Teen, Young Adult, Science Fiction, Fantasy",Ifwg Publishing International,294.0,16.99,,1925956032
metabooks_296432,Timestruck,Flora Speer,3.7,4,English,"Romance, Contemporary",Love Spell,395.0,,2000.0,0505523787
metabooks_95160,Glenlyon's Bride,Jillian Hunter,4.8,3,English,"Romance, Historical",Pinnacle,,6.47,,0786001739
metabooks_3278,Love the One You're With (B-Boy Blues),James Earl Hardy,4.4,59,English,"Politics, Social Sciences",Amistad,272.0,,,0066212480
metabooks_289133,Hunger: A Novella and Stories,Lan Samantha Chang,3.8,6,English,"Literature, Fiction, Short Stories, Anthologies",W. W. Norton & Company,192.0,15.0,,0393046648
metabooks_48148,The Swan Princess,A. L. Singer,4.5,22,English,,Scholastic Paperbacks,10.0,,1994.0,059022204X
metabooks_138710,If My Love Could Hold You,Elaine Coffman,4.5,21,English,"Romance, Historical",Ivy Books,355.0,5.99,1997.0,0449150569
metabooks_495124,Lake Wobegon Days,Garrison Keillor,4.4,353,English,"Humor, Entertainment",Penguin Books,352.0,14.95,,0140131612
metabooks_140970,Señores Payasos: Una Novela (Novelas Roche) (Spanish Edition),Prof Luis Armando Roche Dugand 2,4.0,1,Spanish,"Literature, Fiction, World Literature",Createspace Independent Publishing Platform,157.0,6.84,2017.0,1973811758
metabooks_104730,Persian Girls: A Memoir,Nahid Rachlin,4.3,114,English,"Biographies, Memoirs, Arts, Literature",Tarcher,304.0,17.49,,1585425206
metabooks_250369,Some Enchanted Season,Marilyn Pappano,4.5,146,English,"Literature, Fiction, Genre Fiction",Bantam,384.0,5.99,1998.0,0553579827
metabooks_42409,The Absent One: A Department Q Novel,Jussi Adler-Olsen,4.2,5464,English,"Mystery, Thriller, Suspense, Thrillers",Dutton,416.0,17.0,,0525952896
metabooks_480763,Reservation Road (Vintage Contemporaries),John Burnham Schwartz,4.2,197,English,"Literature, Fiction, Genre Fiction",Vintage,304.0,14.55,1999.0,0375702733
metabooks_208911,The Right to Write,Julia Cameron,4.7,506,English,"Reference, Writing, Research, Publishing Guides",Tarcher,236.0,14.68,,0874779375
metabooks_490563,Tahn: A Novel,L. A. Kelly,4.0,160,English,"Christian Books, Bibles, Literature, Fiction",Revell,336.0,9.99,2005.0,0800759990
metabooks_171440,Star Wars Jedi Quest The Shadow Trap (Bk 6),Jude Watson,4.5,141,English,"Children's Books, Science Fiction, Fantasy",Scholastic Paperbacks,144.0,6.16,2003.0,0439339227
metabooks_513447,Gemcutting: A Lapidary Handbook (No 300718),April Schromm,4.5,5,English,Deals in Books,Simon & Schuster,184.0,31.99,1980.0,0133474275
metabooks_67058,White Jazz,James Ellroy,4.3,655,English,"Literature, Fiction, United States",Vintage,354.0,16.95,,0375727361
metabooks_50937,Power Selling by Telephone,Barry Z. Masser,3.0,1,English,"Business, Money, Management, Leadership",Simon & Schuster,,5.98,1982.0,013686998X
metabooks_13026,Frederick Douglass: Abolitionist and Reformer (Heroes of the Faith),Rachael Phillips,4.7,7,English,"History, Americas","Barbour Publishing, Incorporated",208.0,1.32,2000.0,1577486684
metabooks_246386,Everyday Sacred: A Woman's Journey Home,Sue Bender,4.4,132,English,"Religion, Spirituality, Worship, Devotion",Harperone,176.0,15.21,,0062512897
metabooks_356127,"Quotable Business: Over 2,500 Funny, Irreverent and Insightful Quotations About Corporate Life",Louis E. Boone,4.3,2,English,"Business, Money, Management, Leadership",Random House Reference,338.0,11.08,,0679740805
metabooks_350915,The Balmoral Nude,Carolyn Coker,5.0,1,English,,World Wide,250.0,6.88,,0373280025
metabooks_445304,The Landry News,Andrew Clements,4.5,350,English,"Children's Books, Growing Up, Facts of Life",Atheneum Books For Young Readers,144.0,7.99,,0689828683
metabooks_118124,The Last Apprentice (Revenge of the Witch),Joseph Delaney,4.5,2797,English,"Teen, Young Adult, Literature, Fiction",Greenwillow Books,384.0,10.99,,0060766204
metabooks_180900,Emerald Germs of Ireland,Patrick McCabe,3.8,11,English,"Mystery, Thriller, Suspense, Thrillers",Harper Perennial,328.0,12.79,,006095678X
metabooks_258207,"Night Season (The World of the Lupi, Book 4)",Eileen Wilks,4.5,629,English,"Science Fiction, Fantasy",Berkley,352.0,8.99,,042522015X
metabooks_238711,Solid Answers,James C. Dobson,4.9,10,English,"Parenting, Relationships, Family Relationships",Tyndale House Publishers,576.0,9.83,,0842306234
metabooks_161151,The Catalog of Lost Books,Tad Tuleja,5.0,1,English,"Humor, Entertainment",Fawcett Books,201.0,14.98,,0449903478
metabooks_438926,Time of the Assassins,Hugh Holton,4.2,10,English,"Literature, Fiction, Action, Adventure",Forge Books,384.0,6.57,,0812577787
metabooks_371389,Sir Kendrick and the Castle of Bel Lione (The Knights of Arrethtrae),Chuck Black,4.8,185,English,"Teen, Young Adult, Literature, Fiction",Multnomah,208.0,9.99,,1601421249
metabooks_534728,Johnny Mnemonic,Terry Bisson,4.1,28,English,"Literature, Fiction, Genre Fiction",Harper Collins,160.0,90.0,,000224618X
metabooks_107553,The Silver Sword (The Heirs of Cahira O'Connor #1),Angela Hunt,4.7,210,English,"Christian Books, Bibles, Literature, Fiction",Waterbrook Press,400.0,10.12,,1578560128
metabooks_190762,Mastering Family Law (Carolina Academic Press Mastering),Janet Richards,4.2,2,English,"Law, Family Law",Carolina Academic Press,286.0,26.01,2009.0,159460410X
metabooks_223910,Showdown at the Mall Sabrina the Teenage Witch 2,Diana G. Gallagher,4.8,22,English,"Teen, Young Adult, Science Fiction, Fantasy",Simon Spotlight Entertainment,160.0,29.95,1997.0,067101434X
metabooks_151533,Am I Old Yet?: A True Story of a Timeless Friendship,Leah Komaiko,4.6,4,English,"Biographies, Memoirs",St. Martin'S Griffin,197.0,5.99,,0312267088
metabooks_29737,"Ciao, America!: An Italian Discovers the U.S.",Beppe Severgnini,4.1,93,English,"Travel, Travel Writing",Broadway,256.0,11.67,,0767912357
metabooks_268986,Morality Play (Norton Paperback Fiction),Barry Unsworth,4.2,316,English,"Literature, Fiction, Genre Fiction",W. W. Norton & Company,206.0,14.85,,0393315606
metabooks_262069,The Radiant Way,Margaret Drabble,4.0,180,English,"Literature, Fiction, Contemporary",Knopf,,12.6,,0394561430
metabooks_288114,A Course on Group Theory (Dover Books on Mathematics),John S. Rose,4.5,60,English,"Science, Math, Mathematics",Dover Publications,320.0,10.88,,0486681947
metabooks_18095,Still Waters: A Novel,Tami Hoag,4.4,1036,English,"Mystery, Thriller, Suspense, Thrillers",Bantam,448.0,7.99,1992.0,0553292722
metabooks_510439,Elements of Materials Science and Engineering (6th Edition),Lawrence H. Van Vlack,3.8,36,English,"Engineering, Transportation",Pearson,,7.66,,0201093146
metabooks_333853,A Cold Christmas,Charlene Weir,4.5,10,English,"Mystery, Thriller, Suspense, Mystery",Worldwide Library,256.0,,,0373264399
metabooks_128993,"Business Data Communications - Introductory Concepts and Techniques, 2nd Edition",Gary B. Shelly,4.2,10,English,"Computers, Technology, Computer Science",Cengage Learning,352.0,8.53,,0789542870
metabooks_453187,Zen: The Path of Paradox,Osho,4.5,108,English,"Self-Help, Motivational",St. Martin'S Griffin,192.0,15.99,,0312320493
metabooks_41177,Teach Yourself Sanskrit: A Complete Course for Beginners,Michael Coulson,4.7,3,English,,London: Hodder & Stoughton 1992.,540.0,26.83,,0340568674
metabooks_91808,The Problem with Forever,Jennifer L. Armentrout,4.4,4006,English,"Teen, Young Adult, Literature, Fiction",Harlequin Teen,480.0,19.86,,0373212054
metabooks_290796,The Oral History of Modern Architecture: Interviews With the Greatest Architects of the Twentieth Century/Book and Cd,John Peter,5.0,4,English,"Engineering, Transportation",Harry N Abrams Inc,320.0,23.06,1994.0,0810936690
metabooks_310773,"Runaway (The Airhead Trilogy, Book 3)",Meg Cabot,4.6,319,English,"Children's Books, Growing Up, Facts of Life",Scholastic Inc.,310.0,,,0545040604
metabooks_283821,"Taste of Home Christmas 2E: 350 Recipes, Crafts, & Ideas for Your Most Magical Holiday Yet!",Taste of Home,4.7,264,English,"Cookbooks, Food, Wine, Entertaining, Holidays",Trusted Media Brands,320.0,9.99,,1617657646
metabooks_336848,Betty Crocker's 1-2-3 Dinner: 350 Quick and Delicious Supper Solutions,Betty Crocker,4.6,6,English,"Cookbooks, Food, Wine",General Mills,359.0,7.95,,1579545238
metabooks_153207,Naked in Death,J.D. Robb,4.6,21149,English,"Mystery, Thriller, Suspense, Mystery","Bsrklsy Pubgroup,1995",,8.86,1995.0,0425148297
metabooks_229964,The Great Shame: And The Triumph Of The Irish In The English -Speaking World,Thomas Keneally,4.3,64,English,"History, Europe",Nan A. Talese,736.0,14.62,,0385476973
metabooks_182759,All the Dead Lie Down,Mary Willis Walker,4.1,65,English,"Literature, Fiction, United States",Doubleday,308.0,10.7,,0385478585
metabooks_442028,Sea of Swords: Paths of Darkness,R. A. Salvatore,4.7,2234,English,"Science Fiction, Fantasy",Wizards Of The Coast,416.0,9.87,2002.0,0786927720
metabooks_444019,An Illustrated Guide to French Wines,Anjana Prabhu-Paseband,3.8,39,English,"Cookbooks, Food, Wine, Beverages",Independently Published,,7.32,,1092611142
metabooks_239779,Palm-Of-The-Hand Stories,Yasunari Kawabata,4.6,72,English,"Literature, Fiction, Short Stories, Anthologies",North Point Pr,238.0,18.26,,0865473250
metabooks_178340,The Devil in the Shape of a Woman: Witchcraft in Colonial New England,Carol F. Karlsen,4.4,220,English,"History, Americas",Vintage,360.0,2.82,,0679721843
metabooks_278968,The Expectant Secretary (Fortune's Heirs),Leanna Wilson,4.4,108,English,,Harlequin Mills & Boon Ltd,248.0,10.62,2001.0,0373650434
metabooks_62089,Fantasia: An Algerian Cavalcade,Assia Djebar,4.0,43,English,"Literature, Fiction, Genre Fiction",Heinemann,227.0,28.75,,0435086219
metabooks_270424,Reality Boy,A.S. King,4.3,171,English,"Teen, Young Adult, Literature, Fiction","Little, Brown Books For Young Readers",368.0,16.52,,0316222704
metabooks_104354,The Salaryman's Wife,Sujata Massey,4.5,4,English,"Mystery, Thriller, Suspense, Mystery",Harpertorch,,3.99,,0061044431
metabooks_82106,If Nobody Speaks Of Remarkable Things,Jon McGregor,4.0,1355,English,"Literature, Fiction, Genre Fiction",Mariner Books,288.0,11.25,,0618344586
metabooks_186631,The First to Cry Down Injustice?: Western Jews and Japanese Removal During WWII,Ellen Eisenberg,4.0,2,English,"Politics, Social Sciences",Lexington Books,204.0,50.99,2008.0,0739113828
metabooks_406151,Successful Nonfiction: Tips and Inspiration for Getting Published,Dan Poynter,4.2,12,English,"Reference, Writing, Research, Publishing Guides",Unkno,144.0,31.96,,1568600615
metabooks_389646,"Eat, Brains, Love (Eat, Brains, Love, 1)",Jeff Hart,4.1,73,English,"Teen, Young Adult, Science Fiction, Fantasy",Harperteen,352.0,6.99,2013.0,0062200348
metabooks_23131,My Picture Bible to See and Share,V. Gilbert Beers,4.7,15,English,Children's Books,Victor Books,189.0,15.71,1982.0,0882078186
metabooks_535137,The Lost One (Daughters of the Moon 6),Lynne Ewing,4.9,67,English,"Teen, Young Adult, Literature, Fiction",Volo,274.0,12.0,,0786807075
metabooks_81121,"L'étranger (Collection Folio, no. 2) (French Edition)",Albert Camus,4.5,4710,French,"Literature, Fiction, Genre Fiction",Gallimard,185.0,16.95,,2070360024
metabooks_515840,Book of Ki: Co-Ordinating Mind and Body in Daily Life,K-Oichi Tohei,4.8,45,English,"Politics, Social Sciences, Philosophy",Japan Pubns,,10.27,,0870403796
metabooks_90544,"Hark! : A Novel of the 87th Precinct (Mcbain, ed)",Ed McBain,4.3,546,,"Mystery, Thriller, Suspense, Mystery",Simon And Schuster,304.0,11.95,,0743250354
metabooks_348601,Elbow Room,James Alan McPherson,4.3,83,English,"Literature, Fiction, Genre Fiction",Fawcett,288.0,8.99,1986.0,0449213579
metabooks_98271,The Smell of Apples,Mark Behr,3.6,38,English,"Literature, Fiction, Contemporary",St Martins Pr,200.0,5.97,,0312136048
metabooks_168679,In this Mountain,Jan Karon,4.7,2367,English,"Christian Books, Bibles, Literature, Fiction",Penguin,382.0,17.0,2003.0,0142002585
metabooks_302611,Clan of the Goddess: Celtic Widom and Ritual for Women,C. C. Brondwin,4.2,28,English,"Religion, Spirituality, New Age",Weiser,256.0,18.95,2002.0,1564146049
metabooks_279964,Jane Austen Fashion : Fashion and Needlework in the Works of Jane Austen,Penelope Byrde,4.6,18,English,"Arts, Photography, Decorative Arts, Design",Excellent Press,128.0,11.42,,1900318121
metabooks_378277,"Autumn Daffodils - Joanna's Story: A truly heartwarming, thought provoking story of love in later life",Peter Turnham,4.4,1047,English,"Literature, Fiction, Women's Fiction",P&C Turnham,298.0,9.86,2019.0,1916097936
metabooks_304099,The Curious Case of Benjamin Button,F. Scott Fitzgerald,4.2,3009,English,"Literature, Fiction, Short Stories, Anthologies",Scribner,56.0,8.58,,1416556052
metabooks_64002,Criminal Intent,Sheldon Siegel,4.4,7656,English,"Mystery, Thriller, Suspense, Thrillers",Putnam Adult,416.0,16.29,,0399149171
metabooks_418854,The Voyages of Doctor Dolittle (Doctor Dolittle Series),Hugh Lofting,4.5,963,English,"Children's Books, Animals",Yearling,336.0,8.99,1988.0,0440400023
metabooks_15270,Colorado Gold (Treasure Quest Series #1),Marian Wells,4.6,8,English,"Literature, Fiction, United States",Bethany House Publishers,335.0,5.99,,0871239663
metabooks_104177,As the World Burns: 50 Simple Things You Can Do to Stay in Denial#A Graphic Novel,Stephanie McMillan,4.3,64,English,"Politics, Social Sciences, Government",Seven Stories Press,224.0,6.23,,1583227776
metabooks_212725,"Good Food from a Japanese Temple: a 600-year tradition of simple, elegant vegetable cookery",Soei Yoneda,4.4,13,English,"Crafts, Hobbies, Home, Home Improvement, Design",Kodansha Usa Inc,244.0,69.73,,0870115278
metabooks_434018,A Good Night for Ghosts (Magic Tree House (R) Merlin Mission),Mary Pope Osborne,4.7,412,English,"Children's Books, Literature, Fiction",Random House Books For Young Readers,128.0,6.38,,037585648X
metabooks_56108,"Shadow Watch (Tom Clancy's Power Plays, Book 3)",Martin H. Greenberg,4.1,130,English,"Literature, Fiction, Action, Adventure",Berkley,368.0,6.93,1999.0,0425171884
metabooks_513609,The Manticore (Deptford Trilogy),Robertson Davies,4.5,219,English,"Humor, Entertainment",Penguin Classics,304.0,16.0,,014303913X
metabooks_30724,Cassandra's Sister,Veronica Bennett,4.8,4,English,"Reference, Writing, Research, Publishing Guides",Candlewick,240.0,15.99,,0763634646
metabooks_149483,Balance Of Power,Richard North Patterson,4.4,327,English,"Mystery, Thriller, Suspense, Thrillers",Ballantine Books,611.0,3.84,,0345450175
metabooks_329404,Highland Lord,Colleen Faulkner,4.0,3,English,,Kensington,350.0,6.95,2002.0,0821771736
metabooks_470087,Neuro: Life on the Frontlines of Brain Surgery and Neurological Medicine,David Noonan,4.2,3,English,"Health, Fitness, Dieting",Ivy Books : Ballantine Books,226.0,6.88,1990.0,0804105987
metabooks_318946,Of Two Minds (Point Fantasy),Carol Matas,4.6,41,English,,Scholastic Paperbacks,200.0,,1998.0,0590394681
metabooks_82721,"Official Advanced Dungeons and Dragons, Unearthed Arcana",Gary Gygax,4.5,164,English,"Literature, Fiction, Literary",Tsr,,199.95,,0880380845
metabooks_403911,Point Man,Kevin Dockery,4.4,959,English,"History, Americas",Avon,352.0,8.94,,038071986X
metabooks_75175,Criminal Justice,Barbara Parker,4.1,35,English,"Literature, Fiction, Action, Adventure",Signet,448.0,10.3,1998.0,0451184742
metabooks_513089,Still Woman Enough: A Memoir,Loretta Lynn,4.8,375,English,"Arts, Photography, Music",Hyperion,330.0,39.99,,078688987X
metabooks_459923,Read Japanese Today,Len Walsh,4.4,31,French,"Reference, Foreign Language Study",C. E. Tuttle Co.,,,,0804804966
metabooks_390774,Order of Battle: Hitlers Werewolves,Ib Melchior,3.8,13,English,"Mystery, Thriller, Suspense, Thrillers",Presidio Pr,314.0,14.61,,0891414304
metabooks_111685,A Life Less Ordinary,John Hodge,4.1,9,English,"Humor, Entertainment, Movies",Faber & Faber,139.0,9.12,1997.0,0571192815
metabooks_338864,Surveying Practice,Jerry A. Nathanson,3.9,5,English,"Engineering, Transportation",Glencoe/Mcgraw-Hill Post Secondary,598.0,3.95,,0070349037
metabooks_401788,Her Kind of Want (Iowa Short Fiction Award),Jennifer S. Davis,4.5,5,English,"Literature, Fiction, Short Stories, Anthologies",University Of Iowa Press,152.0,20.0,2002.0,0877458189
metabooks_4686,A Discourse on Inequality (Penguin Classics),Jean-Jacques Rousseau,4.5,263,English,"Politics, Social Sciences, Government",Penguin Classics,192.0,9.39,,0140444394
metabooks_415204,A Certain Justice (Adam Dalgliesh Mystery Series #10),P. D. James,4.4,3589,English,"Mystery, Thriller, Suspense, Mystery",Random House Audio,,22.95,1997.0,0679460853
metabooks_133392,Heroes of WW II: True Stories of Medal of Honor Winners,Edward F. Murphy,4.6,19,English,"History, Americas",Ballantine Books,416.0,35.95,1991.0,0345375459
