id,title,author,publish_year,publisher,isbn_clean
amazon_198326,"Human Geography : Culture, Society, and Space",H. J. De  Blij,2002,Wiley Text Books,0471441074
amazon_48137,Liar's Moon: A Long Story,Philip Kimball,2000,Plume Books,0452281830
amazon_141166,Midnight Mistress (Meet Me at Midnight),Ruth Owen,2000,Fanfare,0553577468
amazon_251243,Heaven : It's Not The End Of The World,David Lawrence,2003,Send the Light Inc,0862019508
amazon_236787,"Daddy By Choice (Maternity Row) (Intimate Moments, No 998)",Paula Detmer Riggs,2000,Silhouette,0373270682
amazon_156813,Officially Osbourne,The Osbourne Family,2002,Simon &amp; Schuster (Trade Division),0743239687
amazon_202584,"Alligator Alley (Harlequin American Romance, No 512)",Jenna Mcknight,1993,Harlequin,0373165129
amazon_259296,Just Thinking,Juliann Lynch,1993,Vantage Pr,0533103509
amazon_202558,Communicate With Confidence!: How to Say It Right the First Time and Everytime,Dianna Booher,1994,McGraw-Hill Trade,0070064555
amazon_256673,Unlived Affections,George Shannon,1995,Alyson Publications,1555832997
amazon_65613,Adventures in Prayer,Catherine Marshall,1990,Ballantine Books,0345347552
amazon_196100,Education in a Free Society: An American History (8th Edition),S. Alexander Rippa,1996,Pearson Education,0801316367
amazon_167087,Interview With History,Oriana Fallaci,1977,Houghton Mifflin Company,0395252237
amazon_115720,Between Thought and Expression: Selected Lyrics of Lou Reed,Lou Reed,1991,Hyperion Books,1562829939
amazon_125875,American Idle,Alesia Holliday,2004,Dorchester Publishing Company,0843953705
amazon_55845,Way Out West Lives a Coyote Named Frank,Jillian Lund,1992,Dutton Books,0525449825
amazon_204761,The Poisoned Chalice : A Crowner John Mystery (Crowner John Mystery),Bernard Knight,2005,Simon &amp; Schuster UK,0743492064
amazon_23495,"A Flag Full of Stars (Star Trek, Book 54)",Brad Ferguson,1991,Star Trek,0671739182
amazon_131860,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut,1999,Delta,0385334265
amazon_8464,As We Are Now,May Sarton,1983,W. W. Norton &amp; Company,0393300498
amazon_89476,The Radiant Way,Margaret Drabble,1987,Random House Inc,0394561430
amazon_153022,GOAT DANCE,Douglas Clegg,1989,Pocket,0671664255
amazon_7336,No Man in the House,Cecil Foster,1992,Ballantine Books,0345380673
amazon_199300,Son of Holmes,John Lescroart,2003,New American Library,0451208757
amazon_50081,Summer People,Marge Piercy,1990,Fawcett Books,0449218422
amazon_159898,Visualization (Teach Yourself),Pauline Wills,1997,McGraw-Hill/Contemporary,0844231207
amazon_216212,Shall We Dance?,Judith A. Lansdowne,2002,Zebra Books,0821770187
amazon_192699,"Ugly Duckling, The",Hans Christian Andersen,1998,Golden Books,0307302644
amazon_92785,Getting Organized,Stephanie Winston,1989,Warner Books> C/o Little Br,0446391190
amazon_64065,"Byrne's Wonderful World of Pool and Billiards: A Cornucopia of Instruction, Strategy, Anecdote, and Colorful Characters",Robert Byrne,1996,Harvest Books,0156002221
amazon_113476,MISSING (FEAR STREET ) : MISSING,R.L. Stine,1990,Simon Pulse,0671694103
amazon_67347,"Time To Keep (Silhouette Special Edition, No 384)",Courtiss Ann Matlock,1987,Silhouette,0373093845
amazon_168616,Inner City Miracle,Greg Mathis,2002,One World,0345446429
amazon_268514,Guideposts Best Loved Stories: A Treasury of Guidance &amp; Hope,Not Applicable (Na ),1997,Broadman &amp; Holman Pub,0805401466
amazon_100815,Guilty by Reason of Insanity: A Psychiatrist Explores the Minds of Killers,Dorothy Otnow Lewis,1999,Ivy Books,0804118876
amazon_234219,Tales of Old Earth,Michael Swanwick,2001,North Atlantic Books,1583940561
amazon_103262,The Breathtaker (Today Show Book Club #19),Alice Blanchard,2003,Warner Books,0446531391
amazon_147338,Son of the Shadows (The Sevenwaters Trilogy),Juliet Marillier,2002,Tor Books,0312875290
amazon_39947,The Women's Decameron,Julia Voznesenskaya,1986,Quartet Books,0704325551
amazon_92621,Fishing,Diana Engel,1993,Simon &amp; Schuster,0027334635
amazon_87291,Listen to a Shape (Marcia Brown Concept Library),Marcia Brown,1979,Scholastic Library Pub,0531029301
amazon_109529,Five-Finger Discount: A Crooked Family History,Helene Stapinski,2002,Random House Trade,0375758704
amazon_173852,The wayward gate: Science and the supernatural,Philip Elliot Slater,1977,Beacon Press,0807029564
amazon_262632,Topol by Topol,Topol,1981,Weidenfeld and Nicolson,0297779192
amazon_57924,Girls with Grandmother Faces : Celebration of Life,Frances Weaver,1996,Hyperion Press,078686169X
amazon_171760,Gobs and Gobs of Free Stuff,Matthew Lesko,1996,Information USA,1878346334
amazon_260225,"Sharing The Darkness (Silhouette Shadows, No 27034)",Marilyn Tracy,1994,Silhouette,0373270348
amazon_8819,The HIDDEN EVIL FEAR STREET SAGAS 5,R.L. Stine,1997,Simon Pulse,0671002929
amazon_8961,"Warrior's Song (Coulter, Catherine. Medieval Song Quartet, 4.)",Catherine Coulter,2004,Signet Book,0451198948
amazon_224606,Wise Concoctions: Natural Elixirs and Tonics for Health and Energy,Bonnie Trust Dahan,1999,Chronicle Books Llc,081181744X
amazon_182291,The Unwilling Umpire : A to Z Mysteries (A to Z Mysteries),Ron Roy,2004,Random House Books for Young Readers,0375813705
amazon_112450,Language and Woman's Place,Robin T. Lakoff,1989,Perennial,0061320935
amazon_133331,Easy Science Experiments,Diane Molleson,1993,Scholastic,0590453041
amazon_247437,Tosca's Christmas (Picture Puffins),Matthew Strugis,1992,Puffin Books,0140548408
amazon_48875,If This World Were Mine: A Novel,E. Lynn Harris,1998,Anchor Books/Doubleday,0385486561
amazon_57794,"A London Family, 1870-1900: A Trilogy (Oxford Letters &amp; Memoirs)",M.V. Hughes,1991,Oxford Univ Pr,0192828967
amazon_254783,Jan Saunders' Wardrobe Quick-Fixes (Star Wear          S),Jan Saunders,1995,Krause Pubns Inc,0801983916
amazon_17654,Japanese Fairy Tales (Dover Children's Thrift Classics),Philip Smith,1992,Dover Publications,0486273008
amazon_176264,Iron Glove,Ronald Tierney,1996,Worldwide Library,0373262213
amazon_44474,The Halloween Secret,Dandi Daley Mackall,1995,Landoll,1569873275
amazon_88561,The Collected Dialogues of Plato,Plato,1961,Princeton University Press,0691097186
amazon_264606,Thundercake,Patricia Polacco,1990,Philomel Books,0399222316
amazon_47399,Watchmen on the Walls: An Eyewitness Account of Israel's Fight for Independence from the Journal of Hannah Hurnard,Hannah Hurnard,1998,Broadman &amp; Holman Publishers,0805413995
amazon_74147,The Island on Bird Street,Uri Orlev,1992,Houghton Mifflin/Walter Lorraine Books,0395616239
amazon_243294,The Goats,Brock Cole,1990,"Farrar, Straus and Giroux (BYR)",0374425752
amazon_235177,Second to None : Superstars on the Rise,Nancy Krulik,2000,Simon Spotlight Entertainment,0671785338
amazon_151267,MTV'S BEAVIS &amp; BUTT-HEAD'S ENSUCKLOPEDIA,Mike Judge,1994,MTV,0671521497
amazon_256701,From the Grave: A Roadside Guide to Colorado's Pioneer Cemeteries,Linda Wommack,1998,Caxton Press,0870043862
amazon_90662,"A Series of Unfortunate Events #8: Hostile Hospital CD (A Series of Unfortunate Events, Book 8)",Lemony Snicket,2003,HarperChildrensAudio,006056623X
amazon_225974,Things Not Seen (Angel of Mercy Series),Al Lacy,1999,Multnomah,1576734137
amazon_1082,This Boy's Life: A Memoir,Tobias Wolff,1989,Perennial,0060972777
amazon_93961,Christopher Robin Leads an Expedition (A Winnie the Pooh Storybook),A.A. Milne,1993,Dutton Books,0525451420
amazon_96943,Raptor,Gary Jennings,1993,Bantam Books,0553562827
amazon_76633,The Empire Strikes Back: A Storybook (Star Wars Series),J. J. Gardner,1997,Scholastic,0590066560
amazon_33009,Heat,Francine Pascal,2000,Simon Pulse,0671039482
amazon_268045,Skin Tight,Carl Hiaasen,1989,Putnam Pub Group,0399134891
amazon_218709,"No, David!",David Shannon,1998,Scholastic,0590930028
amazon_40995,The Liar's Club: A Memoir,Mary Karr,1995,Penguin USA,0670850535
amazon_149664,"Breaking The Rules (Temptation, 797)",Jamie Denton,2000,Harlequin,0373258976
amazon_324,Babyhood,Paul Reiser,1998,Avon,0380728729
amazon_180812,Dr. Doolittle,Ellen Miles,2004,Scholastic Paperbacks,0439574250
amazon_195538,A Queda Dum Anjo,Camilo Branco,1998,Editora Ulisseia,9725681436
amazon_138105,Help! I'm Trapped in My Camp Counselor's Body,Todd Strasser,1998,Apple,0590032720
amazon_65077,Book of All Flesh,James Lowder,2001,Excelsior Games,1891153870
amazon_194945,What's Under the Ocean (Now I Know),Janet Craig,1996,Troll Communications,0893756539
amazon_219313,Butch and Sundance : The Early Days,D. R. Bensen,1979,Dell Publishing,0440108659
amazon_137212,Battlestar Galactica: Armageddon,Richard Hatch,1997,Byron Preiss,0671011693
amazon_60028,Wolf Rider,Avi,1993,Simon Pulse,0020415133
amazon_215048,Camping Out (Farmyard Tales Readers),Heather Amery,1995,Usborne Books,0746020465
amazon_171415,Christmas is for Kids (Harlequin),Jessica Matthews,2000,Harlequin,0373833679
amazon_195954,Kids On-Line: 150 Ways for Kids to Surf the Net for Fun and Information (An Avon Camelot Book),Marian Salzman,1995,Avon Books,0380782316
amazon_118882,The Outlaw Bride,Sandra Chastain,2000,Bantam Books,0553580477
amazon_263736,"What's what, a visual glossary of the physical world",Reginald Bragonier,1981,Hammond,0843733292
amazon_45449,Cities of the Red Night,William Burroughs,1995,Henry Holt &amp; Company,0805039554
amazon_46715,Break in,Dick Francis,1986,Putnam Pub Group,0399131213
amazon_110949,Sophies World,Jostein Gaarder,0,Phoenix Publishing Inc,1857993284
amazon_1354,Il Dio Delle Piccole Cose,Arundhati Roy,2002,Distribooks Inc,8850200005
amazon_38583,The Trikon Deception,Ben Bova,1993,Tor Books (Mm),0812507355
amazon_188665,A Preface to Philosophy,Mark B. Woodhouse,1980,Wadsworth Publishing Company,0534007384
amazon_25887,Beautiful Child,Torey L. Hayden,2002,William Morrow &amp; Company,0380813394
amazon_30346,The Screwtape Letters/Book &amp; Study Guide,C. S. Lewis,1978,Baker Pub Group,0800783360
amazon_168680,Halfway Home,Paul Monette,2003,Kensington Publishing Corporation,0758201893
amazon_100172,The Only Living Witness: The True Story of Serial Sex Killer Ted Bundy,Stephen G. Michaud,1999,Authorlink,1928704115
amazon_183657,Naked Once More,Elizabeth Peters,1989,Warner Books,0446514829
amazon_34986,"Girl With Green Eyes (Harlequin Romance, No 3105)",Betty Neels,1991,Harlequin,037303105X
amazon_65080,Keep,Paul F. Wilson,1984,Penguin Putnam~mass,0425072959
amazon_62564,Ann M. Martin/the Story of the Author of the Baby-Sitters Club,Margot R. Becker,1993,Scholastic Paperbacks (Mm),0590458779
amazon_31185,Miss Bindergarten Gets Ready for Kindergarten,Joseph Slate,2001,Puffin Books,0140562737
amazon_249506,Deep Waters,Lydia Bennett,1994,Hodder &amp; Stoughton General Division,0340600721
amazon_75574,Babbitt,Sinclair Lewis,1998,Bantam Classics,0553214861
amazon_126109,The Secret Seduction : The Brides of Holly Springs (American Romance),Cathy Gillen Thacker,2004,Harlequin,0373750269
amazon_126826,An Antic Disposition : A Medieval Mystery,Alan Gordon,2004,St. Martin's Minotaur,0312300964
amazon_231960,Dancing on the Edge,Han Nolan,1997,Harcourt Children's Books,0152016481
amazon_221535,Beyond the Veil of Stars,Robert Reed,1995,Tor Books (Mm),0812524063
amazon_137981,Omamori,Richard Mcgill,1987,Bantam Dell Pub Group,0553052047
amazon_127230,"White Gold Wielder (The Second Chronicles of Thomas Covenant, Book 3)",Stephen R. Donaldson,1993,Del Rey Books,0345348702
amazon_28171,Amphigorey,Edward Gorey,1980,Perigee Books,0399504338
amazon_20844,Scandinavian Humor and Other Myths,John Louis Anderson,1986,Nordbook,0961696702
amazon_253908,Kirigami: The Art of 3-dimensional  Paper Cutting,Laura Badalucco,2001,Sterling,0806944544
amazon_25019,Oklahoma crude,Marc Norman,1973,E. P. Dutton,0525169954
amazon_139110,The Lord of the Rings,J. R. R. Tolkien,2003,Houghton Mifflin Company,0618343997
amazon_55228,How to Find the Work You Love (Arkana S.),Laurence G. Boldt,1996,Penguin Books,0140195246
amazon_153722,The Thrones of Kronos (Exordium Series),Sherwood Smith,1996,Tor Books (Mm),0812520289
amazon_132461,"And Mother Makes Three (Harlequin Romance, 3570)",Liz Fielding,1999,Harlequin,0373035705
amazon_270064,Daughter of the Dreadfuls (Signet Regency Romance),Barbara Sherrod,1994,Signet Book,0451178688
amazon_162271,Thendara House,Marion Zimmer Bradley,1983,Daw Books,0886771196
amazon_168142,Loba (Penguin Poets),Diane Di Prima,1998,Penguin Books,0140587527
amazon_90377,To Love Fasting: The Monastic Experience,Adalbert De Vogue,1994,St. Bebe's Publications,0932506879
amazon_27337,Soothsayer,Mike Resnick,1991,Ace Books,0441772854
amazon_151680,Monkey Do!,Allan Ahlberg,1998,Candlewick Press (MA),0763604666
amazon_30662,Halfway To Heaven,Susan Wiggs,2001,Mira,1551668378
amazon_237727,"The Complete Idiot's Guide to Wine, Second Edition (2nd Edition)",Philip Seldon,2000,Alpha Books,0028636619
amazon_138566,"Say Goodbye (Sweet Valley High, No 23)",Francine Pascal,1985,Bantam Books,0553251767
amazon_100299,If the moon smiled,Chandani Lokugã©,2000,Penguin Putnam Inc,0140284729
amazon_96517,Things Change,Troy Aikman,1995,Taylor Trade Publishing,0878338888
amazon_143471,"Wit'ch Storm (The Banned and the Banished, Book 2)",James Clemens,2000,Del Rey Books,0345417089
amazon_94713,A Single Rose : Best of the Best,Barbara Delinsky,1994,Harlequin,0373832931
amazon_203846,"Ayurveda &amp; Aromatherapy, Earth Guide",Dr. Light Miller,1995,Lotus Press,0914955209
amazon_19153,"Three Complete Novels: The Andromeda Strain, The Terminal Man, and The Great Train Robbery",Michael Crichton,1993,Wings,0517084791
amazon_141477,Three Short Novels,Wendell Berry,2003,Counterpoint Press,1582432376
amazon_266082,Mr. December (Temptation #711),Heather Macallister,1998,Harlequin,0373258119
amazon_182409,Microsoft Outlook 98 for Windows for Dummies,Bill  Dyszel,1998,For Dummies,0764503936
amazon_40487,Diamond Bay,Linda Howard,1998,Mira,1551664801
amazon_260852,Littles and the Big Storm (R),John Peterson,1985,Scholastic,0590402633
amazon_138833,"Demon Diary, Book 5",Jee-Hyung Lee,2004,TokyoPop,1591824303
amazon_24027,Witch,Barbara Michaels,1996,Berkley Publishing Group,0425118312
amazon_43304,"Marked Cards (Wild Cards: A New Cycle, Book 2)",George R.R. Martin,1994,Baen,0671722123
amazon_255901,"The Universal Traveler: A Soft-Systems Guide to Creativity, Problem-Solving, &amp; the Process of Reaching Goals",Don Koberg,1991,Crisp Publications,1560520450
amazon_89928,The School Story,Andrew Clements,2002,Aladdin,0689851863
amazon_118210,The Merriam-Webster Dictionary of Synonyms and Antonyms,Merriam-Webster,1992,Merriam-Webster,0877799067
amazon_1173,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1),J. R. R. Tolkien,1992,Del Rey Books,0345375211
amazon_202794,Sudden Recall (Harlequin Intrigue Series),Jean Barrett,2004,Harlequin,0373227701
amazon_170499,"3 Days to Vitality : Cleanse Your Body, Clear Your Mind, Claim Your Spirit",Pamela Serure,1998,Perennial Currents,0060928867
amazon_77747,A Horseman Riding By,R.F. Delderfield,1967,Simon &amp; Schuster,0671318934
amazon_223713,Even more ghost stories of Alberta,Barbara Smith,2001,Lone Pine Pub,1551053233
amazon_254265,Techniques for Technical Communicators,Carol M. Barnum,1992,Longman Publishing Group,0023060956
amazon_247362,Adventures of a bystander,Peter Ferdinand Drucker,1979,Harper &amp; Row,0060111011
amazon_32371,Sophie's Choice,William Styron,1992,Vintage Books USA,0679736379
amazon_149858,Dressed to Die: A Lindsay Chamberlain Novel,Beverly Connor,2001,Cumberland House Publishing,1581822464
amazon_210255,The Adultery Department,Paul Bryers,1993,Bloomsbury Publishing PLC,0747513368
amazon_92461,Black Ribbon: A Dog Lover's Mystery (Dog Lover's Mysteries),Susan Conant,1997,Crimeline,0553298755
amazon_158475,"The Everlasting Stream: A True Story of Rabbits, Guns, Friends, and Family",Walt Harrington,2002,Atlantic Monthly Press,087113862X
amazon_187323,Girls Under Pressure (Girls trilogy),Jacqueline Wilson,2002,Delacorte Press,0385729758
amazon_117222,Jonathon Livingston Le Goeland,Richard Bach,2001,J'ai lu,2290315591
amazon_197202,The Bronski House: A Return to the Borderlands,Philip Marsden,1997,Harpercollins,000638692X
amazon_46921,"Kingdom's Swords (Starfist, 7)",David Sherman,2002,Del Rey Books,0345443713
amazon_244329,Venetia,Georgette Heyer,1992,Harper Mass Market Paperbacks (Mm),0061002593
amazon_98663,Electric - Best Lesbian Erotic Fiction,Nicole Foster,1999,Alyson Publications,1555835007
amazon_26664,A journey to the center of the earth (World's best reading),Jules Verne,1992,Reader's Digest Association,089577402X
amazon_36133,R DOCUMENT,Irving Wallace,1976,Simon &amp; Schuster,0671222295
amazon_246227,Trailer Travel: A Visual History of Mobile America,Phil Noyes,2002,Gibbs Smith Publishers,1586851578
amazon_149083,"Light My Fire (Loveswept , No 857)",Donna Kauffman,1997,Bantam,0553445774
amazon_108649,Circus,Alistair Maclean,1981,Ballantine Books,0449228754
amazon_239104,It's Only a Flat Tire in the Rain: Navigating Life's Bumpy Roads With Faith and Grace,Max Davis,2002,Berkley Publishing Group,0399527400
amazon_75802,Cashelmara,Susan Howatch,1992,Fawcett Books,0449206238
amazon_4599,Again The Magic,Lisa Kleypas,2004,Avon,0380811081
amazon_141048,Blue Rose,Peter Straub,0,Penguin Putnam~mass,0146001079
amazon_248228,Arnold for President (Hey Arnold),Craig Bartlett,2000,Simon Spotlight,068983361X
amazon_179633,The Head of God (-),Keith Laidler,1998,Weidenfeld &amp; Nicolson,0297841297
amazon_41379,The Father's Day Murder (Christine Bennett Mysteries),Lee Harris,1999,Fawcett Books,0449004414
