label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,uber_eats_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df2,0.32968282637222635,low,addr_zip_or_citystate,300.8,0.125,0.0,kaggle380k-147373,uber_eats-37369,,,kaggle_380k,uber_eats,Chiangmai Thai Kitchen Tyler,Nekter Juice Bar (8934 S Broadway Ave),chiangmai thai kitchen tyler,nekter juice bar 8934 s broadway ave,,,,,,,Tyler,Tyler,TX,TX,75703,75703,32.249389,32.2503923,-95.306373,-95.3034026,['Thai restaurant'],['Healthy' 'Juice and Smoothies'],,,,
,df1_vs_df2,0.4843165665460209,low,geo,52.4,0.2631578947368421,0.0,kaggle380k-064872,uber_eats-26784,,,kaggle_380k,uber_eats,Passage to India,Heckman's Delicatessen,passage to india,heckman s delicatessen,,,Cordell Ave,Cordell Ave,4931,4922,Bethesda,Bethesda,MD,MD,20814,20814,38.988556,38.98865,-77.0991037,-77.09851,"['Indian restaurant' 'Catering food and drink supplier'
 'Fine dining restaurant' 'Gluten-free restaurant' 'Vegan restaurant']",['Deli' 'Breakfast and Brunch' 'Sandwich' 'Salads' 'Healthy'],,,,
,df1_vs_df2,0.4991527911375555,low,addr_zip_or_citystate,115.8,0.36363636363636365,0.0,kaggle380k-130768,uber_eats-50497,,,kaggle_380k,uber_eats,The Melting Pot,Kona Grill (El Paso),the melting pot,kona grill el paso,,,,,,,El Paso,El Paso,TX,TX,79925,79925,31.7704739,31.7699599,-106.3735607,-106.3724959,['Fondue restaurant'],['New American' 'Family Friendly'],,,,
,df1_vs_df2,0.4415495365428652,low,geo,62.8,0.16666666666666666,0.0,kaggle380k-151333,uber_eats-05497,,,kaggle_380k,uber_eats,Gyro King,Subway (329 Water St Ste 300),gyro king,subway 329 water st ste 300,,,Water St,Water St,320,329,Eau Claire,Eau Claire,WI,WI,54703,54703,44.8023544,44.8018845,-91.5066347,-91.5070761,['Restaurant' 'Gyro restaurant'],['Fast Food' 'Sandwich' 'American'],,,,
,df1_vs_df2,0.46662462629031204,low,geo,62.0,0.22857142857142856,0.0,kaggle380k-141155,uber_eats-23329,,,kaggle_380k,uber_eats,Cork and Table,Spencer Devon Brewing,cork and table,spencer devon brewing,,,Caroline St,George St,909,106,Fredericksburg,Fredericksburg,VA,VA,22401,22401,38.303069,38.3027063,-77.4590566,-77.4585168,['American restaurant' 'Restaurant' 'Wine bar' 'Wine store'],['Bar Food'],,,,
,df1_vs_df2,0.5556888882534523,low,geo,87.0,0.47619047619047616,0.0,kaggle380k-064876,uber_eats-26895,,,kaggle_380k,uber_eats,Gringos & Mariachis,MISS MACY’S FRIED CHICKEN,gringos mariachis,miss macy s fried chicken,,,Cordell Ave,Del Ray Avenue,4928,4924,Bethesda,Bethesda,MD,MD,20814,20814,38.9885417,38.98908,-77.0987,-77.09943,"['Mexican restaurant' 'Bar' 'Brunch restaurant' 'Cocktail bar'
 'Restaurant' 'Taco restaurant']",['American' 'Sandwich' 'Chicken'],,,,
,df1_vs_df2,0.45748613148781436,low,geo,96.3,0.24,0.0,kaggle380k-292636,uber_eats-29465,,,kaggle_380k,uber_eats,Pho Thai Express,Alla Vita,pho thai express,alla vita,,,Main St,State St,54,27,Montpelier,Montpelier,VT,VT,05602,5602,44.259577,44.26044,-72.576161,-72.57626,['Thai restaurant' 'Restaurant' 'Vietnamese restaurant'],['Salads' 'American' 'Vegetarian'],,,,
,df1_vs_df2,0.4546797863366234,low,geo,50.8,0.1875,0.0,kaggle380k-270276,uber_eats-13117,,,kaggle_380k,uber_eats,Kau Kau Restaurant,goPoké (Seattle),kau kau restaurant,gopoke seattle,,,S King St,S KING ST,656,625,Seattle,Seattle,WA,WA,98104,98104,47.598458,47.5982256,-122.3246879,-122.3252712,"['Cantonese restaurant' 'Barbecue restaurant' 'Restaurant'
 'Seafood restaurant']",['Desserts' 'Kids Friendly' 'Japanese sweets'],,,,
,df1_vs_df2,0.31372600846527043,low,addr_zip_or_citystate,420.8,0.20512820512820512,0.0,kaggle380k-356551,uber_eats-57124,,,kaggle_380k,uber_eats,Palenque Grill,Churromania®️ La Plaza Mall,palenque grill,churromania la plaza mall,,,,,,,McAllen,McAllen,TX,TX,78503,78503,26.1879361,26.18443,-98.2356175,-98.23403,"['Mexican restaurant' 'Family restaurant' 'Seafood restaurant'
 'Steak house' 'Taco restaurant']",['Fast Food' 'Desserts'],,,,
,df1_vs_df2,0.40377583981623427,low,geo,75.7,0.0851063829787234,0.0,kaggle380k-197442,uber_eats-06719,,,kaggle_380k,uber_eats,Chick-fil-A,Twisted Tenders (1310 N. Eisenhower Dr.),chick fil a,twisted tenders 1310 n eisenhower dr,,,N Eisenhower Dr,N. Eisenhower Dr.,1300,1310,Beckley,Beckley,WV,WV,25801,25801,37.8016999,37.80237,-81.1800301,-81.18018,"['Fast food restaurant' 'Breakfast restaurant' 'Caterer'
 'Chicken restaurant' 'Delivery service' 'Family restaurant']",['Chicken' 'Wings' 'Sandwiches' 'Comfort Food' 'Family Meals'],,,,
,df1_vs_df2,0.4940945742195703,low,geo,62.1,0.2972972972972973,0.0,kaggle380k-079825,uber_eats-40369,,,kaggle_380k,uber_eats,Mai Thai Restaurant,Fleming’s Prime Steakhouse &amp; Wine Bar (Austin Downtown),mai thai restaurant,fleming s prime steakhouse amp wine bar austin downtown,,,San Jacinto Blvd,E. 2nd Street,207,320,Austin,Austin,TX,TX,78701,78701,30.2642226,30.2637431,-97.7414416,-97.7411109,['Thai restaurant' 'Asian restaurant' 'Southeast Asian restaurant'],"['Steak' 'Salads' 'Family Meals' 'Burgers' 'Healthy' 'American'
 'Sandwiches' 'Seafood' 'Alcohol']",,,,
,df1_vs_df2,0.4007576986865555,low,addr_zip_or_citystate,164.8,0.16666666666666666,0.0,kaggle380k-320324,uber_eats-34086,,,kaggle_380k,uber_eats,Haystack Burgers and Barley,Cinnaholic (Richardson),haystack burgers and barley,cinnaholic richardson,,,,,,,Richardson,Richardson,TX,TX,75080,75080,32.949101,32.9498658,-96.7383146,-96.7368021,['Hamburger restaurant' 'Restaurant'],['Desserts' 'Vegan'],,,,
,df1_vs_df2,0.4675559946817562,low,geo,53.3,0.2222222222222222,0.0,kaggle380k-214193,uber_eats-54592,,,kaggle_380k,uber_eats,Houston This Is It Soul Food,Meek's Vegan Pizza (2616 Blodgett St),houston this is it soul food,meek s vegan pizza 2616 blodgett st,,,Blodgett St,Blodgett St,2712,2616,Houston,Houston,TX,TX,77004,77004,29.7230442,29.72294,-95.3696909,-95.37023,['Soul food restaurant' 'American restaurant' 'Southern restaurant (US)'],['Pizza'],,,,
,df1_vs_df2,0.4651793269358232,low,geo,59.3,0.2222222222222222,0.0,kaggle380k-141780,uber_eats-09716,,,kaggle_380k,uber_eats,Hops n Drops,Tokyo Sushi &amp; Teriyaki,hops n drops,tokyo sushi amp teriyaki,,,W Hildebrand Blvd,Plaza Way,4898,3617,Kennewick,Kennewick,WA,WA,99338,99338,46.1784934,46.1781837,-119.1866989,-119.1873255,['Hamburger restaurant' 'Bar & grill'],['Japanese: Sushi'],,,,
,df1_vs_df2,0.48184089471968106,low,geo,56.3,0.2608695652173913,0.0,kaggle380k-079834,uber_eats-40812,,,kaggle_380k,uber_eats,Fareground Austin,Henbit,fareground austin,henbit,,,Congress Ave.,W 3rd St,111,607,Austin,Austin,TX,TX,78701,78701,30.2635186,30.2635065,-97.74358,-97.7441657,['Food court' 'Bar' 'Restaurant'],['New American' 'Fast Food' 'Breakfast and Brunch' 'Exclusive to Eats'],,,,
,df1_vs_df2,0.48453166815091386,low,geo,86.5,0.2978723404255319,0.0,kaggle380k-066606,uber_eats-21787,,,kaggle_380k,uber_eats,Mykonos Grill,Banana Leaves Asian Cafe (Rockville),mykonos grill,banana leaves asian cafe rockville,,,Congressional Ln,Congressional Ln,121,160,Rockville,Rockville,MD,MD,20852,20852,39.0633458,39.0625749,-77.1280141,-77.1278762,"['Greek restaurant' 'Bar' 'European restaurant' 'Mediterranean restaurant'
 'Restaurant']",['Asian Fusion'],,,,
,df1_vs_df2,0.48286811411330544,low,geo,53.7,0.2608695652173913,0.0,kaggle380k-079731,uber_eats-20082,,,kaggle_380k,uber_eats,Hen Quarter,The Light Horse (Old Town Alexandria),hen quarter,the light horse old town alexandria,,,King St,King St,801,715,Alexandria,Alexandria,VA,VA,22314,22314,38.8054597,38.8052769,-77.0481935,-77.0476199,['Restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.43444915298914544,low,geo,53.4,0.13953488372093023,0.0,kaggle380k-300024,uber_eats-54137,,,kaggle_380k,uber_eats,Thai Monkey Irving,Nanglo Restaurant and Bar,thai monkey irving,nanglo restaurant and bar,,,N Belt Line Rd,North Belt Line Road,4070,4070,Irving,Irving,TX,TX,75038,75038,32.8642515,32.86384,-96.990535,-96.99083,['Thai restaurant'],['Indian' 'Asian' 'Biryani'],,,,
,df1_vs_df2,0.466610153425564,low,geo,83.5,0.25,0.0,kaggle380k-131046,uber_eats-37532,,,kaggle_380k,uber_eats,Mash'D,Taco Paseo,mash d,taco paseo,,,Crockett St,Crockett Street,2948,3000,Fort Worth,Fort Worth,TX,TX,76107,76107,32.7503514,32.7503,-97.3595195,-97.36041,['American restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.4705704555379881,low,geo,84.4,0.2608695652173913,0.0,kaggle380k-131582,uber_eats-33922,,,kaggle_380k,uber_eats,Outback Steakhouse,MrBeast Burger (4970 North President George Bush Hwy),outback steakhouse,mrbeast burger 4970 north president george bush hwy,,,North George Bush Highway,North President George Bush Highway,4902,4970,Garland,Garland,TX,TX,75040,75044,32.9617329,32.96209,-96.6346512,-96.63545,"['Steak house' 'American restaurant' 'Australian restaurant' 'Bar'
 'Bar & grill' 'Gluten-free restaurant' 'Takeout restaurant' 'Restaurant']",['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.39017905314621104,low,geo,100.0,0.07547169811320754,0.0,kaggle380k-281325,uber_eats-25394,,,kaggle_380k,uber_eats,Hopewell Quick Lunch,Saucy's BarBQ (207 E City Point Rd),hopewell quick lunch,saucy s barbq 207 e city point rd,,,Hopewell St,E City Point Rd,113,207,Hopewell,Hopewell,VA,VA,23860,23860,37.3042801,37.3037082,-77.2835414,-77.2844143,['American restaurant' 'Breakfast restaurant'],['BBQ' 'American' 'Burgers'],,,,
,df1_vs_df2,0.5542667867587626,low,geo,54.3,0.44,0.0,kaggle380k-127875,uber_eats-38272,,,kaggle_380k,uber_eats,The Porch Arlington,The Original Chop House Burgers,the porch arlington,the original chop house burgers,,,Little Rd,Little Rd,2504,2502,Arlington,Arlington,TX,TX,76016,76016,32.7037278,32.704216,-97.1795227,-97.179547,['Restaurant' 'Breakfast restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.4966595715635415,low,geo,51.0,0.2926829268292683,0.0,kaggle380k-138988,uber_eats-19545,,,kaggle_380k,uber_eats,Asian Bistro,Five Guys VA-0662 725 King St,asian bistro,five guys va 0662 725 king st,,,King St,King Street,809,725,Alexandria,Alexandria,VA,VA,22314,22314,38.8054982,38.8054599,-77.0484659,-77.047879,"['Asian fusion restaurant' 'Asian restaurant' 'Chinese restaurant'
 'Chinese takeaway' 'Sushi restaurant' 'Thai restaurant']",['American' 'Burgers' 'Group Friendly'],,,,
,df1_vs_df2,0.47762211358853823,low,geo,55.9,0.25,0.0,kaggle380k-214193,uber_eats-55020,,,kaggle_380k,uber_eats,Houston This Is It Soul Food,The Breakfast Champs,houston this is it soul food,the breakfast champs,,,Blodgett St,Blodgett Street,2712,2616,Houston,Houston,TX,TX,77004,77004,29.7230442,29.72295,-95.3696909,-95.37026,['Soul food restaurant' 'American restaurant' 'Southern restaurant (US)'],['Breakfast and Brunch' 'Diner' 'American'],,,,
,df1_vs_df2,0.43398508009212494,low,geo,65.0,0.15,0.0,kaggle380k-334749,uber_eats-24431,,,kaggle_380k,uber_eats,Buffalo Wild Wings,Crab Du Jour (Lynchburg),buffalo wild wings,crab du jour lynchburg,,,Wards Rd,Wards Rd,3812,3810,Lynchburg,Lynchburg,VA,VA,24502,24502,37.3559952,37.355686,-79.1844396,-79.183815,"['Chicken wings restaurant' 'American restaurant' 'Bar & grill'
 'Takeout restaurant' 'Restaurant' 'Sports bar']",['Cajun' 'Seafood' 'Salads' 'Family Meals'],,,,
,df1_vs_df2,0.5809498216594877,low,geo,93.1,0.5454545454545454,0.0,kaggle380k-166731,uber_eats-11416,,,kaggle_380k,uber_eats,Srisiamchai Thai Restaurant,Asian Thai Bistro,srisiamchai thai restaurant,asian thai bistro,,,N Main Ave,N Main Ave,229,120,Gresham,Gresham,,OR,,97030,45.49945,45.498665,-122.4310987,-122.430684,['nan'],['Thai' 'Noodles' 'Salads' 'Healthy'],,,,
,df1_vs_df2,0.4622607715611691,low,geo,77.7,0.23333333333333334,0.0,kaggle380k-233654,uber_eats-14218,,,kaggle_380k,uber_eats,Palm Court Grill Restaurant,Slightly Charred Wood Fired Pizza,palm court grill restaurant,slightly charred wood fired pizza,,,S Post St,West Sprague Avenue,10,816,Spokane,Spokane,WA,WA,99201,99201,47.6567114,47.65741,-117.4243562,-117.42436,"['Bar & grill' 'Brunch restaurant' 'Restaurant' 'Seafood restaurant'
 'Steak house']",['Pizza' 'Italian' 'Salads'],,,,
,df1_vs_df2,0.4727103685503289,low,geo,68.2,0.25,0.0,kaggle380k-156314,uber_eats-02944,,,kaggle_380k,uber_eats,Dumpling House,Saucy Rice,dumpling house,saucy rice,,,Zeier Rd,Zeier Rd,2161,2161,Madison,Madison,WI,WI,53704,53704,43.1282969,43.12788,-89.3012768,-89.30066,['Asian restaurant' 'Dumpling restaurant'],['Asian' 'Taiwanese' 'Noodles'],,,,
,df1_vs_df2,0.4640403296161616,low,geo,89.9,0.25,0.0,kaggle380k-129673,uber_eats-60611,,,kaggle_380k,uber_eats,Maggie's Family Restaurant,Middle Eastern Market &amp; Deli,maggie s family restaurant,middle eastern market amp deli,,,Everhart Rd,Everhart Road,5334,5405,Corpus Christi,Corpus Christi,TX,TX,78411,78411,27.7102588,27.71001,-97.3865811,-97.38745,['Restaurant' 'Caterer' 'Meal delivery' 'Pizza restaurant'],['Arabian' 'Middle Eastern' 'Sandwiches'],,,,
,df1_vs_df2,0.49035420053111567,low,addr_zip_or_citystate,142.5,0.3684210526315789,0.0,kaggle380k-281044,uber_eats-52628,,,kaggle_380k,uber_eats,Moxies Houston Restaurant,Taste Sichuan,moxies houston restaurant,taste sichuan,,,,,,,Houston,Houston,TX,TX,77056,77056,29.742743,29.7414612,-95.4626278,-95.462641,['Restaurant'],['Chinese' 'Asian' 'Chicken'],,,,
,df1_vs_df2,0.48308420673725455,low,geo,106.6,0.3142857142857143,0.0,kaggle380k-154389,uber_eats-01200,,,kaggle_380k,uber_eats,Papa Murphy's | Take 'N' Bake Pizza,Albertsons Express (3355 E Pershing Blvd),papa murphy s take n bake pizza,albertsons express 3355 e pershing blvd,,,E Pershing Blvd,E Pershing Blvd,3201,3355,Cheyenne,Cheyenne,WY,WY,82001,82001,41.1453723,41.14452,-104.7700822,-104.7695,"['Pizza restaurant' 'Family restaurant' 'Italian restaurant'
 'Takeout restaurant' 'Vegetarian restaurant']",['Grocery' 'Convenience' 'Everyday Essentials'],,,,
,df1_vs_df2,0.4822434303188223,low,geo,64.7,0.2702702702702703,0.0,kaggle380k-304581,uber_eats-54134,,,kaggle_380k,uber_eats,Saltgrass Steak House,Our Glass - Irving,saltgrass steak house,our glass irving,,,W Lyndon B Johnson Fwy,Lyndon B Johnson Fwy,560,530,Irving,Irving,TX,TX,75063,75063,32.9132993,32.9132101,-96.9552335,-96.954549,"['Steak house' 'American restaurant' 'Chicken restaurant'
 'Seafood restaurant']",['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.43353695156198757,low,geo,74.9,0.15873015873015872,0.0,kaggle380k-148233,uber_eats-37032,,,kaggle_380k,uber_eats,Buffalo Wild Wings,Bed Bath &amp; Beyond (225 Adams Drive Suite 235),buffalo wild wings,bed bath amp beyond 225 adams drive suite 235,,,Adams Dr,Adams Drive,320,225,Weatherford,Weatherford,TX,TX,76086,76086,32.7315671,32.73214,-97.7872209,-97.7868,"['Chicken wings restaurant' 'American restaurant' 'Bar & grill'
 'Takeout restaurant' 'Restaurant' 'Sports bar']",['Retail' 'Gift Store' 'Beauty Supply'],,,,
,df1_vs_df2,0.523328585987648,low,geo,66.7,0.375,0.0,kaggle380k-013496,uber_eats-16603,,,kaggle_380k,uber_eats,Jack in the Box,am/pm (1124 4Th St),jack in the box,am pm 1124 4th st,,,Fourth St,4Th St,1125,1124,Marysville,Marysville,WA,WA,98270,98270,48.0520853,48.0515,-122.1828751,-122.18268,"['Fast food restaurant' 'American restaurant' 'Breakfast restaurant'
 'Chicken restaurant' 'Dessert restaurant' 'Hamburger restaurant'
 'Meal delivery' 'Mexican restaurant']",['Convenience' 'Snacks' 'Everyday Essentials'],,,,
,df1_vs_df2,0.4840138198964258,low,geo,53.1,0.2631578947368421,0.0,kaggle380k-126693,uber_eats-33913,,,kaggle_380k,uber_eats,Dog Haus,THE IMPOSSIBLE SHOP™ (RICHARDSON ),dog haus,the impossible shop richardson,,,S Central Expy,S Central Expressway,744,744,Richardson,Richardson,TX,TX,75080,75080,32.9430634,32.94304,-96.7431686,-96.7426,"['American restaurant' 'Bar' 'Bar & grill' 'Beer garden'
 'Breakfast restaurant' 'Burrito restaurant' 'Hamburger restaurant'
 'Hot dog restaurant' 'Lunch restaurant']",['Burgers' 'Healthy' 'Plant Based'],,,,
,df1_vs_df2,0.3932025033663251,low,addr_zip_or_citystate,324.7,0.3076923076923077,0.0,kaggle380k-187433,uber_eats-16765,,,kaggle_380k,uber_eats,Teriyaki Diner,Taco Bell (303 91st Ave NE),teriyaki diner,taco bell 303 91st ave ne,,,,,,,Lake Stevens,Everett,WA,WA,98258,98258,48.0009987,47.99817,-122.1069475,-122.10803,['Asian fusion restaurant' 'Japanese restaurant'],['Burritos' 'Fast Food' 'Mexican'],,,,
,df1_vs_df2,0.46574015912061895,low,geo,64.2,0.22857142857142856,0.0,kaggle380k-127197,uber_eats-57039,,,kaggle_380k,uber_eats,Umami Sushi,Double Dave's - San Marcos,umami sushi,double dave s san marcos,,,N LBJ Dr,N LBJ.,700,748,San Marcos,San Marcos,TX,TX,78666,78666,29.8919743,29.8922525,-97.9406687,-97.9412525,['Sushi restaurant'],['Pizza' 'American' 'Italian'],,,,
,df1_vs_df2,0.4587005333192328,low,geo,85.8,0.23255813953488372,0.0,kaggle380k-102480,uber_eats-18413,,,kaggle_380k,uber_eats,Pholicious,Popeyes (2700 Potomac Mills Circle),pholicious,popeyes 2700 potomac mills circle,,,Potomac Mills Cir,Potomac Mills Circle,2700,2700,Woodbridge,Woodbridge,VA,VA,22192,22192,38.6433621,38.6427899,-77.2961829,-77.29552,['Vietnamese restaurant'],['American' 'Chicken' 'Family Meals' 'Fried Chicken' 'Comfort Food'],,,,
,df1_vs_df2,0.4813739026793541,low,geo,75.6,0.27906976744186046,0.0,kaggle380k-246724,uber_eats-62088,,,kaggle_380k,uber_eats,El Sinaloense Mariscos & Bar,La Cubanita (Grant),el sinaloense mariscos bar,la cubanita grant,,,N Grant Ave,North Grant Avenue,512,511,Odessa,Odessa,TX,TX,79761,79761,31.8490334,31.84862,-102.3695641,-102.3702,['Seafood restaurant'],['Chicken' 'Sandwich' 'Pizza'],,,,
,df1_vs_df2,0.43125778740450504,low,geo,55.2,0.13333333333333333,0.0,kaggle380k-244927,uber_eats-06695,,,kaggle_380k,uber_eats,Taco Bell,It's Just Wings (1106 N Eisenhower Dr),taco bell,it s just wings 1106 n eisenhower dr,,,N Eisenhower Dr,N Eisenhower Dr,1104,1106,Beckley,Beckley,WV,WV,25801,25801-3118,37.8008049,37.8013,-81.1791641,-81.17912,"['Fast food restaurant' 'Breakfast restaurant' 'Burrito restaurant'
 'Lunch restaurant' 'Takeout restaurant' 'Mexican restaurant' 'Restaurant'
 'Taco restaurant' 'Tex-Mex restaurant' 'Vegetarian restaurant']",['American' 'Wings'],,,,
,df1_vs_df2,0.44423728754032044,low,geo,86.9,0.19753086419753085,0.0,kaggle380k-069636,uber_eats-16340,,,kaggle_380k,uber_eats,Olive Garden Italian Restaurant,Red Robin Gourmet Burgers (1305 SE Everett Mall Way),olive garden italian restaurant,red robin gourmet burgers 1305 se everett mall way,,,SE Everett Mall Way,SE,1310,1305,Everett,Everett,WA,WA,98208,98208,47.911514,47.9121066,-122.21464,-122.2154009,"['Italian restaurant' 'Caterer' 'Family restaurant'
 'Gluten-free restaurant' 'Takeout restaurant' 'Mediterranean restaurant'
 'Seafood restaurant' 'Soup restaurant' 'Wine bar']",['American' 'Burgers' 'Pizza'],,,,
,df1_vs_df2,0.4896134351484817,low,addr_zip_or_citystate,72.3,0.2962962962962963,0.0,kaggle380k-286157,uber_eats-59236,,,kaggle_380k,uber_eats,Roma Trattoria,Good Day Cafe,roma trattoria,good day cafe,,,,,,,Arlington,Arlington,TX,TX,76001,76001,32.6446486,32.6440033,-97.134282,-97.1343734,['Italian restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.38570088583874523,low,addr_zip_or_citystate,209.7,0.17391304347826086,0.0,kaggle380k-130768,uber_eats-55512,,,kaggle_380k,uber_eats,The Melting Pot,Bricktown Tap House &amp; Kitchen,the melting pot,bricktown tap house amp kitchen,,,,,,,El Paso,El Paso,TX,TX,79925,79925,31.7704739,31.77024,-106.3735607,-106.37136,['Fondue restaurant'],['American' 'Comfort Food' 'Pub'],,,,
,df1_vs_df2,0.431727739479841,low,geo,57.0,0.13636363636363635,0.0,kaggle380k-232854,uber_eats-24981,,,kaggle_380k,uber_eats,Little Caesars Pizza,KFC (3500 Virginia Avenue),little caesars pizza,kfc 3500 virginia avenue,,,Virginia Ave,Virginia Avenue,3460,3500,Collinsville,Collinsville,VA,VA,24078,24078,36.7270121,36.7274636,-79.9171232,-79.9174271,"['Pizza restaurant' 'Fast food restaurant' 'Pizza delivery'
 'Pizza takeaway']",['American' 'Fast Food' 'wings' 'Family Meals'],,,,
,df1_vs_df2,0.4972183030587256,low,geo,64.6,0.3076923076923077,0.0,kaggle380k-271812,uber_eats-08011,,,kaggle_380k,uber_eats,Nara Teriyaki,Hae-Nam Kalbi &amp; Calamari,nara teriyaki,hae nam kalbi amp calamari,,,Aurora Ave N,Aurora Ave N,15033,15001,Shoreline,Shoreline,,WA,,98133,47.7383237,47.7379292,-122.3462313,-122.3455963,['nan'],['Korean' 'BBQ'],,,,
,df1_vs_df2,0.48456194196281516,low,geo,61.3,0.2727272727272727,0.0,kaggle380k-248496,uber_eats-61633,,,kaggle_380k,uber_eats,TIC-TACO RESTAURANT,Thai Basil Leaf - Arlington,tic taco restaurant,thai basil leaf arlington,,,W Park Row Dr,W Park Row Dr,715,805,Arlington,Arlington,TX,TX,76013,76013,32.7215145,32.72172,-97.1156317,-97.11624,['Mexican restaurant' 'Taco restaurant'],['Thai'],,,,
,df1_vs_df2,0.6089178524031656,low,addr_zip_or_citystate,61.0,0.5833333333333334,0.0,kaggle380k-150830,uber_eats-06452,,,kaggle_380k,uber_eats,Billy's,Billy's Brickyard,billy s,billy s brickyard,,,,,,,Triadelphia,Triadelphia,WV,WV,26059,26059,40.054695,40.055036,-80.622947,-80.622385,['Bar'],['American' 'Burgers' 'Sandwiches'],,,,
,df1_vs_df2,0.4937250091379318,low,addr_zip_or_citystate,85.7,0.32,0.0,kaggle380k-253835,uber_eats-25899,,,kaggle_380k,uber_eats,Juke Box Diner,Mel's Melts,juke box diner,mel s melts,,,,,,,Manassas,Manassas,VA,VA,20110,20110,38.7690494,38.76874,-77.4862852,-77.48538,['Diner' 'Breakfast restaurant' 'Hamburger restaurant' 'Lunch restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.3702247351441177,low,addr_zip_or_citystate,185.5,0.1111111111111111,0.0,kaggle380k-144667,uber_eats-32296,,,kaggle_380k,uber_eats,Seven Brothers Burgers,Rocky Mountain Chocolate Factory,seven brothers burgers,rocky mountain chocolate factory,,,,,,,Provo,Provo,UT,UT,84604,84604,40.2993689,40.29837,-111.6593826,-111.65763,['Restaurant' 'Family restaurant' 'Hamburger restaurant'],['Desserts' 'Coffee and Tea'],,,,
